wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
408.845	1318.661	1322.706	1324.652	0.999	1329.925	1316.597	0.380	408.845	0.380	26.323	35.000
409.019	1325.292	1330.847	1326.137	1.000	1330.258	1330.288	0.380	409.019	0.380	0.000	0.000
409.194	1336.581	1334.149	1335.352	1.000	1340.037	1335.094	0.380	409.194	0.380	0.000	0.000
409.368	1347.487	1348.203	1353.426	1.000	1346.667	1342.892	0.380	409.368	0.380	0.000	0.000
409.543	1341.599	1351.301	1341.164	1.000	1343.672	1342.717	0.380	409.543	0.380	0.000	0.000
409.718	1352.376	1351.019	1355.269	1.000	1351.736	1351.731	0.380	409.718	0.380	0.000	0.000
409.893	1336.274	1342.060	1339.090	1.000	1339.423	1337.960	0.380	409.893	0.380	0.000	0.000
410.067	1342.802	1352.197	1344.056	1.001	1343.288	1346.306	0.380	410.067	0.380	0.000	0.000
410.242	1339.858	1345.695	1345.285	1.001	1330.514	1341.709	0.380	410.242	0.380	0.000	0.000
410.417	1352.376	1346.565	1351.071	1.001	1354.091	1347.595	0.380	410.417	0.380	0.000	0.000
410.592	1338.885	1337.887	1341.932	1.001	1349.227	1341.609	0.380	410.592	0.380	0.000	0.000
410.768	1341.906	1337.605	1337.221	1.001	1347.384	1345.619	0.380	410.768	0.380	0.000	0.000
410.943	1346.027	1342.136	1343.928	1.000	1338.808	1340.989	0.380	410.943	0.380	0.000	0.000
411.118	1344.261	1347.307	1348.792	1.000	1348.280	1349.031	0.380	411.118	0.380	0.000	0.000
411.294	1336.120	1352.274	1340.754	1.000	1343.212	1338.805	0.380	411.294	0.380	0.000	0.000
411.469	1349.509	1373.368	1387.448	1.000	1368.786	1362.335	0.380	411.469	0.380	0.000	0.000
411.645	1334.047	1373.905	1403.038	0.999	1371.243	1359.778	0.380	411.645	0.380	0.000	0.000
411.820	1344.415	1380.971	1403.524	0.998	1379.051	1370.950	0.380	411.820	0.380	0.000	0.000
411.996	1335.480	1371.166	1396.100	0.996	1368.171	1357.685	0.380	411.996	0.380	0.000	0.000
412.172	1350.021	1391.236	1416.913	0.994	1382.763	1363.632	0.380	412.172	0.380	0.000	0.000
412.348	1341.420	1375.006	1401.758	0.991	1374.929	1351.274	0.380	412.348	0.380	0.000	0.000
412.524	1352.530	1379.614	1398.583	0.989	1387.089	1358.092	0.380	412.524	0.380	0.000	0.000
412.700	1351.480	1384.427	1403.499	0.987	1382.635	1355.646	0.380	412.700	0.380	0.000	0.000
412.876	1338.808	1376.133	1410.538	0.986	1381.611	1349.252	0.380	412.876	0.380	0.000	0.000
413.052	1348.587	1380.536	1404.651	0.984	1381.688	1347.657	0.380	413.052	0.380	0.000	0.000
413.228	1345.618	1385.092	1412.330	0.983	1378.846	1344.228	0.380	413.228	0.380	0.000	0.000
413.405	1349.919	1379.486	1403.755	0.982	1379.333	1337.819	0.380	413.405	0.380	0.000	0.000
413.581	1355.679	1387.704	1420.625	0.981	1395.000	1343.170	0.380	413.581	0.380	0.000	0.000
413.758	1337.375	1368.094	1399.966	0.981	1377.310	1340.065	0.380	413.758	0.380	0.000	0.000
413.934	1346.104	1386.859	1406.750	0.980	1382.174	1346.596	0.380	413.934	0.380	0.000	0.000
414.111	1347.205	1374.673	1403.934	0.980	1379.205	1331.881	0.380	414.111	0.380	0.000	0.000
414.287	1338.373	1385.937	1407.748	0.980	1383.480	1344.136	0.380	414.287	0.380	0.000	0.000
414.464	1344.568	1381.893	1402.884	0.980	1376.235	1339.068	0.380	414.464	0.380	0.000	0.000
414.641	1345.336	1379.537	1414.609	0.980	1380.689	1344.514	0.380	414.641	0.380	0.000	0.000
414.818	1345.259	1385.425	1401.143	0.981	1372.625	1342.988	0.380	414.818	0.380	0.000	0.000
414.995	1346.565	1392.670	1417.041	0.981	1390.494	1348.454	0.380	414.995	0.380	0.000	0.000
415.172	1330.002	1378.437	1412.740	0.981	1381.841	1340.700	0.380	415.172	0.380	0.000	0.000
415.349	1380.561	1413.918	1441.898	0.981	1419.191	1371.546	0.380	415.349	0.380	0.000	0.000
415.527	1343.160	1383.940	1406.852	0.981	1381.893	1343.840	0.380	415.527	0.380	0.000	0.000
415.704	1350.968	1387.857	1419.038	0.981	1382.021	1348.815	0.380	415.704	0.380	0.000	0.000
415.881	1337.708	1382.942	1409.335	0.981	1385.604	1341.001	0.380	415.881	0.380	0.000	0.000
416.059	1356.037	1386.987	1422.519	0.981	1380.869	1346.488	0.380	416.059	0.380	0.000	0.000
416.236	1340.344	1374.904	1413.610	0.981	1375.569	1336.629	0.381	416.236	0.381	0.000	0.000
416.414	1359.416	1389.060	1424.977	0.980	1384.632	1348.284	0.381	416.414	0.381	0.000	0.000
416.592	1344.415	1381.253	1414.711	0.979	1372.139	1344.698	0.381	416.592	0.381	0.000	0.000
416.770	1345.951	1388.881	1426.026	0.978	1381.406	1347.134	0.381	416.770	0.381	0.000	0.000
416.947	1344.927	1379.793	1427.665	0.977	1381.713	1346.958	0.381	416.947	0.381	0.000	0.000
417.125	1349.125	1388.241	1441.540	0.976	1379.077	1344.090	0.381	417.125	0.381	0.000	0.000
417.303	1339.244	1372.369	1433.527	0.974	1370.014	1340.187	0.381	417.303	0.381	0.000	0.000
417.481	1345.362	1393.310	1448.451	0.972	1384.120	1336.992	0.381	417.481	0.381	0.000	0.000
417.660	1335.122	1372.344	1441.847	0.969	1373.982	1333.677	0.382	417.660	0.382	0.000	0.000
417.838	1352.171	1381.688	1460.586	0.966	1381.816	1339.684	0.382	417.838	0.382	0.000	0.000
418.016	1345.055	1380.357	1461.200	0.963	1381.969	1333.878	0.382	418.016	0.382	0.000	0.000
418.194	1352.658	1389.291	1482.269	0.960	1379.307	1334.651	0.382	418.194	0.382	0.000	0.000
418.373	1343.288	1378.027	1480.912	0.956	1375.979	1326.119	0.382	418.373	0.382	0.000	0.000
418.551	1345.157	1383.659	1487.798	0.951	1381.355	1327.610	0.382	418.551	0.382	0.000	0.000
418.730	1341.650	1380.357	1458.922	0.947	1381.739	1306.125	0.383	418.730	0.383	0.000	0.000
418.909	1356.958	1394.846	1448.349	0.944	1388.676	1308.200	0.383	418.909	0.383	0.000	0.000
419.087	1346.514	1385.246	1433.604	0.943	1384.376	1292.726	0.383	419.087	0.383	0.000	0.000
419.266	1350.354	1390.724	1437.648	0.944	1388.036	1305.999	0.383	419.266	0.383	0.000	0.000
419.445	1340.268	1376.721	1417.118	0.946	1379.205	1288.912	0.383	419.445	0.383	0.000	0.000
419.624	1349.330	1391.416	1418.398	0.949	1388.292	1310.439	0.384	419.624	0.384	0.000	0.000
419.803	1346.616	1382.686	1418.346	0.954	1375.877	1309.911	0.384	419.803	0.384	0.000	0.000
419.982	1351.711	1394.411	1426.129	0.958	1391.953	1316.511	0.384	419.982	0.384	0.000	0.000
420.161	1351.224	1387.422	1410.820	0.962	1391.006	1322.480	0.384	420.161	0.384	0.000	0.000
420.341	1349.586	1396.971	1411.537	0.967	1386.654	1330.060	0.384	420.341	0.384	0.000	0.000
420.520	1345.311	1380.177	1404.292	0.971	1381.176	1325.716	0.385	420.520	0.385	0.000	0.000
420.699	1349.867	1381.125	1408.670	0.975	1388.190	1340.881	0.385	420.699	0.385	0.000	0.000
420.879	1343.544	1383.147	1415.402	0.978	1384.990	1347.452	0.385	420.879	0.385	0.000	0.000
421.058	1357.061	1395.640	1416.196	0.981	1388.497	1360.379	0.385	421.058	0.385	0.000	0.000
421.238	1341.496	1379.947	1401.374	0.982	1375.083	1341.269	0.385	421.238	0.385	0.000	0.000
421.418	1344.619	1386.654	1413.201	0.984	1386.142	1352.594	0.386	421.418	0.386	0.000	0.000
421.597	1344.875	1371.601	1412.561	0.984	1383.915	1348.200	0.386	421.597	0.386	0.000	0.000
421.777	1354.091	1388.011	1417.783	0.984	1390.238	1362.297	0.386	421.777	0.386	0.000	0.000
421.957	1334.277	1376.670	1405.879	0.984	1374.776	1339.551	0.386	421.957	0.386	0.000	0.000
422.137	1346.335	1386.500	1416.478	0.983	1382.737	1344.148	0.386	422.137	0.386	0.000	0.000
422.317	1342.853	1386.424	1401.707	0.982	1373.573	1352.086	0.387	422.317	0.387	0.000	0.000
422.497	1346.821	1381.457	1414.481	0.982	1381.457	1347.029	0.387	422.497	0.387	0.000	0.000
422.677	1347.640	1385.220	1407.825	0.982	1377.157	1345.198	0.387	422.677	0.387	0.000	0.000
422.858	1358.008	1382.814	1413.175	0.981	1386.321	1350.627	0.387	422.858	0.387	0.000	0.000
423.038	1339.884	1383.659	1413.406	0.981	1381.637	1347.176	0.388	423.038	0.388	0.000	0.000
423.218	1348.075	1387.908	1416.247	0.981	1392.184	1350.978	0.388	423.218	0.388	0.000	0.000
423.399	1345.208	1386.296	1407.748	0.981	1377.259	1339.608	0.388	423.399	0.388	0.000	0.000
423.579	1346.232	1394.923	1412.612	0.981	1389.316	1355.807	0.388	423.579	0.388	0.000	0.000
423.760	1344.312	1386.475	1400.939	0.981	1384.888	1347.352	0.388	423.760	0.388	0.000	0.000
423.941	1350.405	1382.584	1412.023	0.982	1386.296	1351.723	0.389	423.941	0.389	0.000	0.000
424.121	1338.629	1378.744	1403.550	0.982	1380.408	1339.756	0.389	424.121	0.389	0.000	0.000
424.302	1350.866	1393.592	1421.726	0.983	1395.102	1358.838	0.389	424.302	0.389	0.000	0.000
424.483	1341.189	1384.836	1404.420	0.983	1384.376	1349.277	0.389	424.483	0.389	0.000	0.000
424.664	1359.109	1389.470	1418.500	0.983	1391.492	1358.883	0.390	424.664	0.390	0.000	0.000
