wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
408.664	1318.661	1322.706	1324.652	0.999	1323.935	1320.482	0.377	408.664	0.377	26.319	35.000
408.839	1325.292	1330.847	1326.137	1.000	1326.751	1337.939	0.377	408.839	0.377	0.000	0.000
409.015	1336.581	1334.149	1335.352	1.000	1342.444	1336.272	0.377	409.015	0.377	0.000	0.000
409.190	1347.487	1348.203	1353.426	1.000	1352.248	1350.548	0.377	409.190	0.377	0.000	0.000
409.366	1341.599	1351.301	1341.164	1.000	1344.568	1344.509	0.377	409.366	0.377	0.000	0.000
409.541	1352.376	1351.019	1355.269	1.000	1347.640	1346.789	0.377	409.541	0.377	0.000	0.000
409.717	1336.274	1342.060	1339.090	1.000	1339.218	1328.663	0.377	409.717	0.377	0.000	0.000
409.893	1342.802	1352.197	1344.056	1.001	1347.384	1347.586	0.377	409.893	0.377	0.000	0.000
410.069	1339.858	1345.695	1345.285	1.001	1340.293	1339.813	0.377	410.069	0.377	0.000	0.000
410.245	1352.376	1346.565	1351.071	1.001	1349.842	1347.159	0.377	410.245	0.377	0.000	0.000
410.421	1338.885	1337.887	1341.932	1.001	1343.544	1342.660	0.377	410.421	0.377	0.000	0.000
410.597	1341.906	1337.605	1337.221	1.001	1346.795	1346.874	0.377	410.597	0.377	0.000	0.000
410.773	1346.027	1342.136	1343.928	1.000	1342.520	1334.125	0.377	410.773	0.377	0.000	0.000
410.950	1344.261	1347.307	1348.792	1.000	1340.600	1348.775	0.377	410.950	0.377	0.000	0.000
411.126	1336.120	1352.274	1340.754	1.000	1333.842	1342.543	0.377	411.126	0.377	0.000	0.000
411.303	1349.509	1373.368	1387.448	1.000	1368.683	1360.671	0.377	411.303	0.377	0.000	0.000
411.479	1334.047	1373.905	1403.038	0.999	1378.949	1366.072	0.377	411.479	0.377	0.000	0.000
411.656	1344.415	1380.971	1403.524	0.998	1380.766	1365.253	0.377	411.656	0.377	0.000	0.000
411.832	1335.480	1371.166	1396.100	0.996	1373.342	1353.836	0.377	411.832	0.377	0.000	0.000
412.009	1350.021	1391.236	1416.913	0.994	1385.451	1365.641	0.377	412.009	0.377	0.000	0.000
412.186	1341.420	1375.006	1401.758	0.991	1375.851	1352.568	0.377	412.186	0.377	0.000	0.000
412.363	1352.530	1379.614	1398.583	0.989	1385.476	1359.813	0.377	412.363	0.377	0.000	0.000
412.540	1351.480	1384.427	1403.499	0.987	1380.177	1352.184	0.377	412.540	0.377	0.000	0.000
412.717	1338.808	1376.133	1410.538	0.986	1383.019	1358.031	0.377	412.717	0.377	0.000	0.000
412.894	1348.587	1380.536	1404.651	0.984	1378.129	1345.037	0.377	412.894	0.377	0.000	0.000
413.071	1345.618	1385.092	1412.330	0.983	1379.461	1348.707	0.377	413.071	0.377	0.000	0.000
413.248	1349.919	1379.486	1403.755	0.982	1374.469	1338.975	0.377	413.248	0.377	0.000	0.000
413.426	1355.679	1387.704	1420.625	0.981	1391.032	1350.178	0.377	413.426	0.377	0.000	0.000
413.603	1337.375	1368.094	1399.966	0.981	1379.665	1340.366	0.377	413.603	0.377	0.000	0.000
413.781	1346.104	1386.859	1406.750	0.980	1383.377	1348.001	0.377	413.781	0.377	0.000	0.000
413.958	1347.205	1374.673	1403.934	0.980	1377.976	1340.007	0.377	413.958	0.377	0.000	0.000
414.136	1338.373	1385.937	1407.748	0.980	1385.528	1344.136	0.377	414.136	0.377	0.000	0.000
414.314	1344.568	1381.893	1402.884	0.980	1374.417	1331.893	0.377	414.314	0.377	0.000	0.000
414.491	1345.336	1379.537	1414.609	0.980	1381.816	1339.345	0.377	414.491	0.377	0.000	0.000
414.669	1345.259	1385.425	1401.143	0.981	1374.392	1338.243	0.377	414.669	0.377	0.000	0.000
414.847	1346.565	1392.670	1417.041	0.981	1383.044	1353.979	0.377	414.847	0.377	0.000	0.000
415.025	1330.002	1378.437	1412.740	0.981	1386.065	1342.684	0.377	415.025	0.377	0.000	0.000
415.203	1380.561	1413.918	1441.898	0.981	1413.380	1382.651	0.377	415.203	0.377	0.000	0.000
415.381	1343.160	1383.940	1406.852	0.981	1381.355	1345.674	0.377	415.381	0.377	0.000	0.000
415.560	1350.968	1387.857	1419.038	0.981	1382.072	1350.573	0.377	415.560	0.377	0.000	0.000
415.738	1337.708	1382.942	1409.335	0.981	1375.877	1346.251	0.378	415.738	0.378	0.000	0.000
415.916	1356.037	1386.987	1422.519	0.981	1388.958	1354.801	0.378	415.916	0.378	0.000	0.000
416.095	1340.344	1374.904	1413.610	0.981	1370.040	1333.566	0.378	416.095	0.378	0.000	0.000
416.273	1359.416	1389.060	1424.977	0.980	1387.524	1352.523	0.378	416.273	0.378	0.000	0.000
416.452	1344.415	1381.253	1414.711	0.979	1383.761	1336.554	0.378	416.452	0.378	0.000	0.000
416.630	1345.951	1388.881	1426.026	0.978	1380.305	1333.264	0.378	416.630	0.378	0.000	0.000
