wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
406.842	1318.661	1322.706	1324.652	0.999	1323.449	1323.115	0.292	406.842	0.292	26.252	35.000
407.027	1325.292	1330.847	1326.137	1.000	1333.253	1331.567	0.292	407.027	0.292	0.000	0.000
407.212	1336.581	1334.149	1335.352	1.000	1342.597	1350.099	0.292	407.212	0.292	0.000	0.000
407.397	1347.487	1348.203	1353.426	1.000	1354.783	1345.018	0.292	407.397	0.292	0.000	0.000
407.582	1341.599	1351.301	1341.164	1.000	1347.640	1344.560	0.292	407.582	0.292	0.000	0.000
407.768	1352.376	1351.019	1355.269	1.000	1352.991	1350.502	0.292	407.768	0.292	0.000	0.000
407.953	1336.274	1342.060	1339.090	1.000	1337.400	1338.780	0.292	407.953	0.292	0.000	0.000
408.138	1342.802	1352.197	1344.056	1.001	1345.080	1349.610	0.292	408.138	0.292	0.000	0.000
408.323	1339.858	1345.695	1345.285	1.001	1336.812	1337.583	0.292	408.323	0.292	0.000	0.000
408.508	1352.376	1346.565	1351.071	1.001	1349.458	1351.337	0.292	408.508	0.292	0.000	0.000
408.694	1338.885	1337.887	1341.932	1.001	1343.058	1347.298	0.292	408.694	0.292	0.000	0.000
408.879	1341.906	1337.605	1337.221	1.001	1342.802	1343.083	0.292	408.879	0.292	0.000	0.000
409.065	1346.027	1342.136	1343.928	1.000	1341.343	1339.836	0.292	409.065	0.292	0.000	0.000
409.250	1344.261	1347.307	1348.792	1.000	1353.144	1348.494	0.292	409.250	0.292	0.000	0.000
409.436	1336.120	1352.274	1340.754	1.000	1350.763	1348.789	0.292	409.436	0.292	0.000	0.000
409.621	1349.509	1373.368	1387.448	1.000	1370.859	1363.743	0.292	409.621	0.292	0.000	0.000
409.807	1334.047	1373.905	1403.038	0.999	1378.309	1371.931	0.292	409.807	0.292	0.000	0.000
409.992	1344.415	1380.971	1403.524	0.998	1378.846	1373.735	0.292	409.992	0.292	0.000	0.000
410.178	1335.480	1371.166	1396.100	0.996	1372.984	1360.872	0.292	410.178	0.292	0.000	0.000
410.364	1350.021	1391.236	1416.913	0.994	1394.616	1371.440	0.292	410.364	0.292	0.000	0.000
410.550	1341.420	1375.006	1401.758	0.991	1379.179	1361.093	0.292	410.550	0.292	0.000	0.000
410.736	1352.530	1379.614	1398.583	0.989	1382.200	1367.002	0.292	410.736	0.292	0.000	0.000
410.922	1351.480	1384.427	1403.499	0.987	1382.277	1362.645	0.292	410.922	0.292	0.000	0.000
411.107	1338.808	1376.133	1410.538	0.986	1373.573	1363.001	0.292	411.107	0.292	0.000	0.000
411.293	1348.587	1380.536	1404.651	0.984	1379.742	1351.713	0.292	411.293	0.292	0.000	0.000
411.480	1345.618	1385.092	1412.330	0.983	1379.896	1351.601	0.292	411.480	0.292	0.000	0.000
411.666	1349.919	1379.486	1403.755	0.982	1380.126	1351.820	0.292	411.666	0.292	0.000	0.000
411.852	1355.679	1387.704	1420.625	0.981	1389.700	1361.457	0.292	411.852	0.292	0.000	0.000
412.038	1337.375	1368.094	1399.966	0.981	1374.571	1349.553	0.292	412.038	0.292	0.000	0.000
412.224	1346.104	1386.859	1406.750	0.980	1387.576	1355.828	0.292	412.224	0.292	0.000	0.000
412.410	1347.205	1374.673	1403.934	0.980	1380.152	1347.707	0.292	412.410	0.292	0.000	0.000
412.597	1338.373	1385.937	1407.748	0.980	1384.683	1355.021	0.292	412.597	0.292	0.000	0.000
412.783	1344.568	1381.893	1402.884	0.980	1365.637	1344.637	0.292	412.783	0.292	0.000	0.000
412.969	1345.336	1379.537	1414.609	0.980	1378.334	1346.196	0.292	412.969	0.292	0.000	0.000
413.156	1345.259	1385.425	1401.143	0.981	1378.283	1351.171	0.292	413.156	0.292	0.000	0.000
413.342	1346.565	1392.670	1417.041	0.981	1387.908	1356.189	0.292	413.342	0.292	0.000	0.000
413.529	1330.002	1378.437	1412.740	0.981	1376.363	1346.453	0.292	413.529	0.292	0.000	0.000
413.715	1380.561	1413.918	1441.898	0.981	1412.254	1387.726	0.292	413.715	0.292	0.000	0.000
413.902	1343.160	1383.940	1406.852	0.981	1383.147	1342.860	0.292	413.902	0.292	0.000	0.000
414.089	1350.968	1387.857	1419.038	0.981	1381.073	1355.573	0.292	414.089	0.292	0.000	0.000
414.275	1337.708	1382.942	1409.335	0.981	1374.904	1353.084	0.292	414.275	0.292	0.000	0.000
414.462	1356.037	1386.987	1422.519	0.981	1387.064	1363.341	0.292	414.462	0.292	0.000	0.000
414.649	1340.344	1374.904	1413.610	0.981	1379.461	1346.871	0.292	414.649	0.292	0.000	0.000
414.836	1359.416	1389.060	1424.977	0.980	1387.422	1365.691	0.292	414.836	0.292	0.000	0.000
415.023	1344.415	1381.253	1414.711	0.979	1380.229	1347.304	0.292	415.023	0.292	0.000	0.000
415.210	1345.951	1388.881	1426.026	0.978	1376.261	1352.342	0.292	415.210	0.292	0.000	0.000
415.397	1344.927	1379.793	1427.665	0.977	1383.352	1351.510	0.292	415.397	0.292	0.000	0.000
415.584	1349.125	1388.241	1441.540	0.976	1384.171	1358.152	0.292	415.584	0.292	0.000	0.000
415.771	1339.244	1372.369	1433.527	0.974	1378.693	1345.622	0.292	415.771	0.292	0.000	0.000
415.958	1345.362	1393.310	1448.451	0.972	1379.537	1349.803	0.292	415.958	0.292	0.000	0.000
416.145	1335.122	1372.344	1441.847	0.969	1379.973	1345.984	0.292	416.145	0.292	0.000	0.000
416.332	1352.171	1381.688	1460.586	0.966	1383.505	1352.549	0.292	416.332	0.292	0.000	0.000
416.519	1345.055	1380.357	1461.200	0.963	1383.121	1338.982	0.292	416.519	0.292	0.000	0.000
416.707	1352.658	1389.291	1482.269	0.960	1383.992	1350.446	0.293	416.707	0.293	0.000	0.000
416.894	1343.288	1378.027	1480.912	0.956	1378.744	1343.291	0.293	416.894	0.293	0.000	0.000
417.081	1345.157	1383.659	1487.798	0.951	1380.357	1339.078	0.293	417.081	0.293	0.000	0.000
