wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1129.168	1140.964	1127.448	1.012	1187.131	1205.689	-0.121
182.898	1139.326	1130.233	1132.158	1.009	1197.268	1194.995	0.017
183.116	1141.906	1145.306	1141.046	1.007	1202.132	1217.618	-0.099
183.335	1159.683	1149.975	1158.577	1.005	1215.444	1220.896	-0.041
183.553	1148.829	1149.115	1160.051	1.003	1220.308	1224.205	-0.023
183.772	1157.717	1164.024	1151.163	1.001	1221.229	1216.958	0.030
183.990	1146.330	1138.220	1143.545	1.000	1200.775	1207.346	-0.049
184.209	1146.289	1152.761	1152.228	1.000	1216.980	1213.517	0.022
184.427	1137.155	1144.978	1149.525	1.000	1209.479	1204.920	0.028
184.645	1152.843	1154.645	1154.358	1.000	1219.693	1217.376	0.015
184.864	1154.071	1147.436	1145.019	0.999	1209.044	1204.057	0.041
185.082	1155.095	1149.648	1155.382	0.999	1210.042	1220.073	-0.073
185.300	1153.785	1149.361	1143.340	0.999	1206.535	1212.205	-0.044
185.519	1155.996	1159.150	1156.734	0.999	1219.028	1214.795	0.030
185.737	1141.210	1151.573	1150.631	1.000	1213.370	1208.699	0.029
185.956	1154.235	1212.397	1192.819	1.000	1274.272	1259.911	0.055
186.174	1154.604	1240.127	1208.547	1.002	1300.127	1276.294	0.078
186.392	1150.508	1245.779	1215.469	1.004	1303.609	1274.925	0.090
186.611	1140.555	1213.462	1202.403	1.007	1281.516	1272.822	0.028
186.829	1158.167	1240.578	1220.671	1.009	1307.321	1298.057	0.028
187.047	1148.501	1230.297	1212.070	1.011	1297.516	1289.365	0.024
187.265	1153.047	1236.318	1219.893	1.013	1299.846	1293.580	0.019
187.484	1149.689	1248.974	1216.616	1.015	1306.246	1296.993	0.026
187.702	1162.837	1230.788	1209.817	1.016	1298.003	1296.581	0.005
187.920	1145.511	1236.645	1218.091	1.017	1303.583	1296.208	0.021
188.138	1152.843	1246.967	1218.541	1.018	1305.938	1304.295	0.005
188.357	1155.177	1241.192	1208.424	1.019	1305.094	1304.380	0.002
188.575	1158.454	1242.789	1225.791	1.020	1309.369	1316.512	-0.020
188.793	1143.545	1230.461	1198.758	1.020	1303.199	1295.174	0.022
189.011	1157.389	1245.001	1210.268	1.021	1308.806	1308.980	-0.001
189.229	1146.002	1240.127	1216.616	1.022	1293.139	1312.195	-0.053
189.448	1159.601	1235.007	1214.241	1.022	1305.554	1305.562	-0.000
189.666	1146.781	1237.997	1210.145	1.022	1306.681	1305.599	0.003
189.884	1157.430	1247.745	1215.388	1.023	1304.582	1306.399	-0.005
190.102	1151.982	1256.429	1212.111	1.023	1308.063	1309.416	-0.004
190.320	1162.181	1256.675	1223.047	1.024	1329.516	1315.470	0.038
190.538	1157.758	1257.535	1213.749	1.025	1319.890	1308.125	0.033
190.757	1156.283	1254.217	1224.767	1.026	1314.950	1323.901	-0.024
190.975	1152.515	1255.364	1209.653	1.027	1310.162	1318.870	-0.023
191.193	1147.968	1261.713	1215.101	1.029	1317.791	1318.633	-0.002
191.411	1141.906	1268.020	1213.790	1.030	1324.242	1320.870	0.008
191.629	1146.985	1285.428	1221.286	1.032	1333.407	1324.470	0.021
191.847	1143.995	1281.168	1209.162	1.035	1335.583	1309.252	0.064
192.065	1157.307	1304.638	1218.582	1.039	1369.298	1335.812	0.075
192.283	1141.824	1301.197	1217.108	1.043	1359.134	1325.656	0.073
192.501	1153.908	1319.547	1204.861	1.049	1373.880	1351.247	0.047
192.719	1148.255	1334.129	1208.465	1.055	1390.392	1348.331	0.083
192.937	1154.276	1353.789	1218.910	1.063	1413.662	1359.170	0.102
193.155	1146.084	1380.495	1210.472	1.072	1440.413	1364.797	0.129
193.373	1154.604	1410.641	1220.835	1.083	1460.227	1382.751	0.127
193.591	1144.200	1388.154	1218.828	1.094	1460.407	1405.058	0.084
193.809	1153.252	1371.525	1227.389	1.106	1444.228	1421.112	0.036
194.027	1151.982	1331.139	1211.169	1.114	1395.972	1422.714	-0.045
194.245	1153.867	1306.645	1215.101	1.119	1380.536	1447.197	-0.112
194.463	1145.347	1278.219	1210.350	1.119	1349.202	1419.922	-0.129
194.681	1148.870	1271.748	1221.859	1.115	1340.575	1435.149	-0.174
194.899	1156.283	1252.661	1216.207	1.108	1323.090	1420.775	-0.200
195.117	1155.300	1265.849	1226.733	1.097	1327.417	1417.996	-0.184
195.335	1148.009	1250.408	1232.713	1.085	1305.631	1390.928	-0.188
195.553	1165.663	1252.538	1233.696	1.072	1314.668	1396.169	-0.189
195.770	1152.884	1246.640	1227.921	1.060	1304.710	1365.317	-0.146
195.988	1147.313	1241.192	1225.955	1.048	1315.103	1353.541	-0.090
196.206	1153.826	1242.994	1207.114	1.038	1313.593	1329.003	-0.040
196.424	1159.027	1261.180	1225.095	1.030	1311.878	1328.995	-0.046
196.642	1158.536	1248.974	1218.419	1.024	1313.465	1310.244	0.009
196.860	1149.238	1233.246	1216.248	1.020	1309.292	1307.619	0.005
197.078	1148.378	1240.496	1216.739	1.017	1300.307	1293.772	0.019
197.295	1154.317	1253.766	1220.876	1.016	1313.772	1300.408	0.038
197.513	1152.515	1242.912	1222.514	1.015	1307.602	1295.407	0.036
197.731	1166.810	1256.675	1234.147	1.015	1315.615	1317.332	-0.005
197.949	1141.046	1239.922	1205.475	1.015	1305.862	1290.869	0.041
198.167	1156.078	1248.237	1222.924	1.016	1312.236	1302.607	0.028
198.384	1149.893	1241.315	1215.633	1.017	1299.513	1306.048	-0.019
198.602	1158.044	1252.087	1222.596	1.018	1313.286	1311.821	0.004
198.820	1146.985	1238.366	1207.974	1.019	1303.532	1300.274	0.009
199.038	1155.177	1240.332	1215.469	1.020	1312.978	1306.169	0.019
199.255	1153.293	1242.544	1217.067	1.021	1309.727	1310.011	-0.001
199.473	1154.522	1243.527	1220.999	1.021	1312.799	1306.310	0.018
199.691	1155.177	1239.922	1228.495	1.022	1305.862	1303.546	0.007
199.908	1152.474	1255.651	1217.763	1.021	1313.798	1315.029	-0.003
200.126	1147.968	1237.096	1221.286	1.021	1301.331	1312.193	-0.030
200.344	1152.638	1253.807	1229.191	1.021	1325.164	1319.835	0.014
200.561	1153.948	1246.435	1211.988	1.021	1300.179	1302.138	-0.006
200.779	1160.338	1253.480	1213.995	1.021	1314.668	1307.659	0.020
200.997	1151.204	1250.449	1213.831	1.022	1313.183	1310.320	0.008
201.214	1153.948	1244.633	1227.266	1.023	1309.727	1304.443	0.015
201.432	1137.729	1249.138	1212.807	1.023	1308.729	1307.264	0.004
201.650	1159.273	1258.149	1233.369	1.024	1325.471	1320.394	0.013
