wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1165.448	1164.245	1161.045	1.003	1198.420	1207.294	-0.104
182.898	1171.541	1173.384	1167.777	1.003	1205.460	1208.933	-0.042
183.116	1177.633	1186.542	1182.753	1.003	1221.844	1220.450	0.014
183.335	1189.588	1188.948	1196.884	1.003	1239.687	1235.382	0.039
183.553	1172.846	1187.182	1185.979	1.002	1223.226	1230.825	-0.061
183.772	1189.102	1188.692	1188.667	1.001	1229.626	1231.847	-0.023
183.990	1182.062	1175.892	1174.459	1.001	1220.973	1219.032	0.022
184.209	1180.526	1181.012	1195.425	1.000	1220.257	1227.253	-0.070
184.427	1178.580	1178.683	1180.603	1.000	1219.796	1216.733	0.034
184.645	1186.209	1187.054	1192.737	0.999	1239.123	1226.797	0.115
184.864	1177.761	1181.960	1189.179	0.998	1227.271	1224.202	0.028
185.082	1179.297	1188.206	1190.305	0.998	1226.452	1225.982	0.004
185.300	1187.643	1179.886	1184.904	0.997	1224.353	1220.366	0.050
185.519	1191.918	1195.297	1192.993	0.997	1232.544	1230.606	0.021
185.737	1181.678	1189.230	1180.321	0.997	1225.888	1224.062	0.018
185.956	1188.820	1241.786	1243.117	0.997	1288.352	1258.562	0.154
186.174	1182.472	1257.965	1264.851	0.998	1315.001	1281.489	0.127
186.392	1190.075	1268.717	1270.534	0.998	1300.230	1280.516	0.086
186.611	1176.225	1258.118	1258.144	0.998	1293.881	1276.613	0.069
186.829	1194.811	1269.613	1285.740	0.998	1315.897	1295.395	0.081
187.047	1184.571	1268.051	1265.184	0.998	1302.022	1285.007	0.068
187.265	1187.822	1266.797	1266.771	0.998	1298.207	1291.642	0.027
187.484	1192.455	1269.510	1275.014	0.998	1313.388	1291.940	0.085
187.702	1182.779	1265.901	1271.225	0.998	1309.190	1288.764	0.077
187.920	1182.958	1266.157	1268.665	0.998	1307.218	1282.108	0.098
188.138	1192.174	1268.614	1270.585	0.997	1307.244	1287.318	0.083
188.357	1188.667	1270.893	1267.872	0.998	1313.695	1290.006	0.091
188.575	1194.990	1275.705	1280.083	0.998	1316.742	1291.561	0.101
188.793	1184.750	1261.958	1277.241	0.998	1301.945	1283.452	0.075
189.011	1189.614	1278.931	1274.246	0.997	1308.908	1295.448	0.052
189.229	1182.369	1267.309	1271.405	0.997	1307.065	1288.514	0.070
189.448	1182.932	1275.219	1284.998	0.997	1317.023	1294.045	0.082
189.666	1176.686	1263.878	1272.736	0.997	1305.017	1282.826	0.082
189.884	1180.910	1274.553	1275.219	0.997	1308.114	1285.092	0.087
190.102	1179.860	1280.979	1271.328	0.997	1318.098	1281.779	0.132
190.320	1195.604	1293.932	1283.820	0.997	1329.618	1298.878	0.113
190.538	1183.726	1269.613	1282.515	0.998	1328.031	1287.672	0.142
190.757	1192.967	1284.358	1281.772	0.999	1326.290	1295.292	0.115
190.975	1182.830	1280.953	1277.549	0.999	1327.084	1300.051	0.090
191.193	1178.708	1292.780	1277.267	1.000	1332.946	1296.907	0.116
191.411	1189.819	1291.884	1275.757	1.001	1336.120	1293.642	0.149
191.629	1192.558	1294.265	1279.161	1.002	1345.029	1288.929	0.199
191.847	1177.480	1297.337	1263.827	1.004	1338.552	1286.952	0.168
192.065	1194.734	1324.140	1282.182	1.007	1366.098	1312.065	0.165
192.283	1185.083	1323.167	1271.865	1.011	1363.640	1301.871	0.184
192.501	1188.615	1343.672	1275.577	1.015	1387.985	1312.224	0.208
192.719	1193.300	1354.424	1278.880	1.021	1398.404	1319.533	0.211
192.937	1190.433	1366.840	1274.502	1.028	1415.146	1335.647	0.190
193.155	1169.851	1388.267	1266.797	1.035	1428.305	1327.079	0.216
193.373	1181.908	1419.268	1276.013	1.045	1464.349	1359.107	0.202
193.591	1184.494	1415.940	1276.678	1.056	1462.250	1362.218	0.194
193.809	1189.998	1402.782	1287.174	1.066	1451.907	1380.014	0.139
194.027	1180.500	1364.946	1277.088	1.075	1414.942	1386.102	0.057
194.245	1190.331	1333.228	1288.044	1.081	1392.030	1405.441	-0.028
194.463	1176.609	1313.874	1274.963	1.082	1359.339	1400.602	-0.088
194.681	1190.049	1302.047	1283.846	1.079	1348.203	1407.497	-0.138
194.899	1181.422	1292.678	1274.656	1.073	1337.068	1392.259	-0.132
195.117	1194.759	1289.068	1290.451	1.065	1337.887	1398.819	-0.154
195.335	1186.363	1282.080	1289.734	1.054	1323.679	1379.175	-0.147
195.553	1192.788	1282.387	1298.438	1.043	1319.685	1366.548	-0.136
195.770	1181.934	1267.821	1293.727	1.032	1310.546	1344.408	-0.102
195.988	1187.412	1276.141	1293.113	1.020	1313.695	1334.155	-0.065
196.206	1180.680	1272.045	1283.641	1.010	1311.724	1310.975	0.002
196.424	1193.019	1273.427	1286.406	1.002	1326.879	1299.300	0.100
196.642	1190.996	1276.909	1278.752	0.996	1312.441	1292.795	0.077
196.860	1186.926	1271.200	1279.033	0.991	1326.469	1290.031	0.131
197.078	1178.964	1273.888	1277.421	0.988	1313.926	1267.388	0.184
197.295	1188.078	1284.640	1290.963	0.987	1316.511	1282.722	0.133
197.513	1192.020	1279.648	1280.492	0.987	1317.126	1282.192	0.142
197.731	1202.772	1280.390	1289.760	0.987	1322.757	1285.749	0.160
197.949	1178.350	1265.593	1274.912	0.988	1314.668	1272.340	0.161
198.167	1184.648	1276.448	1280.006	0.989	1319.865	1284.994	0.130
198.384	1184.008	1267.718	1280.441	0.990	1316.153	1285.850	0.113
198.602	1192.916	1278.521	1290.016	0.991	1314.361	1285.344	0.119
198.820	1183.521	1269.971	1271.942	0.992	1315.846	1277.674	0.148
199.038	1187.438	1273.069	1282.412	0.992	1321.145	1283.258	0.145
199.255	1185.800	1266.925	1280.211	0.993	1316.690	1294.443	0.081
199.473	1184.084	1276.678	1285.305	0.993	1315.334	1285.177	0.113
199.691	1183.393	1272.275	1278.419	0.993	1314.386	1281.810	0.124
199.908	1200.622	1279.673	1284.793	0.994	1318.482	1292.316	0.109
200.126	1178.478	1277.472	1281.056	0.994	1312.108	1282.245	0.110
200.344	1187.003	1282.489	1285.228	0.994	1330.002	1298.553	0.108
200.561	1176.456	1269.177	1273.427	0.995	1308.985	1279.667	0.109
200.779	1191.534	1284.230	1287.046	0.995	1323.602	1292.563	0.116
200.997	1183.880	1276.243	1278.700	0.996	1316.230	1282.386	0.128
201.214	1185.646	1284.307	1282.643	0.996	1317.484	1295.361	0.080
201.432	1177.300	1272.301	1275.296	0.997	1320.325	1282.423	0.134
201.650	1194.990	1286.073	1293.062	0.998	1325.266	1308.857	0.058
201.867	1176.174	1270.509	1269.357	0.998	1321.452	1291.545	0.100
202.085	1194.657	1284.793	1292.268	0.998	1333.765	1297.119	0.133
202.302	1188.564	1283.308	1286.124	0.998	1328.773	1294.187	0.123
202.520	1189.153	1289.836	1287.814	0.998	1330.437	1298.095	0.113
202.738	1182.676	1286.227	1271.558	0.998	1327.903	1291.533	0.125
202.955	1196.705	1301.203	1287.481	0.999	1344.799	1308.476	0.122
203.173	1179.425	1295.980	1279.212	1.001	1338.757	1292.665	0.148
203.390	1188.948	1301.228	1289.017	1.003	1343.007	1306.305	0.118
