wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1129.168	1140.964	1127.448	1.012	1182.625	1200.767	-0.127
182.898	1139.326	1130.233	1132.158	1.009	1203.284	1202.589	0.005
183.116	1141.906	1145.306	1141.046	1.007	1217.441	1217.309	0.001
183.335	1159.683	1149.975	1158.577	1.005	1218.285	1227.763	-0.065
183.553	1148.829	1149.115	1160.051	1.003	1210.554	1214.683	-0.028
183.772	1157.717	1164.024	1151.163	1.001	1219.693	1222.339	-0.018
183.990	1146.330	1138.220	1143.545	1.000	1200.570	1205.348	-0.037
184.209	1146.289	1152.761	1152.228	1.000	1205.870	1213.645	-0.053
184.427	1137.155	1144.978	1149.525	1.000	1202.900	1200.108	0.019
184.645	1152.843	1154.645	1154.358	1.000	1220.180	1224.899	-0.029
184.864	1154.071	1147.436	1145.019	0.999	1206.484	1205.848	0.005
185.082	1155.095	1149.648	1155.382	0.999	1216.954	1214.343	0.019
185.300	1153.785	1149.361	1143.340	0.999	1211.553	1210.031	0.012
185.519	1155.996	1159.150	1156.734	0.999	1214.548	1213.848	0.005
185.737	1141.210	1151.573	1150.631	1.000	1215.213	1215.353	-0.001
185.956	1154.235	1212.397	1192.819	1.000	1272.249	1258.861	0.052
186.174	1154.604	1240.127	1208.547	1.002	1284.051	1271.448	0.044
186.392	1150.508	1245.779	1215.469	1.004	1299.359	1280.682	0.058
186.611	1140.555	1213.462	1202.403	1.007	1289.299	1265.527	0.076
186.829	1158.167	1240.578	1220.671	1.009	1309.062	1297.152	0.036
187.047	1148.501	1230.297	1212.070	1.011	1293.932	1284.523	0.029
187.265	1153.047	1236.318	1219.893	1.013	1296.262	1293.709	0.008
187.484	1149.689	1248.974	1216.616	1.015	1306.322	1299.694	0.019
187.702	1162.837	1230.788	1209.817	1.016	1298.207	1299.988	-0.006
187.920	1145.511	1236.645	1218.091	1.017	1304.607	1295.427	0.026
188.138	1152.843	1246.967	1218.541	1.018	1298.387	1303.904	-0.016
188.357	1155.177	1241.192	1208.424	1.019	1305.682	1307.589	-0.005
188.575	1158.454	1242.789	1225.791	1.020	1306.630	1309.698	-0.009
188.793	1143.545	1230.461	1198.758	1.020	1297.311	1307.608	-0.028
189.011	1157.389	1245.001	1210.268	1.021	1304.428	1304.118	0.001
189.229	1146.002	1240.127	1216.616	1.022	1302.406	1301.182	0.003
189.448	1159.601	1235.007	1214.241	1.022	1312.543	1315.298	-0.008
189.666	1146.781	1237.997	1210.145	1.022	1291.679	1309.002	-0.049
189.884	1157.430	1247.745	1215.388	1.023	1294.982	1301.033	-0.019
190.102	1151.982	1256.429	1212.111	1.023	1304.633	1304.231	0.001
190.320	1162.181	1256.675	1223.047	1.024	1325.625	1317.121	0.023
190.538	1157.758	1257.535	1213.749	1.025	1307.961	1306.682	0.004
190.757	1156.283	1254.217	1224.767	1.026	1316.844	1319.855	-0.008
190.975	1152.515	1255.364	1209.653	1.027	1310.572	1315.109	-0.012
191.193	1147.968	1261.713	1215.101	1.029	1321.196	1320.977	0.001
191.411	1141.906	1268.020	1213.790	1.030	1326.469	1315.859	0.026
191.629	1146.985	1285.428	1221.286	1.032	1339.295	1328.091	0.026
191.847	1143.995	1281.168	1209.162	1.035	1335.250	1316.566	0.045
192.065	1157.307	1304.638	1218.582	1.039	1355.371	1336.689	0.043
192.283	1141.824	1301.197	1217.108	1.043	1361.285	1334.897	0.056
192.501	1153.908	1319.547	1204.861	1.049	1377.873	1346.496	0.066
192.719	1148.255	1334.129	1208.465	1.055	1385.144	1343.360	0.084
192.937	1154.276	1353.789	1218.910	1.063	1412.996	1365.129	0.089
193.155	1146.084	1380.495	1210.472	1.072	1431.607	1361.723	0.122
193.373	1154.604	1410.641	1220.835	1.083	1459.050	1383.361	0.124
193.591	1144.200	1388.154	1218.828	1.094	1454.647	1396.177	0.091
193.809	1153.252	1371.525	1227.389	1.106	1442.359	1420.206	0.035
194.027	1151.982	1331.139	1211.169	1.114	1402.475	1417.153	-0.025
194.245	1153.867	1306.645	1215.101	1.119	1385.348	1436.228	-0.086
194.463	1145.347	1278.219	1210.350	1.119	1344.594	1435.594	-0.163
194.681	1148.870	1271.748	1221.859	1.115	1335.941	1429.353	-0.176
194.899	1156.283	1252.661	1216.207	1.108	1321.836	1420.974	-0.204
195.117	1155.300	1265.849	1226.733	1.097	1323.397	1416.929	-0.192
195.335	1148.009	1250.408	1232.713	1.085	1310.009	1399.290	-0.191
195.553	1165.663	1252.538	1233.696	1.072	1316.178	1393.287	-0.180
195.770	1152.884	1246.640	1227.921	1.060	1302.457	1372.777	-0.167
195.988	1147.313	1241.192	1225.955	1.048	1305.708	1352.576	-0.113
196.206	1153.826	1242.994	1207.114	1.038	1305.068	1329.641	-0.065
196.424	1159.027	1261.180	1225.095	1.030	1314.514	1322.854	-0.023
196.642	1158.536	1248.974	1218.419	1.024	1313.081	1307.465	0.016
196.860	1149.238	1233.246	1216.248	1.020	1307.142	1310.152	-0.008
197.078	1148.378	1240.496	1216.739	1.017	1304.914	1297.887	0.020
197.295	1154.317	1253.766	1220.876	1.016	1304.249	1311.666	-0.021
197.513	1152.515	1242.912	1222.514	1.015	1305.682	1304.137	0.004
197.731	1166.810	1256.675	1234.147	1.015	1323.935	1309.955	0.040
197.949	1141.046	1239.922	1205.475	1.015	1298.847	1293.727	0.014
198.167	1156.078	1248.237	1222.924	1.016	1315.487	1299.980	0.044
198.384	1149.893	1241.315	1215.633	1.017	1308.140	1308.573	-0.001
198.602	1158.044	1252.087	1222.596	1.018	1306.271	1315.599	-0.027
198.820	1146.985	1238.366	1207.974	1.019	1294.265	1295.736	-0.004
199.038	1155.177	1240.332	1215.469	1.020	1312.313	1303.140	0.026
199.255	1153.293	1242.544	1217.067	1.021	1305.375	1312.938	-0.021
199.473	1154.522	1243.527	1220.999	1.021	1313.951	1308.951	0.014
199.691	1155.177	1239.922	1228.495	1.022	1304.402	1306.631	-0.006
199.908	1152.474	1255.651	1217.763	1.021	1313.721	1319.159	-0.014
200.126	1147.968	1237.096	1221.286	1.021	1307.602	1309.344	-0.005
200.344	1152.638	1253.807	1229.191	1.021	1311.801	1318.842	-0.019
200.561	1153.948	1246.435	1211.988	1.021	1299.795	1312.014	-0.035
200.779	1160.338	1253.480	1213.995	1.021	1316.767	1311.606	0.015
