wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
405.544	1318.354	1314.591	1319.916	0.996	1321.298	1309.568	0.207	405.544	0.207	25.259	35.000
405.737	1320.658	1317.765	1326.444	0.995	1323.116	1315.274	0.207	405.737	0.207	0.000	0.000
405.931	1331.896	1339.679	1333.100	0.996	1329.977	1320.064	0.207	405.931	0.207	0.000	0.000
406.124	1347.743	1339.909	1349.893	0.997	1339.269	1345.507	0.207	406.124	0.207	0.000	0.000
406.317	1332.101	1337.503	1338.424	0.997	1332.536	1327.215	0.207	406.317	0.207	0.000	0.000
406.511	1340.165	1339.423	1339.986	0.997	1340.012	1337.710	0.207	406.511	0.207	0.000	0.000
406.704	1323.295	1332.460	1334.712	0.997	1325.087	1324.653	0.207	406.704	0.207	0.000	0.000
406.897	1334.456	1336.632	1344.210	0.998	1336.428	1334.865	0.207	406.897	0.207	0.000	0.000
407.091	1326.981	1325.599	1331.820	0.998	1329.081	1329.579	0.207	407.091	0.207	0.000	0.000
407.284	1333.228	1339.576	1341.087	0.997	1340.524	1340.526	0.207	407.284	0.207	0.000	0.000
407.477	1332.844	1334.866	1331.948	0.997	1334.226	1328.039	0.207	407.477	0.207	0.000	0.000
407.671	1340.063	1338.655	1339.269	0.998	1332.613	1336.523	0.207	407.671	0.207	0.000	0.000
407.864	1327.340	1338.732	1336.760	0.998	1337.093	1330.946	0.207	407.864	0.207	0.000	0.000
408.058	1337.170	1339.525	1337.784	0.998	1344.594	1333.726	0.207	408.058	0.207	0.000	0.000
408.251	1337.068	1337.733	1336.863	0.999	1332.024	1330.099	0.207	408.251	0.207	0.000	0.000
408.445	1343.314	1367.864	1383.940	0.999	1365.381	1361.754	0.207	408.445	0.207	0.000	0.000
408.638	1327.007	1362.821	1400.196	0.998	1367.275	1375.773	0.207	408.638	0.207	0.000	0.000
408.832	1335.071	1380.024	1399.019	0.997	1374.776	1368.500	0.207	408.832	0.207	0.000	0.000
409.025	1333.228	1366.738	1389.009	0.995	1360.491	1361.850	0.207	409.025	0.207	0.000	0.000
409.219	1344.184	1386.680	1407.262	0.993	1383.761	1373.275	0.207	409.219	0.207	0.000	0.000
409.413	1335.660	1367.557	1388.702	0.991	1364.050	1365.433	0.207	409.413	0.207	0.000	0.000
409.606	1331.180	1371.781	1398.583	0.989	1381.867	1366.892	0.207	409.606	0.207	0.000	0.000
409.800	1339.474	1373.649	1406.673	0.987	1373.803	1363.734	0.207	409.800	0.207	0.000	0.000
409.994	1335.890	1379.461	1397.227	0.985	1370.091	1368.165	0.207	409.994	0.207	0.000	0.000
410.187	1342.572	1377.976	1395.768	0.984	1369.349	1361.006	0.207	410.187	0.207	0.000	0.000
410.381	1338.015	1374.289	1404.958	0.983	1370.373	1359.336	0.208	410.381	0.208	0.000	0.000
410.575	1337.375	1369.733	1405.598	0.982	1371.576	1357.930	0.208	410.575	0.208	0.000	0.000
410.769	1342.597	1379.921	1412.484	0.981	1378.693	1362.642	0.209	410.769	0.209	0.000	0.000
410.962	1328.210	1365.688	1397.815	0.980	1371.525	1344.998	0.209	410.962	0.209	0.000	0.000
411.156	1338.706	1374.315	1398.916	0.980	1388.881	1350.752	0.210	411.156	0.210	0.000	0.000
411.350	1331.436	1366.558	1396.791	0.979	1372.421	1355.077	0.210	411.350	0.210	0.000	0.000
411.544	1340.524	1380.510	1404.369	0.979	1374.725	1351.362	0.211	411.544	0.211	0.000	0.000
411.738	1333.125	1370.731	1396.638	0.979	1360.286	1342.110	0.211	411.738	0.211	0.000	0.000
411.932	1341.676	1362.898	1402.935	0.979	1373.137	1352.787	0.212	411.932	0.212	0.000	0.000
412.125	1336.453	1376.952	1403.729	0.979	1369.758	1348.286	0.213	412.125	0.213	0.000	0.000
412.319	1341.317	1389.060	1408.337	0.979	1380.843	1355.916	0.213	412.319	0.213	0.000	0.000
412.513	1340.933	1369.042	1401.963	0.979	1369.528	1345.303	0.214	412.513	0.214	0.000	0.000
412.707	1372.677	1409.642	1438.724	0.979	1414.506	1385.566	0.214	412.707	0.214	0.000	0.000
412.901	1342.316	1371.781	1402.884	0.979	1373.061	1352.728	0.215	412.901	0.215	0.000	0.000
413.095	1336.607	1375.928	1406.724	0.979	1380.613	1353.495	0.215	413.095	0.215	0.000	0.000
413.289	1336.760	1371.397	1409.105	0.979	1372.856	1353.744	0.216	413.289	0.216	0.000	0.000
413.483	1344.491	1375.032	1412.382	0.979	1365.509	1353.548	0.216	413.483	0.216	0.000	0.000
413.677	1327.365	1371.038	1402.935	0.978	1358.392	1345.562	0.217	413.677	0.217	0.000	0.000
413.871	1336.684	1383.428	1418.961	0.978	1387.806	1366.113	0.218	413.871	0.218	0.000	0.000
414.065	1329.951	1366.482	1409.438	0.977	1374.725	1349.668	0.218	414.065	0.218	0.000	0.000
414.259	1336.044	1380.459	1415.454	0.976	1371.755	1350.693	0.219	414.259	0.219	0.000	0.000
414.454	1340.882	1370.987	1420.241	0.975	1372.856	1356.442	0.219	414.454	0.219	0.000	0.000
414.648	1345.643	1378.821	1423.313	0.974	1385.937	1365.521	0.220	414.648	0.220	0.000	0.000
414.842	1334.789	1370.833	1421.162	0.973	1367.429	1359.613	0.220	414.842	0.220	0.000	0.000
415.036	1338.629	1377.617	1432.964	0.972	1374.955	1372.612	0.221	415.036	0.221	0.000	0.000
415.230	1335.122	1372.984	1435.472	0.970	1372.549	1360.908	0.221	415.230	0.221	0.000	0.000
415.424	1338.476	1384.452	1459.024	0.968	1380.331	1371.954	0.222	415.424	0.222	0.000	0.000
415.619	1338.604	1374.648	1459.408	0.965	1370.347	1363.854	0.222	415.619	0.222	0.000	0.000
415.813	1337.477	1380.101	1478.633	0.961	1377.310	1381.581	0.223	415.813	0.223	0.000	0.000
416.007	1335.557	1371.525	1478.275	0.957	1367.096	1363.608	0.223	416.007	0.223	0.000	0.000
416.202	1340.037	1379.333	1476.816	0.952	1381.381	1364.759	0.224	416.202	0.224	0.000	0.000
416.396	1333.868	1378.232	1456.387	0.948	1373.214	1341.059	0.224	416.396	0.224	0.000	0.000
416.590	1343.288	1381.560	1456.362	0.945	1378.872	1333.357	0.225	416.590	0.225	0.000	0.000
416.785	1339.704	1377.438	1434.397	0.943	1375.211	1318.483	0.225	416.785	0.225	0.000	0.000
416.979	1344.722	1385.912	1430.225	0.943	1376.670	1322.133	0.226	416.979	0.226	0.000	0.000
417.173	1348.792	1372.446	1421.111	0.944	1377.848	1313.665	0.226	417.173	0.226	0.000	0.000
417.368	1337.605	1381.688	1420.983	0.947	1382.558	1318.352	0.227	417.368	0.227	0.000	0.000
417.562	1338.322	1378.513	1410.897	0.950	1373.317	1315.974	0.227	417.562	0.227	0.000	0.000
417.757	1345.003	1390.776	1415.018	0.954	1386.424	1327.642	0.228	417.757	0.228	0.000	0.000
417.951	1342.956	1377.566	1404.830	0.959	1387.883	1327.386	0.228	417.951	0.228	0.000	0.000
418.145	1342.495	1381.867	1409.438	0.964	1383.582	1334.177	0.229	418.145	0.229	0.000	0.000
418.340	1334.098	1378.437	1400.503	0.968	1371.294	1336.933	0.229	418.340	0.229	0.000	0.000
418.534	1339.858	1381.713	1416.094	0.972	1377.925	1345.857	0.230	418.534	0.230	0.000	0.000
418.729	1340.063	1377.617	1400.247	0.976	1373.137	1349.956	0.230	418.729	0.230	0.000	0.000
418.924	1345.925	1377.848	1415.326	0.978	1383.070	1363.291	0.231	418.924	0.231	0.000	0.000
419.118	1327.775	1369.554	1397.508	0.980	1365.048	1345.897	0.231	419.118	0.231	0.000	0.000
419.313	1341.701	1376.363	1410.743	0.981	1378.462	1349.576	0.232	419.313	0.232	0.000	0.000
419.507	1337.170	1372.472	1404.420	0.981	1382.763	1351.922	0.232	419.507	0.232	0.000	0.000
419.702	1337.938	1387.780	1415.044	0.981	1376.440	1356.276	0.233	419.702	0.233	0.000	0.000
419.897	1332.511	1366.379	1398.737	0.981	1369.554	1345.723	0.233	419.897	0.233	0.000	0.000
420.091	1337.989	1379.102	1412.279	0.981	1371.499	1348.687	0.234	420.091	0.234	0.000	0.000
420.286	1334.405	1372.037	1404.369	0.980	1374.059	1359.698	0.234	420.286	0.234	0.000	0.000
420.481	1341.240	1368.811	1407.671	0.980	1377.259	1353.666	0.235	420.481	0.235	0.000	0.000
420.675	1337.759	1373.214	1405.828	0.979	1366.866	1351.335	0.235	420.675	0.235	0.000	0.000
420.870	1345.387	1388.420	1414.788	0.978	1379.000	1359.225	0.236	420.870	0.236	0.000	0.000
421.065	1336.940	1381.048	1400.171	0.978	1374.341	1351.042	0.236	421.065	0.236	0.000	0.000
421.259	1343.212	1381.176	1408.337	0.978	1385.886	1355.130	0.237	421.259	0.237	0.000	0.000
421.454	1325.906	1385.579	1403.191	0.979	1369.272	1349.041	0.237	421.454	0.237	0.000	0.000
421.649	1342.060	1382.558	1405.572	0.979	1378.667	1367.111	0.238	421.649	0.238	0.000	0.000
421.844	1327.749	1378.078	1407.390	0.980	1370.296	1353.835	0.238	421.844	0.238	0.000	0.000
422.039	1340.114	1379.205	1409.233	0.981	1387.985	1353.314	0.238	422.039	0.238	0.000	0.000
422.234	1335.250	1368.965	1406.391	0.981	1378.769	1356.815	0.239	422.234	0.239	0.000	0.000
422.428	1348.613	1383.044	1415.735	0.981	1381.662	1362.805	0.239	422.428	0.239	0.000	0.000
422.623	1343.135	1376.030	1403.703	0.980	1372.574	1351.776	0.240	422.623	0.240	0.000	0.000
422.818	1341.189	1380.177	1412.842	0.980	1383.582	1365.092	0.240	422.818	0.240	0.000	0.000
423.013	1341.112	1379.179	1412.202	0.979	1380.510	1356.857	0.241	423.013	0.241	0.000	0.000
423.208	1339.192	1387.524	1416.580	0.979	1371.806	1364.266	0.241	423.208	0.241	0.000	0.000
423.403	1331.282	1370.398	1409.617	0.979	1375.416	1351.801	0.242	423.403	0.242	0.000	0.000
423.598	1345.311	1386.424	1411.102	0.978	1381.867	1357.031	0.242	423.598	0.242	0.000	0.000
423.793	1334.328	1378.283	1405.931	0.978	1370.808	1359.562	0.242	423.793	0.242	0.000	0.000
