wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1243.301	1239.881	1244.182	0.997	1265.112	1257.964	0.172
178.089	1252.394	1249.425	1253.971	0.997	1269.229	1268.305	0.025
178.308	1275.987	1273.263	1283.298	0.996	1303.389	1292.680	0.215
178.526	1286.186	1286.718	1285.551	0.996	1313.014	1307.117	0.108
178.745	1285.264	1283.237	1287.189	0.996	1300.624	1308.825	-0.186
178.964	1286.206	1282.663	1290.323	0.996	1310.331	1300.278	0.234
179.182	1268.491	1272.055	1268.553	0.996	1293.436	1294.444	-0.017
179.401	1274.492	1273.693	1273.529	0.997	1304.290	1297.315	0.116
179.620	1273.058	1272.137	1272.833	0.997	1294.050	1286.865	0.182
179.838	1294.173	1285.694	1284.466	0.998	1303.819	1302.439	0.067
180.057	1280.021	1276.437	1274.615	0.998	1297.306	1294.675	0.072
180.275	1279.141	1272.219	1280.984	0.999	1307.382	1295.281	0.243
180.494	1283.052	1276.007	1274.369	0.999	1303.286	1298.835	0.108
180.713	1285.162	1284.240	1286.780	0.999	1303.614	1303.641	-0.001
180.931	1274.328	1282.397	1276.990	0.999	1304.003	1305.799	-0.026
181.150	1279.387	1363.394	1331.835	1.000	1397.329	1336.677	0.314
181.368	1277.769	1413.856	1347.482	1.002	1433.681	1343.469	0.375
181.587	1276.581	1397.350	1347.707	1.006	1427.844	1347.659	0.328
181.805	1258.149	1389.997	1338.778	1.011	1413.836	1342.751	0.265
182.024	1289.278	1422.048	1368.924	1.016	1448.508	1385.670	0.218
182.242	1268.430	1406.504	1346.929	1.022	1430.895	1375.202	0.182
182.461	1281.168	1412.627	1350.635	1.027	1431.182	1383.778	0.165
182.679	1289.729	1422.888	1358.582	1.032	1440.685	1394.465	0.159
182.898	1278.977	1401.425	1358.049	1.036	1423.871	1387.162	0.127
183.116	1287.845	1412.238	1365.442	1.039	1436.589	1404.519	0.105
183.335	1277.994	1409.863	1350.656	1.041	1429.503	1402.739	0.084
183.553	1290.200	1408.613	1350.021	1.042	1432.575	1402.372	0.104
183.772	1293.968	1419.734	1364.398	1.043	1446.071	1421.087	0.078
183.990	1271.871	1405.173	1344.082	1.043	1420.737	1392.915	0.090
184.209	1281.004	1412.095	1362.739	1.044	1438.125	1406.128	0.099
184.427	1287.353	1413.897	1347.072	1.044	1426.943	1401.030	0.089
184.645	1283.831	1417.379	1358.663	1.044	1435.053	1410.159	0.078
184.864	1271.215	1404.476	1353.113	1.044	1425.448	1402.838	0.069
185.082	1282.459	1407.139	1359.749	1.044	1427.311	1399.120	0.094
185.300	1280.841	1411.358	1360.322	1.043	1432.554	1410.722	0.067
185.519	1296.385	1426.246	1366.732	1.042	1447.381	1418.715	0.091
185.737	1276.151	1415.781	1355.039	1.042	1429.298	1406.014	0.072
185.956	1357.291	1482.832	1430.772	1.041	1505.749	1491.972	0.042
186.174	1280.390	1425.181	1362.022	1.041	1435.073	1405.949	0.091
186.392	1281.824	1419.283	1359.462	1.041	1443.224	1401.890	0.128
186.611	1284.445	1422.662	1349.222	1.041	1443.019	1402.883	0.127
186.829	1284.568	1438.719	1361.060	1.042	1451.477	1405.888	0.139
187.047	1266.198	1423.400	1346.355	1.044	1447.279	1396.468	0.143
187.265	1294.582	1441.954	1368.596	1.046	1461.758	1422.495	0.116
187.484	1272.935	1430.793	1349.837	1.048	1454.304	1405.957	0.135
187.702	1277.605	1438.063	1357.783	1.050	1463.089	1417.438	0.123
187.920	1284.834	1459.403	1352.274	1.053	1476.073	1410.584	0.182
188.138	1285.920	1466.018	1363.599	1.056	1484.695	1424.466	0.157
188.357	1265.972	1456.659	1342.259	1.059	1472.551	1416.028	0.139
188.575	1274.738	1482.770	1353.421	1.064	1496.225	1421.717	0.178
188.793	1279.817	1486.006	1356.063	1.069	1501.550	1442.746	0.134
189.011	1283.564	1488.034	1364.623	1.074	1516.398	1450.076	0.146
189.229	1285.039	1497.557	1361.162	1.079	1519.572	1448.110	0.158
189.448	1284.281	1526.843	1358.704	1.084	1543.452	1467.468	0.151
189.666	1273.611	1524.344	1346.765	1.090	1544.107	1462.393	0.156
189.884	1286.616	1547.322	1357.127	1.097	1564.116	1478.710	0.160
190.102	1271.399	1520.781	1344.860	1.104	1542.469	1471.444	0.132
190.320	1291.347	1527.559	1361.756	1.111	1542.080	1509.546	0.060
190.538	1278.444	1486.743	1360.957	1.117	1518.221	1508.629	0.018
190.757	1290.179	1472.858	1370.828	1.119	1496.615	1515.079	-0.037
190.975	1281.353	1450.085	1357.189	1.117	1472.571	1502.868	-0.064
191.193	1291.592	1448.897	1361.101	1.113	1463.294	1495.873	-0.075
191.411	1278.506	1434.541	1353.216	1.107	1455.225	1488.569	-0.075
191.629	1294.255	1442.733	1375.436	1.099	1464.892	1489.184	-0.058
191.847	1281.803	1427.270	1366.876	1.091	1448.795	1481.774	-0.078
192.065	1280.165	1420.778	1363.394	1.082	1435.872	1457.757	-0.057
192.283	1276.376	1413.324	1357.885	1.073	1434.684	1439.430	-0.013
192.501	1284.220	1422.581	1371.791	1.064	1443.040	1440.167	0.008
192.719	1286.595	1423.645	1367.183	1.057	1444.125	1437.460	0.019
192.937	1288.951	1435.339	1373.327	1.051	1457.888	1433.371	0.068
193.155	1270.478	1412.648	1350.738	1.046	1428.991	1399.357	0.090
193.373	1274.820	1415.925	1349.960	1.043	1438.534	1401.339	0.112
193.591	1281.557	1424.772	1355.325	1.041	1444.023	1401.681	0.131
193.809	1291.101	1428.417	1365.463	1.040	1449.307	1405.977	0.139
194.027	1278.444	1406.586	1346.048	1.040	1427.455	1391.339	0.121
194.245	1279.653	1416.600	1361.244	1.040	1441.299	1403.015	0.117
194.463	1278.588	1414.942	1361.182	1.041	1441.299	1405.706	0.107
194.681	1281.885	1414.757	1355.223	1.041	1435.769	1397.758	0.123
194.899	1277.523	1417.686	1358.479	1.041	1435.708	1394.844	0.130
195.117	1289.606	1426.779	1367.695	1.041	1449.327	1416.231	0.101
195.335	1274.164	1419.754	1351.127	1.042	1430.793	1398.205	0.101
195.553	1291.019	1430.260	1370.419	1.043	1448.999	1418.624	0.093
195.770	1274.902	1408.572	1347.441	1.043	1430.752	1397.452	0.104
195.988	1280.247	1420.451	1361.469	1.044	1447.648	1410.399	0.109
196.206	1281.885	1422.581	1357.107	1.044	1441.197	1401.503	0.124
196.424	1281.619	1421.598	1354.178	1.045	1435.708	1409.268	0.082
196.642	1272.034	1412.935	1348.444	1.046	1428.438	1399.354	0.089
196.860	1295.709	1433.128	1369.006	1.046	1459.546	1421.040	0.116
197.078	1277.277	1418.689	1351.721	1.047	1435.216	1408.925	0.079
197.295	1292.801	1431.714	1371.299	1.047	1461.062	1431.819	0.083
197.513	1289.524	1429.114	1371.033	1.047	1441.872	1421.450	0.063
197.731	1289.422	1427.598	1362.923	1.047	1443.941	1421.250	0.069
197.949	1276.007	1416.826	1347.830	1.047	1440.050	1404.243	0.107
198.167	1293.722	1427.823	1370.337	1.047	1455.225	1425.047	0.090
198.384	1283.790	1423.523	1360.199	1.047	1449.327	1409.588	0.119
198.602	1285.715	1427.025	1355.776	1.047	1450.474	1418.529	0.094
198.820	1279.673	1427.537	1358.930	1.047	1444.944	1416.198	0.083
199.038	1277.154	1420.614	1354.137	1.047	1443.245	1408.773	0.101
199.255	1281.168	1423.318	1359.913	1.048	1443.388	1406.056	0.114
199.473	1285.920	1430.056	1353.400	1.048	1450.310	1419.444	0.090
199.691	1276.868	1428.192	1365.872	1.049	1441.668	1419.448	0.063
199.908	1280.083	1421.188	1353.113	1.049	1443.388	1412.309	0.092
200.126	1289.852	1439.087	1366.753	1.049	1456.782	1425.229	0.091
200.344	1286.944	1440.111	1368.924	1.050	1448.835	1423.222	0.075
200.561	1280.452	1444.330	1358.192	1.050	1454.775	1412.412	0.121
200.779	1279.960	1438.125	1360.179	1.051	1456.290	1410.352	0.131
200.997	1284.650	1432.534	1359.749	1.053	1449.859	1418.167	0.092
201.214	1289.401	1421.618	1363.681	1.053	1450.761	1424.053	0.079
201.432	1271.481	1423.789	1350.738	1.053	1430.527	1417.185	0.038
201.650	1284.076	1429.830	1365.975	1.053	1442.118	1424.305	0.052
201.867	1270.396	1413.406	1355.243	1.053	1442.364	1404.128	0.109
202.085	1296.856	1440.971	1370.419	1.052	1461.205	1439.586	0.061
202.302	1285.961	1420.983	1366.589	1.051	1451.764	1420.673	0.090
202.520	1280.636	1422.499	1360.589	1.050	1447.627	1419.312	0.081
202.738	1279.018	1428.417	1360.240	1.049	1437.326	1406.066	0.096
202.955	1274.861	1419.242	1360.363	1.048	1436.097	1408.175	0.083
203.173	1277.216	1425.038	1360.793	1.047	1445.395	1414.958	0.087
203.390	1287.722	1427.700	1358.377	1.047	1446.644	1421.603	0.074
203.608	1281.045	1422.499	1350.205	1.047	1444.125	1403.486	0.124
203.825	1290.753	1435.012	1372.303	1.047	1451.580	1420.479	0.093
204.043	1282.110	1422.519	1357.127	1.047	1444.514	1411.131	0.100
204.260	1292.739	1432.472	1369.886	1.047	1458.195	1425.462	0.096
204.478	1279.960	1421.557	1354.137	1.047	1438.432	1407.555	0.094
204.695	1290.917	1433.701	1370.992	1.048	1453.239	1429.658	0.068
204.913	1278.485	1416.457	1354.793	1.048	1435.339	1410.904	0.074
205.130	1279.243	1424.608	1365.340	1.047	1442.814	1412.018	0.091
205.347	1274.144	1428.622	1360.036	1.047	1443.204	1408.284	0.100
205.565	1288.213	1432.431	1365.975	1.047	1457.068	1419.689	0.109
205.782	1275.946	1415.187	1359.646	1.047	1442.098	1407.741	0.101
206.000	1285.428	1429.339	1358.500	1.047	1451.150	1417.173	0.100
206.217	1280.165	1423.236	1361.244	1.047	1449.429	1415.002	0.099
206.435	1282.069	1431.346	1368.842	1.047	1447.566	1417.404	0.087
206.652	1272.587	1422.560	1364.500	1.047	1445.149	1410.210	0.098
206.869	1278.281	1427.188	1358.971	1.047	1445.129	1418.586	0.075
207.087	1282.786	1429.994	1356.595	1.047	1449.593	1415.334	0.100
207.304	1286.554	1435.196	1371.381	1.047	1453.710	1417.739	0.105
207.521	1284.752	1425.448	1360.425	1.047	1449.573	1409.442	0.121
207.739	1285.203	1441.852	1370.869	1.048	1455.717	1427.506	0.079
207.956	1280.636	1426.349	1362.022	1.048	1453.484	1418.994	0.097
208.173	1285.510	1429.585	1368.064	1.048	1461.185	1414.471	0.134
