wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
405.570	1318.354	1314.591	1319.916	0.996	1308.882	1309.007	0.212	405.570	0.212	26.382	35.000
405.765	1320.658	1317.765	1326.444	0.995	1324.601	1318.892	0.212	405.765	0.212	0.000	0.000
405.959	1331.896	1339.679	1333.100	0.996	1331.820	1327.611	0.212	405.959	0.212	0.000	0.000
406.153	1347.743	1339.909	1349.893	0.997	1336.018	1331.270	0.212	406.153	0.212	0.000	0.000
406.348	1332.101	1337.503	1338.424	0.997	1334.021	1329.742	0.212	406.348	0.212	0.000	0.000
406.542	1340.165	1339.423	1339.986	0.997	1336.735	1331.302	0.212	406.542	0.212	0.000	0.000
406.736	1323.295	1332.460	1334.712	0.997	1324.805	1326.006	0.212	406.736	0.212	0.000	0.000
406.931	1334.456	1336.632	1344.210	0.998	1339.013	1328.889	0.212	406.931	0.212	0.000	0.000
407.125	1326.981	1325.599	1331.820	0.998	1333.996	1319.926	0.212	407.125	0.212	0.000	0.000
407.320	1333.228	1339.576	1341.087	0.997	1346.616	1334.526	0.212	407.320	0.212	0.000	0.000
407.514	1332.844	1334.866	1331.948	0.997	1330.744	1330.516	0.212	407.514	0.212	0.000	0.000
407.709	1340.063	1338.655	1339.269	0.998	1337.605	1331.288	0.212	407.709	0.212	0.000	0.000
407.903	1327.340	1338.732	1336.760	0.998	1328.313	1333.527	0.212	407.903	0.212	0.000	0.000
408.098	1337.170	1339.525	1337.784	0.998	1343.212	1338.991	0.212	408.098	0.212	0.000	0.000
408.292	1337.068	1337.733	1336.863	0.999	1332.639	1332.732	0.212	408.292	0.212	0.000	0.000
408.487	1343.314	1367.864	1383.940	0.999	1359.134	1357.764	0.212	408.487	0.212	0.000	0.000
408.681	1327.007	1362.821	1400.196	0.998	1372.933	1359.720	0.212	408.681	0.212	0.000	0.000
408.876	1335.071	1380.024	1399.019	0.997	1366.917	1370.338	0.212	408.876	0.212	0.000	0.000
409.070	1333.228	1366.738	1389.009	0.995	1361.336	1350.390	0.212	409.070	0.212	0.000	0.000
409.265	1344.184	1386.680	1407.262	0.993	1369.118	1366.312	0.212	409.265	0.212	0.000	0.000
409.459	1335.660	1367.557	1388.702	0.991	1364.408	1364.901	0.212	409.459	0.212	0.000	0.000
