wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1189.153	1191.585	1190.356	1.001	1205.076	1207.396	-0.059
182.898	1193.351	1191.252	1196.654	1.000	1211.105	1207.748	0.091
183.116	1195.015	1196.641	1197.524	0.999	1217.530	1211.420	0.138
183.335	1201.876	1203.604	1205.588	0.999	1221.626	1222.202	-0.012
183.553	1190.817	1201.722	1200.084	0.999	1217.530	1212.315	0.094
183.772	1202.926	1204.756	1200.225	0.999	1221.242	1225.213	-0.085
183.990	1190.868	1191.419	1195.847	0.999	1208.942	1207.250	0.043
184.209	1196.615	1201.057	1204.769	0.999	1221.562	1217.266	0.082
184.427	1192.046	1191.457	1194.951	0.999	1214.868	1205.700	0.223
184.645	1204.833	1208.686	1205.012	0.999	1223.201	1225.545	-0.052
184.864	1195.399	1198.804	1192.686	0.999	1213.114	1218.753	-0.120
185.082	1205.665	1206.266	1206.126	1.000	1221.306	1217.085	0.137
185.300	1192.903	1196.795	1194.644	1.000	1217.389	1212.589	0.095
185.519	1204.436	1203.988	1206.561	1.000	1220.513	1226.003	-0.128
185.737	1190.855	1201.902	1206.855	1.000	1208.634	1218.299	-0.189
185.956	1197.371	1235.373	1253.126	1.000	1253.843	1258.759	-0.036
186.174	1195.489	1247.431	1271.456	0.999	1266.221	1268.187	-0.012
186.392	1203.732	1252.256	1273.133	0.997	1271.712	1269.553	0.014
186.611	1192.596	1250.835	1271.123	0.995	1261.894	1257.463	0.029
186.829	1201.479	1257.478	1279.456	0.992	1277.856	1271.858	0.036
187.047	1193.415	1254.355	1269.075	0.990	1266.208	1257.781	0.053
187.265	1204.346	1254.611	1279.916	0.988	1271.712	1259.482	0.087
187.484	1198.484	1248.224	1281.056	0.987	1274.605	1253.747	0.139
187.702	1201.940	1257.005	1276.845	0.985	1272.339	1255.837	0.116
187.920	1195.131	1258.464	1272.057	0.983	1271.507	1255.419	0.103
188.138	1203.950	1256.390	1275.590	0.983	1273.785	1255.504	0.132
188.357	1196.359	1250.387	1276.256	0.982	1267.501	1252.099	0.106
188.575	1206.804	1262.573	1277.549	0.982	1279.238	1259.019	0.142
188.793	1197.550	1251.104	1276.934	0.982	1267.987	1251.937	0.112
189.011	1199.035	1254.483	1280.083	0.982	1277.830	1258.112	0.125
189.229	1198.113	1253.651	1274.566	0.982	1268.051	1251.079	0.121
189.448	1198.510	1255.738	1276.934	0.982	1279.033	1256.961	0.139
189.666	1198.676	1258.029	1271.072	0.982	1269.331	1247.289	0.162
189.884	1197.716	1255.930	1279.507	0.983	1275.949	1258.906	0.107
190.102	1199.790	1257.299	1275.667	0.983	1278.150	1254.739	0.154
190.320	1204.526	1264.006	1289.721	0.983	1282.105	1263.705	0.118
190.538	1198.523	1259.834	1281.836	0.983	1268.294	1258.446	0.066
190.757	1206.996	1261.421	1289.120	0.983	1276.358	1261.151	0.107
190.975	1192.071	1260.640	1282.758	0.983	1273.849	1255.812	0.108
191.193	1198.727	1262.931	1289.696	0.983	1274.464	1257.855	0.108
191.411	1195.502	1258.336	1287.622	0.982	1274.195	1256.855	0.108
191.629	1201.902	1261.408	1300.422	0.982	1274.720	1264.037	0.069
191.847	1195.681	1254.739	1295.046	0.980	1269.408	1266.356	0.018
192.065	1203.207	1260.474	1303.827	0.979	1280.659	1273.001	0.045
192.283	1197.409	1249.965	1310.009	0.977	1268.653	1260.590	0.052
192.501	1201.748	1259.219	1318.162	0.974	1278.265	1268.333	0.060
192.719	1196.193	1256.442	1317.036	0.971	1269.088	1265.465	0.022
192.937	1199.418	1259.616	1331.090	0.967	1281.094	1274.584	0.036
193.155	1193.364	1251.066	1327.890	0.963	1265.427	1263.762	0.010
193.373	1197.063	1263.302	1353.784	0.959	1281.184	1283.232	-0.010
193.591	1198.369	1259.322	1361.989	0.955	1275.257	1277.907	-0.015
193.809	1204.910	1262.406	1356.715	0.950	1278.841	1278.287	0.003
194.027	1197.793	1254.406	1344.939	0.945	1280.288	1256.496	0.148
194.245	1203.847	1264.198	1340.076	0.941	1278.662	1244.669	0.263
194.463	1195.540	1253.664	1311.826	0.938	1274.425	1228.076	0.385
194.681	1200.033	1263.622	1313.068	0.938	1275.923	1223.066	0.518
194.899	1194.657	1261.843	1293.139	0.939	1275.590	1207.332	0.805
195.117	1203.246	1273.568	1302.303	0.942	1285.382	1221.482	0.654
195.335	1196.219	1259.078	1291.679	0.946	1279.916	1219.369	0.558
195.553	1208.353	1276.537	1288.889	0.952	1288.416	1227.867	0.613
195.770	1194.849	1263.110	1282.272	0.958	1278.137	1222.865	0.473
195.988	1202.964	1270.611	1281.811	0.964	1281.734	1233.315	0.414
196.206	1198.049	1262.854	1276.896	0.970	1276.051	1239.337	0.276
196.424	1202.542	1260.717	1286.432	0.975	1280.966	1250.959	0.209
196.642	1203.578	1257.222	1283.513	0.979	1274.246	1249.618	0.186
196.860	1203.604	1262.150	1279.443	0.982	1278.764	1262.932	0.103
197.078	1198.855	1255.059	1277.664	0.985	1266.745	1253.872	0.091
197.295	1203.847	1264.134	1279.660	0.986	1286.329	1266.637	0.118
197.513	1198.612	1259.680	1282.860	0.987	1271.251	1261.699	0.061
197.731	1205.038	1265.542	1290.156	0.988	1282.617	1270.994	0.070
197.949	1196.180	1254.317	1279.225	0.987	1270.701	1255.088	0.102
198.167	1201.082	1260.461	1289.542	0.987	1277.254	1263.951	0.083
198.384	1196.603	1258.259	1277.766	0.986	1271.917	1262.527	0.058
198.602	1205.857	1271.405	1285.420	0.985	1279.468	1266.425	0.085
198.820	1193.787	1258.502	1281.478	0.985	1271.686	1253.759	0.114
199.038	1202.170	1261.536	1286.137	0.984	1279.328	1263.275	0.101
199.255	1197.691	1255.942	1281.491	0.984	1274.182	1258.449	0.100
199.473	1196.807	1266.323	1287.494	0.983	1280.902	1263.934	0.098
199.691	1197.473	1257.466	1279.699	0.983	1271.328	1252.199	0.130
199.908	1207.713	1265.491	1288.172	0.983	1285.049	1260.854	0.163
200.126	1201.223	1258.682	1280.044	0.982	1274.989	1256.954	0.122
200.344	1202.862	1267.129	1286.060	0.982	1287.302	1264.741	0.135
200.561	1199.623	1256.787	1279.276	0.982	1271.673	1251.451	0.143
200.779	1208.391	1261.907	1288.966	0.982	1281.772	1261.028	0.144
200.997	1195.451	1255.008	1282.899	0.982	1268.243	1256.676	0.075
201.214	1204.782	1264.198	1288.032	0.982	1277.766	1258.985	0.129
201.432	1195.476	1257.786	1278.406	0.982	1272.249	1251.317	0.138
201.650	1205.575	1269.459	1289.785	0.982	1285.587	1264.531	0.133
