wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1150.262	1243.731	1249.240	0.996	1285.510	1283.960	0.005
178.089	1160.912	1259.030	1249.220	0.998	1284.588	1287.115	-0.009
178.308	1184.217	1280.472	1279.387	1.000	1315.779	1321.126	-0.017
178.526	1191.856	1284.670	1288.213	1.001	1334.006	1330.238	0.012
178.745	1188.006	1288.377	1285.490	1.001	1331.671	1328.731	0.009
178.964	1190.198	1291.121	1286.370	1.001	1332.961	1335.132	-0.007
179.182	1178.381	1268.491	1275.209	1.001	1310.700	1308.547	0.007
179.401	1183.664	1278.731	1282.684	1.001	1326.490	1315.680	0.034
179.620	1175.596	1273.857	1270.847	1.000	1311.396	1320.338	-0.028
179.838	1192.573	1293.087	1284.302	1.000	1329.029	1327.769	0.004
180.057	1179.077	1277.871	1276.212	1.000	1324.503	1320.929	0.011
180.275	1192.655	1276.827	1283.298	1.001	1320.203	1326.593	-0.021
180.494	1186.245	1277.543	1286.370	1.000	1317.643	1315.696	0.006
180.713	1198.287	1286.698	1287.517	1.000	1332.839	1328.291	0.015
180.931	1181.555	1284.752	1283.523	1.000	1328.292	1323.022	0.016
181.150	1180.224	1357.578	1335.808	1.000	1394.319	1356.509	0.084
181.368	1182.784	1396.285	1347.482	1.001	1433.189	1364.773	0.139
181.587	1175.309	1391.042	1352.888	1.004	1423.011	1360.208	0.127
181.805	1167.998	1370.337	1339.453	1.007	1416.826	1351.243	0.133
182.024	1183.542	1415.085	1365.033	1.011	1444.412	1394.471	0.092
182.242	1175.555	1389.301	1358.602	1.015	1427.168	1385.023	0.080
182.461	1184.648	1389.649	1365.995	1.019	1426.328	1390.758	0.069
182.679	1192.532	1406.156	1374.126	1.021	1449.163	1409.381	0.073
182.898	1177.562	1387.683	1354.158	1.023	1425.816	1395.238	0.057
183.116	1186.020	1397.657	1366.548	1.024	1438.022	1398.573	0.074
183.335	1186.818	1386.250	1364.459	1.025	1431.592	1400.825	0.058
183.553	1187.289	1392.148	1362.923	1.025	1429.011	1405.714	0.044
183.772	1192.491	1411.685	1374.412	1.025	1446.296	1416.092	0.055
183.990	1179.528	1388.523	1354.137	1.025	1429.933	1396.491	0.062
184.209	1190.730	1396.448	1354.772	1.025	1432.247	1402.063	0.058
184.427	1179.118	1390.161	1359.544	1.025	1434.705	1400.771	0.062
184.645	1184.074	1394.933	1354.015	1.025	1432.861	1406.770	0.048
184.864	1176.722	1385.676	1352.048	1.026	1426.820	1389.177	0.071
185.082	1181.473	1389.260	1348.567	1.026	1431.592	1396.816	0.065
