wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1189.153	1191.585	1190.356	1.001	1199.495	1206.397	-0.222
182.898	1193.351	1191.252	1196.654	1.000	1209.978	1205.534	0.135
183.116	1195.015	1196.641	1197.524	0.999	1209.274	1214.578	-0.137
183.335	1201.876	1203.604	1205.588	0.999	1215.521	1215.031	0.016
183.553	1190.817	1201.722	1200.084	0.999	1212.948	1213.581	-0.012
183.772	1202.926	1204.756	1200.225	0.999	1217.236	1217.221	0.000
183.990	1190.868	1191.419	1195.847	0.999	1213.959	1203.809	0.251
184.209	1196.615	1201.057	1204.769	0.999	1216.237	1217.317	-0.023
184.427	1192.046	1191.457	1194.951	0.999	1208.174	1206.454	0.049
184.645	1204.833	1208.686	1205.012	0.999	1214.535	1212.232	0.118
184.864	1195.399	1198.804	1192.686	0.999	1205.754	1209.877	-0.146
185.082	1205.665	1206.266	1206.126	1.000	1216.775	1218.185	-0.052
185.300	1192.903	1196.795	1194.644	1.000	1211.937	1217.862	-0.118
185.519	1204.436	1203.988	1206.561	1.000	1212.116	1217.950	-0.245
185.737	1190.855	1201.902	1206.855	1.000	1209.889	1209.733	0.004
185.956	1197.371	1235.373	1253.126	1.000	1251.015	1252.271	-0.010
186.174	1195.489	1247.431	1271.456	0.999	1264.096	1271.767	-0.046
186.392	1203.732	1252.256	1273.133	0.997	1268.435	1270.510	-0.014
186.611	1192.596	1250.835	1271.123	0.995	1258.093	1259.309	-0.008
186.829	1201.479	1257.478	1279.456	0.992	1274.067	1269.609	0.028
187.047	1193.415	1254.355	1269.075	0.990	1261.421	1259.860	0.010
187.265	1204.346	1254.611	1279.916	0.988	1266.656	1261.392	0.038
187.484	1198.484	1248.224	1281.056	0.987	1267.104	1258.470	0.058
187.702	1201.940	1257.005	1276.845	0.985	1272.557	1259.530	0.089
187.920	1195.131	1258.464	1272.057	0.983	1267.065	1247.325	0.139
188.138	1203.950	1256.390	1275.590	0.983	1270.982	1251.731	0.147
188.357	1196.359	1250.387	1276.256	0.982	1265.593	1245.409	0.150
188.575	1206.804	1262.573	1277.549	0.982	1278.316	1251.488	0.204
188.793	1197.550	1251.104	1276.934	0.982	1265.606	1244.721	0.159
189.011	1199.035	1254.483	1280.083	0.982	1269.920	1254.768	0.104
189.229	1198.113	1253.651	1274.566	0.982	1264.275	1245.184	0.148
189.448	1198.510	1255.738	1276.934	0.982	1271.981	1256.408	0.103
189.666	1198.676	1258.029	1271.072	0.982	1260.909	1249.477	0.088
189.884	1197.716	1255.930	1279.507	0.983	1272.646	1256.466	0.106
190.102	1199.790	1257.299	1275.667	0.983	1267.053	1251.870	0.111
190.320	1204.526	1264.006	1289.721	0.983	1282.630	1264.863	0.112
190.538	1198.523	1259.834	1281.836	0.983	1274.387	1254.091	0.135
190.757	1206.996	1261.421	1289.120	0.983	1272.390	1267.155	0.036
190.975	1192.071	1260.640	1282.758	0.983	1267.155	1258.328	0.054
