wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
405.331	1318.661	1322.706	1324.652	0.999	1321.708	1318.488	0.232	405.331	0.232	25.642	35.000
405.529	1325.292	1330.847	1326.137	1.000	1330.488	1323.737	0.232	405.529	0.232	0.000	0.000
405.726	1336.581	1334.149	1335.352	1.000	1328.364	1337.014	0.232	405.726	0.232	0.000	0.000
405.924	1347.487	1348.203	1353.426	1.000	1343.698	1344.762	0.232	405.924	0.232	0.000	0.000
406.122	1341.599	1351.301	1341.164	1.000	1334.815	1340.669	0.232	406.122	0.232	0.000	0.000
406.319	1352.376	1351.019	1355.269	1.000	1343.672	1338.645	0.232	406.319	0.232	0.000	0.000
406.517	1336.274	1342.060	1339.090	1.000	1335.071	1329.329	0.232	406.517	0.232	0.000	0.000
406.714	1342.802	1352.197	1344.056	1.001	1339.244	1340.721	0.232	406.714	0.232	0.000	0.000
406.912	1339.858	1345.695	1345.285	1.001	1333.074	1329.102	0.232	406.912	0.232	0.000	0.000
407.109	1352.376	1346.565	1351.071	1.001	1345.387	1349.799	0.232	407.109	0.232	0.000	0.000
407.307	1338.885	1337.887	1341.932	1.001	1336.658	1333.665	0.232	407.307	0.232	0.000	0.000
407.504	1341.906	1337.605	1337.221	1.001	1342.060	1342.545	0.232	407.504	0.232	0.000	0.000
407.702	1346.027	1342.136	1343.928	1.000	1331.922	1337.096	0.232	407.702	0.232	0.000	0.000
407.899	1344.261	1347.307	1348.792	1.000	1339.653	1342.682	0.232	407.899	0.232	0.000	0.000
408.097	1336.120	1352.274	1340.754	1.000	1335.122	1330.997	0.232	408.097	0.232	0.000	0.000
408.294	1349.509	1373.368	1387.448	1.000	1367.352	1360.697	0.232	408.294	0.232	0.000	0.000
408.492	1334.047	1373.905	1403.038	0.999	1374.238	1373.441	0.232	408.492	0.232	0.000	0.000
408.689	1344.415	1380.971	1403.524	0.998	1376.926	1372.815	0.232	408.689	0.232	0.000	0.000
408.887	1335.480	1371.166	1396.100	0.996	1370.347	1364.697	0.232	408.887	0.232	0.000	0.000
409.085	1350.021	1391.236	1416.913	0.994	1390.084	1373.602	0.232	409.085	0.232	0.000	0.000
409.282	1341.420	1375.006	1401.758	0.991	1376.491	1363.300	0.232	409.282	0.232	0.000	0.000
409.480	1352.530	1379.614	1398.583	0.989	1376.030	1359.357	0.232	409.480	0.232	0.000	0.000
409.677	1351.480	1384.427	1403.499	0.987	1383.147	1362.342	0.232	409.677	0.232	0.000	0.000
409.875	1338.808	1376.133	1410.538	0.986	1377.208	1354.323	0.232	409.875	0.232	0.000	0.000
410.072	1348.587	1380.536	1404.651	0.984	1369.093	1355.970	0.232	410.072	0.232	0.000	0.000
410.270	1345.618	1385.092	1412.330	0.983	1374.366	1353.664	0.233	410.270	0.233	0.000	0.000
410.467	1349.919	1379.486	1403.755	0.982	1366.968	1345.511	0.233	410.467	0.233	0.000	0.000
410.665	1355.679	1387.704	1420.625	0.981	1382.865	1357.689	0.234	410.665	0.234	0.000	0.000
410.862	1337.375	1368.094	1399.966	0.981	1373.496	1346.742	0.234	410.862	0.234	0.000	0.000
411.060	1346.104	1386.859	1406.750	0.980	1379.077	1356.104	0.235	411.060	0.235	0.000	0.000
411.257	1347.205	1374.673	1403.934	0.980	1371.960	1341.011	0.235	411.257	0.235	0.000	0.000
411.455	1338.373	1385.937	1407.748	0.980	1380.433	1360.263	0.236	411.455	0.236	0.000	0.000
411.652	1344.568	1381.893	1402.884	0.980	1370.833	1350.909	0.236	411.652	0.236	0.000	0.000
411.850	1345.336	1379.537	1414.609	0.980	1378.462	1351.516	0.237	411.850	0.237	0.000	0.000
412.048	1345.259	1385.425	1401.143	0.981	1375.621	1351.498	0.238	412.048	0.238	0.000	0.000
412.245	1346.565	1392.670	1417.041	0.981	1385.374	1369.851	0.238	412.245	0.238	0.000	0.000
412.443	1330.002	1378.437	1412.740	0.981	1374.827	1352.985	0.239	412.443	0.239	0.000	0.000
412.640	1380.561	1413.918	1441.898	0.981	1412.561	1393.581	0.239	412.640	0.239	0.000	0.000
412.838	1343.160	1383.940	1406.852	0.981	1371.960	1357.558	0.240	412.838	0.240	0.000	0.000
413.035	1350.968	1387.857	1419.038	0.981	1377.233	1360.573	0.240	413.035	0.240	0.000	0.000
413.233	1337.708	1382.942	1409.335	0.981	1376.465	1360.219	0.241	413.233	0.241	0.000	0.000
