wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1308.795	1308.324	1303.696	1.004	1311.683	1317.470	-0.478
178.089	1312.646	1316.250	1317.888	1.003	1316.127	1313.736	0.504
178.308	1348.690	1348.137	1350.328	1.001	1346.703	1351.952	NaN
178.526	1362.411	1359.913	1358.643	1.001	1362.043	1364.658	NaN
178.745	1354.404	1351.250	1359.175	1.000	1362.350	1361.991	0.020
178.964	1357.250	1359.360	1357.783	1.000	1360.240	1367.462	-0.533
179.182	1340.498	1338.901	1338.880	0.999	1344.655	1337.318	NaN
179.401	1351.393	1344.410	1351.536	0.999	1350.758	1344.099	-1.060
179.620	1344.901	1341.829	1345.106	0.999	1342.403	1340.376	-0.258
179.838	1358.070	1365.094	1360.240	0.999	1364.828	1358.707	1.026
180.057	1346.888	1346.171	1351.373	0.999	1348.608	1352.165	-0.487
180.275	1353.769	1353.011	1350.881	0.999	1348.731	1356.494	NaN
180.494	1354.158	1346.642	1350.123	0.999	1350.738	1350.909	0.022
180.713	1354.527	1355.858	1355.919	0.999	1368.084	1356.027	0.956
180.931	1350.328	1349.775	1350.881	0.999	1352.663	1353.458	-0.127
181.150	1344.164	1448.835	1395.261	1.000	1438.596	1381.035	0.408
181.368	1343.898	1485.576	1418.444	1.002	1479.924	1394.210	0.432
181.587	1339.965	1483.753	1409.392	1.007	1471.978	1394.720	0.382
181.805	1329.951	1464.195	1400.667	1.013	1462.905	1398.312	0.289
182.024	1362.718	1498.458	1438.288	1.020	1500.096	1438.634	0.258
182.242	1345.495	1476.545	1417.235	1.026	1480.968	1427.617	0.217
182.461	1345.515	1480.210	1422.867	1.031	1488.177	1440.539	0.176
182.679	1360.732	1495.038	1431.346	1.035	1492.130	1458.568	0.128
182.898	1350.861	1476.278	1419.836	1.039	1477.405	1442.170	0.142
183.116	1356.308	1494.874	1430.424	1.042	1488.156	1461.098	0.100
183.335	1347.420	1482.975	1427.823	1.043	1486.027	1467.086	0.064
183.553	1350.574	1489.672	1427.967	1.045	1487.235	1464.260	0.080
183.772	1358.889	1500.690	1441.463	1.045	1496.164	1477.394	0.064
183.990	1341.645	1477.405	1419.119	1.045	1481.501	1455.191	0.091
184.209	1349.468	1490.921	1428.991	1.045	1494.464	1463.546	0.104
184.427	1351.864	1483.630	1424.792	1.045	1487.931	1460.748	0.097
184.645	1352.192	1486.682	1434.315	1.044	1485.597	1459.022	0.096
184.864	1345.147	1480.108	1415.126	1.044	1476.811	1454.107	0.082
185.082	1341.440	1475.807	1426.103	1.043	1483.979	1448.295	0.125
185.300	1347.502	1484.962	1431.878	1.042	1485.556	1451.779	0.122
185.519	1364.091	1497.802	1443.879	1.041	1496.737	1472.620	0.087
185.737	1348.731	1482.074	1423.932	1.041	1484.040	1447.231	0.138
185.956	1424.649	1563.563	1508.042	1.040	1573.557	1538.455	0.117
186.174	1356.288	1499.093	1432.329	1.039	1489.037	1456.013	0.124
186.392	1348.014	1488.730	1428.561	1.039	1496.164	1451.742	0.155
186.611	1346.232	1498.581	1429.687	1.040	1501.694	1458.918	0.140
186.829	1346.888	1503.946	1430.547	1.040	1508.206	1455.368	0.172
187.047	1338.122	1489.611	1415.781	1.042	1497.680	1445.637	0.171
187.265	1362.575	1513.920	1436.097	1.043	1513.101	1473.158	0.134
187.484	1342.116	1505.605	1418.956	1.045	1499.154	1453.091	0.151
187.702	1349.857	1513.736	1426.738	1.047	1518.630	1466.613	0.160
187.920	1357.783	1529.915	1434.561	1.050	1530.201	1472.085	0.179
188.138	1363.005	1533.683	1442.671	1.053	1534.563	1478.434	0.172
188.357	1335.706	1521.805	1414.901	1.056	1526.781	1457.959	0.194
188.575	1345.925	1543.984	1428.888	1.059	1549.882	1485.178	0.166
188.793	1350.963	1551.582	1428.745	1.063	1556.251	1490.684	0.167
189.011	1351.168	1569.993	1435.196	1.067	1569.399	1503.898	0.155
189.229	1348.936	1571.509	1428.991	1.071	1563.317	1502.630	0.145
189.448	1358.274	1600.201	1432.902	1.077	1598.603	1521.925	0.167
189.666	1342.362	1600.815	1425.243	1.083	1605.341	1513.299	0.187
