wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1150.262	1243.731	1249.240	0.996	1276.233	1275.172	0.004
178.089	1160.912	1259.030	1249.220	0.998	1291.592	1284.355	0.025
178.308	1184.217	1280.472	1279.387	1.000	1321.882	1315.759	0.020
178.526	1191.856	1284.670	1288.213	1.001	1327.289	1336.838	-0.030
178.745	1188.006	1288.377	1285.490	1.001	1321.657	1318.831	0.009
178.964	1190.198	1291.121	1286.370	1.001	1316.291	1317.443	-0.004
179.182	1178.381	1268.491	1275.209	1.001	1300.931	1311.519	-0.036
179.401	1183.664	1278.731	1282.684	1.001	1312.953	1319.594	-0.022
179.620	1175.596	1273.857	1270.847	1.000	1315.083	1320.932	-0.018
179.838	1192.573	1293.087	1284.302	1.000	1330.197	1326.151	0.013
180.057	1179.077	1277.871	1276.212	1.000	1314.653	1321.789	-0.022
180.275	1192.655	1276.827	1283.298	1.001	1325.507	1328.867	-0.011
180.494	1186.245	1277.543	1286.370	1.000	1318.196	1315.963	0.007
180.713	1198.287	1286.698	1287.517	1.000	1324.585	1326.141	-0.005
180.931	1181.555	1284.752	1283.523	1.000	1316.066	1317.003	-0.003
181.150	1180.224	1357.578	1335.808	1.000	1394.728	1349.876	0.102
181.368	1182.784	1396.285	1347.482	1.001	1430.568	1355.509	0.157
181.587	1175.309	1391.042	1352.888	1.004	1427.250	1361.153	0.132
181.805	1167.998	1370.337	1339.453	1.007	1419.857	1358.277	0.122
182.024	1183.542	1415.085	1365.033	1.011	1452.378	1393.932	0.106
182.242	1175.555	1389.301	1358.602	1.015	1425.693	1380.408	0.087
182.461	1184.648	1389.649	1365.995	1.019	1431.612	1386.503	0.088
182.679	1192.532	1406.156	1374.126	1.021	1439.067	1396.521	0.082
182.898	1177.562	1387.683	1354.158	1.023	1422.908	1390.713	0.061
183.116	1186.020	1397.657	1366.548	1.024	1438.923	1400.293	0.072
183.335	1186.818	1386.250	1364.459	1.025	1429.257	1402.379	0.051
183.553	1187.289	1392.148	1362.923	1.025	1423.482	1398.871	0.048
183.772	1192.491	1411.685	1374.412	1.025	1437.060	1409.754	0.051
183.990	1179.528	1388.523	1354.137	1.025	1416.334	1387.090	0.057
184.209	1190.730	1396.448	1354.772	1.025	1438.452	1397.929	0.078
184.427	1179.118	1390.161	1359.544	1.025	1430.342	1398.630	0.059
184.645	1184.074	1394.933	1354.015	1.025	1429.400	1399.546	0.056
184.864	1176.722	1385.676	1352.048	1.026	1420.614	1388.904	0.060
185.082	1181.473	1389.260	1348.567	1.026	1423.461	1398.413	0.047
185.300	1180.613	1391.574	1353.605	1.026	1426.226	1396.781	0.055
185.519	1204.042	1408.572	1371.770	1.027	1445.026	1419.741	0.048
185.737	1182.743	1394.708	1352.438	1.027	1424.342	1398.135	0.050
185.956	1246.701	1477.097	1434.643	1.028	1520.842	1490.191	0.051
186.174	1179.569	1403.289	1366.016	1.028	1431.796	1399.047	0.060
186.392	1182.866	1398.947	1360.261	1.028	1428.008	1396.982	0.059
186.611	1182.354	1402.265	1359.196	1.029	1432.943	1407.399	0.047
186.829	1195.072	1405.398	1368.555	1.029	1432.063	1405.004	0.053
187.047	1172.462	1403.022	1344.614	1.029	1433.025	1391.831	0.075
187.265	1191.631	1433.005	1373.532	1.030	1462.844	1413.902	0.086
187.484	1177.111	1416.007	1356.165	1.032	1447.627	1402.547	0.079
187.702	1183.705	1420.840	1358.397	1.034	1452.440	1406.071	0.082
187.920	1182.477	1428.929	1365.196	1.036	1471.957	1416.723	0.092
188.138	1189.870	1433.619	1366.118	1.038	1472.059	1422.518	0.084
188.357	1169.718	1433.250	1352.847	1.041	1459.587	1404.893	0.091
188.575	1181.227	1451.395	1356.697	1.044	1479.064	1415.053	0.105
188.793	1179.630	1458.993	1360.466	1.047	1494.239	1433.470	0.093
189.011	1190.464	1469.336	1366.159	1.052	1501.857	1433.720	0.107
189.229	1184.709	1471.363	1360.793	1.056	1502.799	1447.061	0.084
189.448	1187.330	1483.057	1366.896	1.061	1526.208	1455.057	0.102
189.666	1185.405	1490.696	1355.981	1.066	1523.975	1450.394	0.106
189.884	1185.528	1506.547	1363.415	1.072	1542.551	1469.910	0.099
190.102	1181.862	1502.984	1348.710	1.078	1529.812	1459.995	0.097
190.320	1192.020	1511.974	1360.486	1.085	1547.527	1494.521	0.070
190.538	1188.395	1484.654	1362.227	1.091	1524.283	1496.518	0.037
190.757	1194.846	1457.007	1367.081	1.095	1497.823	1506.566	-0.012
190.975	1177.234	1438.944	1360.834	1.096	1479.023	1486.183	-0.010
191.193	1187.760	1435.360	1362.268	1.094	1467.472	1507.462	-0.058
191.411	1184.095	1422.929	1353.011	1.090	1457.478	1487.704	-0.046
191.629	1188.866	1428.540	1367.367	1.085	1466.182	1493.048	-0.040
191.847	1186.081	1421.024	1364.684	1.078	1456.352	1476.736	-0.032
192.065	1182.149	1401.773	1367.879	1.071	1436.875	1468.774	-0.051
192.283	1180.490	1392.250	1362.964	1.063	1436.875	1445.917	-0.015
192.501	1184.033	1401.118	1369.804	1.055	1440.255	1446.747	-0.011
192.719	1191.733	1395.035	1376.604	1.047	1446.624	1437.580	0.016
192.937	1201.338	1418.485	1379.655	1.040	1447.934	1445.513	0.004
193.155	1169.943	1390.591	1356.001	1.033	1427.721	1399.035	0.051
193.373	1180.347	1396.694	1355.284	1.029	1434.664	1395.782	0.072
193.591	1182.559	1398.435	1363.353	1.025	1439.128	1402.711	0.066
193.809	1189.993	1404.743	1369.129	1.023	1446.562	1405.493	0.076
194.027	1174.285	1392.967	1349.755	1.022	1424.403	1387.955	0.068
194.245	1184.115	1399.623	1364.357	1.022	1429.974	1383.464	0.091
194.463	1189.747	1404.313	1359.155	1.022	1436.077	1399.616	0.070
194.681	1185.323	1397.923	1358.520	1.023	1441.688	1389.162	0.100
194.899	1188.559	1399.500	1356.697	1.024	1433.660	1396.828	0.071
195.117	1188.743	1402.920	1366.671	1.025	1444.105	1408.932	0.064
195.335	1181.862	1391.349	1358.684	1.026	1431.100	1403.772	0.050
195.553	1185.958	1408.613	1377.075	1.026	1443.101	1414.487	0.051
195.770	1176.742	1391.083	1345.024	1.027	1432.001	1386.419	0.085
195.988	1179.937	1408.040	1356.472	1.027	1438.739	1414.841	0.042
196.206	1185.180	1401.507	1356.513	1.028	1433.128	1403.548	0.055
196.424	1184.770	1396.018	1362.350	1.029	1435.708	1406.799	0.053
196.642	1177.766	1387.335	1350.246	1.030	1425.530	1398.702	0.050
196.860	1199.618	1412.689	1367.244	1.030	1444.494	1415.726	0.054
197.078	1180.654	1395.896	1346.908	1.030	1426.738	1405.000	0.040
197.295	1187.412	1407.548	1375.662	1.031	1450.371	1422.151	0.049
197.513	1182.743	1413.938	1363.906	1.031	1448.692	1416.888	0.055
197.731	1184.791	1413.529	1366.016	1.031	1443.490	1412.729	0.055
197.949	1180.142	1404.620	1362.636	1.032	1437.039	1407.666	0.053
198.167	1200.355	1421.311	1364.951	1.032	1448.713	1424.111	0.045
198.384	1179.569	1398.967	1355.960	1.033	1439.927	1406.893	0.059
198.602	1191.897	1404.702	1364.828	1.033	1443.736	1417.240	0.048
198.820	1190.873	1405.931	1362.636	1.033	1441.688	1409.137	0.060
199.038	1177.562	1409.187	1352.970	1.033	1438.698	1403.263	0.063
199.255	1180.285	1412.812	1356.615	1.034	1437.387	1405.756	0.057
199.473	1183.685	1408.060	1363.886	1.035	1453.996	1418.504	0.061
199.691	1185.037	1413.877	1366.978	1.035	1449.409	1415.196	0.060
199.908	1173.281	1398.886	1356.206	1.035	1433.435	1409.158	0.043
200.126	1188.703	1407.897	1373.204	1.035	1445.538	1416.522	0.052
200.344	1193.392	1403.412	1361.305	1.035	1443.859	1419.473	0.044
200.561	1185.794	1407.774	1360.261	1.034	1438.637	1414.562	0.043
200.779	1180.552	1399.008	1355.694	1.033	1435.974	1408.231	0.050
200.997	1190.382	1401.364	1362.821	1.033	1434.500	1406.462	0.053
201.214	1186.757	1405.050	1363.701	1.032	1436.732	1417.575	0.035
201.432	1181.125	1399.111	1353.789	1.032	1428.868	1400.000	0.054
201.650	1197.140	1406.402	1367.040	1.031	1444.350	1413.728	0.057
201.867	1176.148	1392.168	1349.140	1.031	1429.011	1395.872	0.061
202.085	1200.437	1417.379	1382.666	1.031	1451.150	1423.904	0.050
202.302	1182.518	1398.947	1367.388	1.030	1444.699	1414.229	0.054
