wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
405.545	1318.354	1314.591	1319.916	0.996	1316.230	1310.894	0.212	405.545	0.212	26.197	35.000
405.740	1320.658	1317.765	1326.444	0.995	1316.895	1314.917	0.212	405.740	0.212	0.000	0.000
405.934	1331.896	1339.679	1333.100	0.996	1327.161	1322.384	0.212	405.934	0.212	0.000	0.000
406.129	1347.743	1339.909	1349.893	0.997	1342.341	1330.912	0.212	406.129	0.212	0.000	0.000
406.323	1332.101	1337.503	1338.424	0.997	1334.994	1326.041	0.212	406.323	0.212	0.000	0.000
406.518	1340.165	1339.423	1339.986	0.997	1337.938	1338.297	0.212	406.518	0.212	0.000	0.000
406.712	1323.295	1332.460	1334.712	0.997	1323.244	1326.849	0.212	406.712	0.212	0.000	0.000
406.907	1334.456	1336.632	1344.210	0.998	1328.825	1325.109	0.212	406.907	0.212	0.000	0.000
407.102	1326.981	1325.599	1331.820	0.998	1326.956	1326.668	0.212	407.102	0.212	0.000	0.000
407.296	1333.228	1339.576	1341.087	0.997	1339.832	1332.815	0.212	407.296	0.212	0.000	0.000
407.491	1332.844	1334.866	1331.948	0.997	1326.341	1322.702	0.212	407.491	0.212	0.000	0.000
407.686	1340.063	1338.655	1339.269	0.998	1328.773	1327.610	0.212	407.686	0.212	0.000	0.000
407.880	1327.340	1338.732	1336.760	0.998	1335.071	1327.600	0.212	407.880	0.212	0.000	0.000
408.075	1337.170	1339.525	1337.784	0.998	1331.717	1331.656	0.212	408.075	0.212	0.000	0.000
408.270	1337.068	1337.733	1336.863	0.999	1329.209	1332.528	0.212	408.270	0.212	0.000	0.000
408.464	1343.314	1367.864	1383.940	0.999	1355.243	1358.813	0.212	408.464	0.212	0.000	0.000
408.659	1327.007	1362.821	1400.196	0.998	1363.845	1378.329	0.212	408.659	0.212	0.000	0.000
408.854	1335.071	1380.024	1399.019	0.997	1369.195	1368.245	0.212	408.854	0.212	0.000	0.000
