wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
407.352	1238.560	1342.648	1351.147	0.994	1356.421	1345.777	0.207	407.352	0.207	26.789	35.000
407.533	1248.826	1357.189	1353.067	0.996	1368.146	1356.163	0.207	407.533	0.207	0.000	0.000
407.713	1251.744	1357.726	1360.645	0.997	1377.208	1367.846	0.207	407.713	0.207	0.000	0.000
407.894	1261.984	1384.529	1371.576	0.999	1387.012	1382.667	0.207	407.894	0.207	0.000	0.000
408.074	1254.765	1373.009	1373.726	1.000	1382.840	1384.049	0.207	408.074	0.207	0.000	0.000
408.255	1262.931	1371.960	1378.974	1.000	1385.707	1388.844	0.207	408.255	0.207	0.000	0.000
408.436	1253.536	1367.531	1368.862	1.000	1375.518	1373.516	0.207	408.436	0.207	0.000	0.000
408.616	1264.570	1372.728	1365.611	1.000	1379.717	1382.038	0.207	408.616	0.207	0.000	0.000
408.797	1252.461	1368.734	1361.950	1.000	1375.672	1375.953	0.207	408.797	0.207	0.000	0.000
408.978	1263.059	1370.577	1373.445	1.001	1391.748	1390.980	0.207	408.978	0.207	0.000	0.000
409.159	1260.781	1368.043	1365.790	1.001	1375.032	1380.920	0.207	409.159	0.207	0.000	0.000
409.340	1263.008	1372.472	1367.378	1.001	1384.017	1383.245	0.207	409.340	0.207	0.000	0.000
409.521	1258.733	1371.960	1369.528	1.001	1384.888	1382.343	0.207	409.521	0.207	0.000	0.000
409.702	1266.925	1375.544	1377.131	1.001	1386.756	1385.783	0.207	409.702	0.207	0.000	0.000
409.883	1259.808	1369.809	1366.200	1.001	1380.075	1386.490	0.207	409.883	0.207	0.000	0.000
410.065	1251.718	1401.323	1417.604	1.001	1404.497	1414.378	0.207	410.065	0.207	0.000	0.000
410.246	1259.680	1406.750	1432.605	1.000	1413.534	1420.576	0.207	410.246	0.207	0.000	0.000
410.427	1254.253	1410.974	1430.327	0.999	1419.345	1426.576	0.207	410.427	0.207	0.000	0.000
410.608	1250.003	1395.204	1419.806	0.997	1409.438	1402.562	0.207	410.608	0.207	0.000	0.000
410.790	1265.440	1413.278	1436.932	0.994	1426.154	1418.727	0.208	410.790	0.208	0.000	0.000
410.971	1255.277	1407.415	1429.789	0.992	1413.380	1408.616	0.208	410.971	0.208	0.000	0.000
411.153	1258.451	1404.881	1440.080	0.990	1420.983	1403.731	0.208	411.153	0.208	0.000	0.000
411.335	1258.733	1417.041	1436.906	0.987	1426.359	1413.753	0.209	411.335	0.209	0.000	0.000
411.516	1256.173	1408.823	1432.810	0.986	1422.596	1393.120	0.209	411.516	0.209	0.000	0.000
411.698	1258.246	1407.748	1432.810	0.984	1419.012	1396.999	0.210	411.698	0.210	0.000	0.000
411.880	1258.810	1402.935	1431.607	0.983	1425.233	1397.001	0.210	411.880	0.210	0.000	0.000
412.062	1259.552	1407.671	1431.249	0.982	1416.503	1401.741	0.210	412.062	0.210	0.000	0.000
412.243	1269.664	1410.871	1438.416	0.982	1428.177	1403.574	0.211	412.243	0.211	0.000	0.000
412.425	1257.606	1406.750	1429.329	0.981	1415.223	1388.199	0.211	412.425	0.211	0.000	0.000
412.607	1261.472	1411.665	1435.626	0.981	1418.295	1407.038	0.212	412.607	0.212	0.000	0.000
412.789	1259.962	1411.870	1434.884	0.981	1416.196	1399.289	0.212	412.789	0.212	0.000	0.000
412.972	1261.626	1410.794	1440.388	0.981	1422.724	1397.648	0.213	412.972	0.213	0.000	0.000
413.154	1254.688	1406.980	1435.268	0.981	1412.074	1394.096	0.213	413.154	0.213	0.000	0.000
413.336	1260.038	1414.609	1431.453	0.981	1422.749	1392.154	0.213	413.336	0.213	0.000	0.000
413.518	1258.272	1414.634	1435.216	0.982	1420.420	1398.882	0.214	413.518	0.214	0.000	0.000
413.701	1265.798	1415.428	1442.973	0.982	1429.124	1415.686	0.214	413.701	0.214	0.000	0.000
413.883	1257.786	1409.054	1429.738	0.983	1420.420	1400.842	0.215	413.883	0.215	0.000	0.000
414.065	1282.745	1445.482	1473.744	0.983	1460.151	1435.137	0.215	414.065	0.215	0.000	0.000
414.248	1259.040	1415.377	1437.367	0.983	1419.063	1406.235	0.215	414.248	0.215	0.000	0.000
