wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1129.168	1140.964	1127.448	1.012	1200.775	1208.150	-0.043
182.898	1139.326	1130.233	1132.158	1.009	1195.143	1201.194	-0.045
183.116	1141.906	1145.306	1141.046	1.007	1207.073	1215.557	-0.053
183.335	1159.683	1149.975	1158.577	1.005	1220.948	1230.181	-0.061
183.553	1148.829	1149.115	1160.051	1.003	1218.541	1220.612	-0.013
183.772	1157.717	1164.024	1151.163	1.001	1216.058	1225.210	-0.063
183.990	1146.330	1138.220	1143.545	1.000	1200.135	1198.228	0.016
184.209	1146.289	1152.761	1152.228	1.000	1210.094	1212.825	-0.018
184.427	1137.155	1144.978	1149.525	1.000	1207.738	1209.016	-0.008
184.645	1152.843	1154.645	1154.358	1.000	1214.855	1218.937	-0.028
184.864	1154.071	1147.436	1145.019	0.999	1206.100	1205.900	0.002
185.082	1155.095	1149.648	1155.382	0.999	1212.833	1217.541	-0.034
185.300	1153.785	1149.361	1143.340	0.999	1205.204	1221.593	-0.120
185.519	1155.996	1159.150	1156.734	0.999	1217.210	1214.641	0.019
185.737	1141.210	1151.573	1150.631	1.000	1213.780	1208.546	0.033
185.956	1154.235	1212.397	1192.819	1.000	1268.486	1253.074	0.063
186.174	1154.604	1240.127	1208.547	1.002	1303.891	1263.883	0.135
186.392	1150.508	1245.779	1215.469	1.004	1292.140	1269.322	0.076
186.611	1140.555	1213.462	1202.403	1.007	1289.785	1268.208	0.068
186.829	1158.167	1240.578	1220.671	1.009	1306.886	1296.791	0.031
187.047	1148.501	1230.297	1212.070	1.011	1296.825	1282.581	0.044
187.265	1153.047	1236.318	1219.893	1.013	1299.641	1289.560	0.031
187.484	1149.689	1248.974	1216.616	1.015	1302.201	1293.539	0.025
187.702	1162.837	1230.788	1209.817	1.016	1301.843	1289.636	0.040
187.920	1145.511	1236.645	1218.091	1.017	1297.619	1283.058	0.044
188.138	1152.843	1246.967	1218.541	1.018	1306.194	1299.083	0.021
188.357	1155.177	1241.192	1208.424	1.019	1299.615	1292.851	0.021
188.575	1158.454	1242.789	1225.791	1.020	1307.577	1303.093	0.013
188.793	1143.545	1230.461	1198.758	1.020	1290.912	1291.804	-0.003
189.011	1157.389	1245.001	1210.268	1.021	1308.242	1293.923	0.043
189.229	1146.002	1240.127	1216.616	1.022	1300.998	1293.883	0.020
189.448	1159.601	1235.007	1214.241	1.022	1305.990	1300.066	0.018
189.666	1146.781	1237.997	1210.145	1.022	1300.460	1296.857	0.010
189.884	1157.430	1247.745	1215.388	1.023	1306.476	1305.850	0.002
190.102	1151.982	1256.429	1212.111	1.023	1308.498	1301.848	0.019
190.320	1162.181	1256.675	1223.047	1.024	1330.616	1317.960	0.034
190.538	1157.758	1257.535	1213.749	1.025	1319.429	1303.979	0.044
190.757	1156.283	1254.217	1224.767	1.026	1329.029	1306.797	0.060
190.975	1152.515	1255.364	1209.653	1.027	1317.458	1309.086	0.023
191.193	1147.968	1261.713	1215.101	1.029	1326.802	1320.845	0.015
191.411	1141.906	1268.020	1213.790	1.030	1332.767	1309.081	0.058
191.629	1146.985	1285.428	1221.286	1.032	1335.813	1317.493	0.044
191.847	1143.995	1281.168	1209.162	1.035	1337.349	1316.010	0.051
192.065	1157.307	1304.638	1218.582	1.039	1362.386	1335.466	0.061
192.283	1141.824	1301.197	1217.108	1.043	1361.106	1321.970	0.085
192.501	1153.908	1319.547	1204.861	1.049	1372.779	1337.127	0.077
192.719	1148.255	1334.129	1208.465	1.055	1390.904	1343.603	0.094
192.937	1154.276	1353.789	1218.910	1.063	1401.604	1354.218	0.092
193.155	1146.084	1380.495	1210.472	1.072	1433.809	1357.415	0.134
193.373	1154.604	1410.641	1220.835	1.083	1463.888	1378.871	0.140
193.591	1144.200	1388.154	1218.828	1.094	1457.616	1398.895	0.090
193.809	1153.252	1371.525	1227.389	1.106	1442.410	1405.886	0.059
194.027	1151.982	1331.139	1211.169	1.114	1407.185	1419.434	-0.020
194.245	1153.867	1306.645	1215.101	1.119	1378.667	1433.507	-0.095
194.463	1145.347	1278.219	1210.350	1.119	1349.330	1414.621	-0.121
194.681	1148.870	1271.748	1221.859	1.115	1334.610	1428.468	-0.178
194.899	1156.283	1252.661	1216.207	1.108	1323.602	1415.501	-0.190
195.117	1155.300	1265.849	1226.733	1.097	1327.801	1405.357	-0.161
195.335	1148.009	1250.408	1232.713	1.085	1310.239	1388.345	-0.171
195.553	1165.663	1252.538	1233.696	1.072	1323.295	1379.890	-0.133
195.770	1152.884	1246.640	1227.921	1.060	1309.599	1359.214	-0.119
195.988	1147.313	1241.192	1225.955	1.048	1319.122	1341.605	-0.053
196.206	1153.826	1242.994	1207.114	1.038	1307.398	1326.108	-0.050
196.424	1159.027	1261.180	1225.095	1.030	1322.066	1323.697	-0.004
196.642	1158.536	1248.974	1218.419	1.024	1312.671	1303.873	0.026
196.860	1149.238	1233.246	1216.248	1.020	1309.087	1300.906	0.023
197.078	1148.378	1240.496	1216.739	1.017	1302.611	1300.935	0.005
197.295	1154.317	1253.766	1220.876	1.016	1314.924	1299.524	0.044
197.513	1152.515	1242.912	1222.514	1.015	1314.002	1295.979	0.051
197.731	1166.810	1256.675	1234.147	1.015	1322.783	1301.773	0.063
197.949	1141.046	1239.922	1205.475	1.015	1303.123	1282.711	0.058
198.167	1156.078	1248.237	1222.924	1.016	1308.498	1296.548	0.035
198.384	1149.893	1241.315	1215.633	1.017	1301.945	1297.251	0.014
198.602	1158.044	1252.087	1222.596	1.018	1317.535	1301.634	0.046
198.820	1146.985	1238.366	1207.974	1.019	1304.274	1299.701	0.013
199.038	1155.177	1240.332	1215.469	1.020	1309.932	1305.124	0.014
199.255	1153.293	1242.544	1217.067	1.021	1306.578	1299.740	0.020
199.473	1154.522	1243.527	1220.999	1.021	1303.507	1303.878	-0.001
199.691	1155.177	1239.922	1228.495	1.022	1308.473	1299.649	0.026
199.908	1152.474	1255.651	1217.763	1.021	1316.255	1305.643	0.029
200.126	1147.968	1237.096	1221.286	1.021	1312.082	1295.909	0.045
200.344	1152.638	1253.807	1229.191	1.021	1315.001	1309.251	0.016
200.561	1153.948	1246.435	1211.988	1.021	1310.470	1294.039	0.048
200.779	1160.338	1253.480	1213.995	1.021	1324.447	1299.793	0.071
200.997	1151.204	1250.449	1213.831	1.022	1307.602	1307.966	-0.001
