wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
406.545	1318.354	1314.591	1319.916	0.996	1316.178	1304.954	0.225	406.545	0.225	26.113	35.000
406.732	1320.658	1317.765	1326.444	0.995	1314.540	1314.662	0.225	406.732	0.225	0.000	0.000
406.919	1331.896	1339.679	1333.100	0.996	1327.877	1322.257	0.225	406.919	0.225	0.000	0.000
407.107	1347.743	1339.909	1349.893	0.997	1343.468	1339.843	0.225	407.107	0.225	0.000	0.000
407.294	1332.101	1337.503	1338.424	0.997	1335.916	1324.893	0.225	407.294	0.225	0.000	0.000
407.482	1340.165	1339.423	1339.986	0.997	1337.068	1333.983	0.225	407.482	0.225	0.000	0.000
407.669	1323.295	1332.460	1334.712	0.997	1327.340	1325.317	0.225	407.669	0.225	0.000	0.000
407.856	1334.456	1336.632	1344.210	0.998	1333.407	1338.671	0.225	407.856	0.225	0.000	0.000
408.044	1326.981	1325.599	1331.820	0.998	1327.903	1326.004	0.225	408.044	0.225	0.000	0.000
408.232	1333.228	1339.576	1341.087	0.997	1346.719	1344.714	0.225	408.232	0.225	0.000	0.000
408.419	1332.844	1334.866	1331.948	0.997	1327.109	1328.320	0.225	408.419	0.225	0.000	0.000
408.607	1340.063	1338.655	1339.269	0.998	1333.637	1338.898	0.225	408.607	0.225	0.000	0.000
408.795	1327.340	1338.732	1336.760	0.998	1338.757	1327.395	0.225	408.795	0.225	0.000	0.000
408.982	1337.170	1339.525	1337.784	0.998	1337.068	1336.512	0.225	408.982	0.225	0.000	0.000
409.170	1337.068	1337.733	1336.863	0.999	1338.911	1333.014	0.225	409.170	0.225	0.000	0.000
409.358	1343.314	1367.864	1383.940	0.999	1356.933	1364.132	0.225	409.358	0.225	0.000	0.000
409.546	1327.007	1362.821	1400.196	0.998	1364.024	1368.564	0.225	409.546	0.225	0.000	0.000
409.733	1335.071	1380.024	1399.019	0.997	1369.912	1364.315	0.225	409.733	0.225	0.000	0.000
409.921	1333.228	1366.738	1389.009	0.995	1364.050	1359.176	0.225	409.921	0.225	0.000	0.000
410.109	1344.184	1386.680	1407.262	0.993	1380.049	1376.934	0.225	410.109	0.225	0.000	0.000
410.297	1335.660	1367.557	1388.702	0.991	1369.733	1360.869	0.225	410.297	0.225	0.000	0.000
410.485	1331.180	1371.781	1398.583	0.989	1369.886	1361.956	0.225	410.485	0.225	0.000	0.000
410.673	1339.474	1373.649	1406.673	0.987	1372.728	1359.161	0.225	410.673	0.225	0.000	0.000
410.861	1335.890	1379.461	1397.227	0.985	1374.622	1359.438	0.226	410.861	0.226	0.000	0.000
411.049	1342.572	1377.976	1395.768	0.984	1369.630	1350.124	0.226	411.049	0.226	0.000	0.000
411.237	1338.015	1374.289	1404.958	0.983	1372.165	1356.794	0.227	411.237	0.227	0.000	0.000
411.426	1337.375	1369.733	1405.598	0.982	1371.755	1348.549	0.227	411.426	0.227	0.000	0.000
411.614	1342.597	1379.921	1412.484	0.981	1381.560	1365.380	0.228	411.614	0.228	0.000	0.000
411.802	1328.210	1365.688	1397.815	0.980	1362.846	1338.021	0.228	411.802	0.228	0.000	0.000
411.990	1338.706	1374.315	1398.916	0.980	1373.726	1357.372	0.229	411.990	0.229	0.000	0.000
412.179	1331.436	1366.558	1396.791	0.979	1374.136	1346.932	0.229	412.179	0.229	0.000	0.000
412.367	1340.524	1380.510	1404.369	0.979	1374.136	1358.978	0.230	412.367	0.230	0.000	0.000
412.555	1333.125	1370.731	1396.638	0.979	1367.838	1342.661	0.230	412.555	0.230	0.000	0.000
412.744	1341.676	1362.898	1402.935	0.979	1365.202	1349.755	0.231	412.744	0.231	0.000	0.000
412.932	1336.453	1376.952	1403.729	0.979	1366.046	1347.534	0.231	412.932	0.231	0.000	0.000
413.120	1341.317	1389.060	1408.337	0.979	1377.976	1355.114	0.232	413.120	0.232	0.000	0.000
413.309	1340.933	1369.042	1401.963	0.979	1367.890	1346.606	0.232	413.309	0.232	0.000	0.000
413.497	1372.677	1409.642	1438.724	0.979	1414.020	1387.170	0.233	413.497	0.233	0.000	0.000
413.686	1342.316	1371.781	1402.884	0.979	1371.038	1350.698	0.233	413.686	0.233	0.000	0.000
413.875	1336.607	1375.928	1406.724	0.979	1375.339	1346.927	0.234	413.875	0.234	0.000	0.000
414.063	1336.760	1371.397	1409.105	0.979	1367.224	1345.372	0.234	414.063	0.234	0.000	0.000
414.252	1344.491	1375.032	1412.382	0.979	1378.437	1346.332	0.235	414.252	0.235	0.000	0.000
414.441	1327.365	1371.038	1402.935	0.978	1365.330	1344.110	0.235	414.441	0.235	0.000	0.000
414.629	1336.684	1383.428	1418.961	0.978	1373.675	1351.248	0.236	414.629	0.236	0.000	0.000
414.818	1329.951	1366.482	1409.438	0.977	1370.065	1359.822	0.236	414.818	0.236	0.000	0.000
415.007	1336.044	1380.459	1415.454	0.976	1376.491	1346.194	0.237	415.007	0.237	0.000	0.000
415.196	1340.882	1370.987	1420.241	0.975	1368.325	1356.492	0.237	415.196	0.237	0.000	0.000
415.384	1345.643	1378.821	1423.313	0.974	1376.491	1356.641	0.238	415.384	0.238	0.000	0.000
415.573	1334.789	1370.833	1421.162	0.973	1364.357	1355.677	0.238	415.573	0.238	0.000	0.000
415.762	1338.629	1377.617	1432.964	0.972	1374.366	1365.672	0.239	415.762	0.239	0.000	0.000
415.951	1335.122	1372.984	1435.472	0.970	1374.033	1358.673	0.239	415.951	0.239	0.000	0.000
416.140	1338.476	1384.452	1459.024	0.968	1388.011	1360.632	0.239	416.140	0.239	0.000	0.000
416.329	1338.604	1374.648	1459.408	0.965	1371.960	1369.981	0.240	416.329	0.240	0.000	0.000
416.518	1337.477	1380.101	1478.633	0.961	1372.574	1375.970	0.240	416.518	0.240	0.000	0.000
416.707	1335.557	1371.525	1478.275	0.957	1365.765	1362.432	0.241	416.707	0.241	0.000	0.000
416.896	1340.037	1379.333	1476.816	0.952	1378.181	1362.418	0.241	416.896	0.241	0.000	0.000
