wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
405.334	1318.354	1314.591	1319.916	0.996	1318.533	1310.690	0.213	405.334	0.213	25.438	35.000
405.529	1320.658	1317.765	1326.444	0.995	1327.084	1318.383	0.213	405.529	0.213	0.000	0.000
405.724	1331.896	1339.679	1333.100	0.996	1332.101	1328.605	0.213	405.724	0.213	0.000	0.000
405.919	1347.743	1339.909	1349.893	0.997	1342.239	1336.628	0.213	405.919	0.213	0.000	0.000
406.114	1332.101	1337.503	1338.424	0.997	1336.044	1326.526	0.213	406.114	0.213	0.000	0.000
406.309	1340.165	1339.423	1339.986	0.997	1343.058	1340.824	0.213	406.309	0.213	0.000	0.000
406.504	1323.295	1332.460	1334.712	0.997	1327.545	1336.476	0.213	406.504	0.213	0.000	0.000
406.699	1334.456	1336.632	1344.210	0.998	1331.871	1337.317	0.213	406.699	0.213	0.000	0.000
406.894	1326.981	1325.599	1331.820	0.998	1334.559	1320.590	0.213	406.894	0.213	0.000	0.000
407.089	1333.228	1339.576	1341.087	0.997	1332.383	1337.922	0.213	407.089	0.213	0.000	0.000
407.284	1332.844	1334.866	1331.948	0.997	1332.972	1331.460	0.213	407.284	0.213	0.000	0.000
407.479	1340.063	1338.655	1339.269	0.998	1339.576	1334.020	0.213	407.479	0.213	0.000	0.000
407.673	1327.340	1338.732	1336.760	0.998	1334.405	1329.107	0.213	407.673	0.213	0.000	0.000
407.868	1337.170	1339.525	1337.784	0.998	1344.133	1341.163	0.213	407.868	0.213	0.000	0.000
408.063	1337.068	1337.733	1336.863	0.999	1342.418	1329.996	0.213	408.063	0.213	0.000	0.000
408.259	1343.314	1367.864	1383.940	0.999	1365.637	1365.872	0.213	408.259	0.213	0.000	0.000
408.454	1327.007	1362.821	1400.196	0.998	1368.709	1376.003	0.213	408.454	0.213	0.000	0.000
408.649	1335.071	1380.024	1399.019	0.997	1380.152	1369.700	0.213	408.649	0.213	0.000	0.000
408.844	1333.228	1366.738	1389.009	0.995	1357.624	1359.532	0.213	408.844	0.213	0.000	0.000
409.039	1344.184	1386.680	1407.262	0.993	1385.195	1372.893	0.213	409.039	0.213	0.000	0.000
409.234	1335.660	1367.557	1388.702	0.991	1367.429	1359.651	0.213	409.234	0.213	0.000	0.000
409.429	1331.180	1371.781	1398.583	0.989	1383.633	1360.715	0.213	409.429	0.213	0.000	0.000
409.624	1339.474	1373.649	1406.673	0.987	1378.078	1362.572	0.213	409.624	0.213	0.000	0.000
409.819	1335.890	1379.461	1397.227	0.985	1374.827	1361.329	0.213	409.819	0.213	0.000	0.000
410.014	1342.572	1377.976	1395.768	0.984	1376.542	1356.421	0.213	410.014	0.213	0.000	0.000
410.209	1338.015	1374.289	1404.958	0.983	1372.907	1346.927	0.213	410.209	0.213	0.000	0.000
410.404	1337.375	1369.733	1405.598	0.982	1369.349	1358.055	0.214	410.404	0.214	0.000	0.000
410.600	1342.597	1379.921	1412.484	0.981	1378.488	1361.762	0.214	410.600	0.214	0.000	0.000
410.795	1328.210	1365.688	1397.815	0.980	1363.768	1345.424	0.214	410.795	0.214	0.000	0.000
410.990	1338.706	1374.315	1398.916	0.980	1378.949	1355.667	0.215	410.990	0.215	0.000	0.000
411.185	1331.436	1366.558	1396.791	0.979	1371.934	1343.674	0.215	411.185	0.215	0.000	0.000
411.380	1340.524	1380.510	1404.369	0.979	1373.419	1356.197	0.216	411.380	0.216	0.000	0.000
411.576	1333.125	1370.731	1396.638	0.979	1367.557	1346.294	0.217	411.576	0.217	0.000	0.000
411.771	1341.676	1362.898	1402.935	0.979	1371.934	1346.047	0.217	411.771	0.217	0.000	0.000
411.966	1336.453	1376.952	1403.729	0.979	1374.520	1347.785	0.218	411.966	0.218	0.000	0.000
412.161	1341.317	1389.060	1408.337	0.979	1379.768	1357.645	0.218	412.161	0.218	0.000	0.000
412.356	1340.933	1369.042	1401.963	0.979	1366.866	1344.426	0.219	412.356	0.219	0.000	0.000
412.552	1372.677	1409.642	1438.724	0.979	1411.178	1383.110	0.219	412.552	0.219	0.000	0.000
412.747	1342.316	1371.781	1402.884	0.979	1368.760	1346.963	0.220	412.747	0.220	0.000	0.000
412.942	1336.607	1375.928	1406.724	0.979	1376.056	1350.687	0.220	412.942	0.220	0.000	0.000
