wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1129.168	1140.964	1127.448	1.012	1193.505	1208.150	-0.089
182.898	1139.326	1130.233	1132.158	1.009	1196.423	1210.880	-0.098
183.116	1141.906	1145.306	1141.046	1.007	1211.246	1218.597	-0.044
183.335	1159.683	1149.975	1158.577	1.005	1217.645	1223.931	-0.045
183.553	1148.829	1149.115	1160.051	1.003	1217.901	1219.123	-0.008
183.772	1157.717	1164.024	1151.163	1.001	1223.636	1230.745	-0.044
183.990	1146.330	1138.220	1143.545	1.000	1204.820	1203.274	0.012
184.209	1146.289	1152.761	1152.228	1.000	1211.681	1213.030	-0.009
184.427	1137.155	1144.978	1149.525	1.000	1201.774	1214.033	-0.075
184.645	1152.843	1154.645	1154.358	1.000	1216.903	1224.873	-0.051
184.864	1154.071	1147.436	1145.019	0.999	1207.841	1207.179	0.005
185.082	1155.095	1149.648	1155.382	0.999	1214.676	1213.550	0.008
185.300	1153.785	1149.361	1143.340	0.999	1218.951	1207.677	0.082
185.519	1155.996	1159.150	1156.734	0.999	1210.631	1217.942	-0.055
185.737	1141.210	1151.573	1150.631	1.000	1217.671	1216.812	0.005
185.956	1154.235	1212.397	1192.819	1.000	1274.221	1263.189	0.042
186.174	1154.604	1240.127	1208.547	1.002	1293.369	1269.755	0.081
186.392	1150.508	1245.779	1215.469	1.004	1297.107	1276.596	0.065
186.611	1140.555	1213.462	1202.403	1.007	1286.585	1265.502	0.068
186.829	1158.167	1240.578	1220.671	1.009	1307.193	1294.878	0.037
187.047	1148.501	1230.297	1212.070	1.011	1295.417	1281.753	0.042
187.265	1153.047	1236.318	1219.893	1.013	1304.658	1296.874	0.023
187.484	1149.689	1248.974	1216.616	1.015	1308.959	1289.669	0.056
187.702	1162.837	1230.788	1209.817	1.016	1288.736	1298.740	-0.033
187.920	1145.511	1236.645	1218.091	1.017	1297.670	1298.239	-0.002
188.138	1152.843	1246.967	1218.541	1.018	1299.974	1292.150	0.024
188.357	1155.177	1241.192	1208.424	1.019	1298.745	1295.042	0.011
188.575	1158.454	1242.789	1225.791	1.020	1309.343	1308.210	0.003
188.793	1143.545	1230.461	1198.758	1.020	1291.731	1295.513	-0.011
189.011	1157.389	1245.001	1210.268	1.021	1312.466	1309.451	0.009
189.229	1146.002	1240.127	1216.616	1.022	1296.236	1296.735	-0.001
189.448	1159.601	1235.007	1214.241	1.022	1304.249	1306.609	-0.007
189.666	1146.781	1237.997	1210.145	1.022	1300.614	1298.846	0.005
189.884	1157.430	1247.745	1215.388	1.023	1306.988	1301.845	0.015
190.102	1151.982	1256.429	1212.111	1.023	1306.732	1309.076	-0.007
190.320	1162.181	1256.675	1223.047	1.024	1329.209	1320.083	0.024
190.538	1157.758	1257.535	1213.749	1.025	1320.044	1302.510	0.050
190.757	1156.283	1254.217	1224.767	1.026	1310.470	1315.704	-0.014
190.975	1152.515	1255.364	1209.653	1.027	1311.724	1316.871	-0.014
191.193	1147.968	1261.713	1215.101	1.029	1322.220	1322.267	-0.000
191.411	1141.906	1268.020	1213.790	1.030	1329.721	1315.965	0.033
191.629	1146.985	1285.428	1221.286	1.032	1339.653	1317.493	0.053
191.847	1143.995	1281.168	1209.162	1.035	1336.325	1311.372	0.060
192.065	1157.307	1304.638	1218.582	1.039	1362.898	1331.583	0.072
192.283	1141.824	1301.197	1217.108	1.043	1362.386	1324.133	0.083
192.501	1153.908	1319.547	1204.861	1.049	1379.691	1339.945	0.084
192.719	1148.255	1334.129	1208.465	1.055	1395.256	1344.009	0.101
192.937	1154.276	1353.789	1218.910	1.063	1408.567	1358.653	0.095
193.155	1146.084	1380.495	1210.472	1.072	1417.937	1362.849	0.098
193.373	1154.604	1410.641	1220.835	1.083	1454.058	1382.502	0.119
193.591	1144.200	1388.154	1218.828	1.094	1455.696	1396.653	0.091
193.809	1153.252	1371.525	1227.389	1.106	1444.100	1414.348	0.047
194.027	1151.982	1331.139	1211.169	1.114	1398.916	1421.431	-0.038
194.245	1153.867	1306.645	1215.101	1.119	1373.317	1440.209	-0.116
194.463	1145.347	1278.219	1210.350	1.119	1341.394	1427.944	-0.159
194.681	1148.870	1271.748	1221.859	1.115	1339.372	1424.328	-0.160
194.899	1156.283	1252.661	1216.207	1.108	1323.295	1417.628	-0.194
195.117	1155.300	1265.849	1226.733	1.097	1322.041	1415.833	-0.194
195.335	1148.009	1250.408	1232.713	1.085	1297.875	1388.178	-0.205
195.553	1165.663	1252.538	1233.696	1.072	1314.796	1390.075	-0.177
195.770	1152.884	1246.640	1227.921	1.060	1304.479	1363.283	-0.142
195.988	1147.313	1241.192	1225.955	1.048	1305.222	1349.786	-0.108
196.206	1153.826	1242.994	1207.114	1.038	1302.355	1322.124	-0.054
196.424	1159.027	1261.180	1225.095	1.030	1316.178	1323.065	-0.019
196.642	1158.536	1248.974	1218.419	1.024	1311.289	1309.877	0.004
196.860	1149.238	1233.246	1216.248	1.020	1306.578	1300.750	0.016
197.078	1148.378	1240.496	1216.739	1.017	1308.959	1294.606	0.041
197.295	1154.317	1253.766	1220.876	1.016	1310.495	1298.588	0.034
197.513	1152.515	1242.912	1222.514	1.015	1312.620	1298.993	0.039
197.731	1166.810	1256.675	1234.147	1.015	1312.390	1311.176	0.004
197.949	1141.046	1239.922	1205.475	1.015	1298.412	1284.399	0.041
198.167	1156.078	1248.237	1222.924	1.016	1301.459	1295.508	0.018
198.384	1149.893	1241.315	1215.633	1.017	1307.372	1298.526	0.025
198.602	1158.044	1252.087	1222.596	1.018	1322.041	1309.138	0.036
198.820	1146.985	1238.366	1207.974	1.019	1299.257	1299.231	0.000
199.038	1155.177	1240.332	1215.469	1.020	1306.681	1307.500	-0.002
199.255	1153.293	1242.544	1217.067	1.021	1304.044	1296.944	0.021
199.473	1154.522	1243.527	1220.999	1.021	1304.223	1308.166	-0.011
199.691	1155.177	1239.922	1228.495	1.022	1303.635	1302.578	0.003
199.908	1152.474	1255.651	1217.763	1.021	1314.847	1309.146	0.016
200.126	1147.968	1237.096	1221.286	1.021	1310.930	1307.358	0.010
200.344	1152.638	1253.807	1229.191	1.021	1315.026	1307.422	0.021
200.561	1153.948	1246.435	1211.988	1.021	1306.118	1289.702	0.050
200.779	1160.338	1253.480	1213.995	1.021	1312.876	1309.201	0.011
200.997	1151.204	1250.449	1213.831	1.022	1298.156	1310.320	-0.035
201.214	1153.948	1244.633	1227.266	1.023	1308.422	1305.779	0.007
201.432	1137.729	1249.138	1212.807	1.023	1305.196	1299.510	0.015
201.650	1159.273	1258.149	1233.369	1.024	1323.474	1321.967	0.004
201.867	1143.176	1257.821	1214.486	1.024	1299.871	1304.698	-0.013
202.085	1161.731	1263.310	1226.610	1.025	1319.199	1324.611	-0.015
202.302	1150.999	1263.842	1214.978	1.026	1320.351	1311.264	0.024
202.520	1151.122	1258.354	1212.807	1.028	1328.697	1316.767	0.030
202.738	1159.806	1258.927	1211.701	1.029	1325.241	1316.045	0.025
202.955	1165.458	1274.164	1221.409	1.031	1332.434	1332.422	0.000
203.173	1152.474	1266.914	1211.292	1.033	1325.061	1319.806	0.013
203.390	1145.429	1274.779	1221.613	1.036	1336.044	1329.641	0.015
203.608	1155.996	1270.478	1220.016	1.038	1329.183	1327.148	0.005
203.825	1152.433	1265.645	1222.105	1.039	1332.306	1327.488	0.012
204.043	1160.051	1259.009	1210.800	1.040	1319.634	1320.416	-0.002
204.260	1157.758	1257.207	1220.712	1.041	1321.913	1333.195	-0.029
204.478	1151.409	1246.025	1222.351	1.040	1322.527	1327.922	-0.013
204.695	1153.744	1245.984	1215.224	1.039	1305.785	1328.657	-0.061
204.913	1157.348	1259.173	1223.088	1.037	1323.321	1331.583	-0.021
205.130	1153.375	1246.148	1226.324	1.035	1309.036	1321.201	-0.033
205.347	1148.951	1262.040	1208.711	1.033	1308.268	1315.739	-0.020
205.565	1145.920	1257.862	1216.739	1.031	1309.164	1318.936	-0.025
205.782	1149.566	1249.261	1214.896	1.031	1305.734	1318.095	-0.033
206.000	1153.416	1251.800	1217.804	1.030	1313.593	1321.553	-0.021
206.217	1146.862	1248.196	1205.639	1.030	1312.006	1308.367	0.010
206.435	1159.847	1257.412	1225.709	1.030	1319.378	1324.021	-0.012
