wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1184.054	1238.755	1243.650	0.996	1256.204	1257.808	-0.010
178.089	1196.894	1243.690	1241.049	0.997	1264.129	1265.977	-0.012
178.308	1215.285	1266.075	1268.819	0.998	1291.654	1290.711	0.005
178.526	1233.594	1283.626	1275.454	0.999	1305.273	1304.125	0.007
178.745	1219.504	1274.349	1275.864	1.000	1297.818	1310.283	-0.064
178.964	1231.239	1278.813	1277.523	1.000	1304.925	1305.895	-0.006
179.182	1214.241	1266.423	1267.856	1.000	1291.674	1280.508	0.068
179.401	1218.070	1268.225	1265.972	1.000	1298.146	1295.095	0.017
179.620	1211.619	1268.758	1268.409	1.000	1291.285	1290.716	0.003
179.838	1225.464	1278.711	1279.796	1.001	1303.061	1304.861	-0.010
180.057	1211.374	1272.567	1273.693	1.000	1290.528	1299.392	-0.046
180.275	1221.695	1268.983	1274.226	1.000	1303.901	1304.443	-0.003
180.494	1218.193	1269.352	1270.171	1.000	1297.941	1294.845	0.017
180.713	1222.269	1280.247	1278.526	1.000	1299.108	1300.323	-0.007
180.931	1215.285	1273.058	1276.007	1.000	1298.597	1296.201	0.013
181.150	1223.272	1346.621	1317.704	1.000	1368.555	1322.538	0.165
181.368	1216.063	1382.379	1337.733	1.001	1407.016	1336.289	0.201
181.587	1218.623	1373.655	1338.593	1.004	1397.145	1334.565	0.187
181.805	1207.523	1359.831	1332.736	1.008	1385.328	1335.161	0.144
182.024	1232.201	1394.216	1359.462	1.011	1414.286	1361.911	0.147
182.242	1213.135	1373.388	1346.417	1.014	1401.220	1352.652	0.130
182.461	1222.965	1382.379	1347.461	1.017	1403.268	1362.002	0.113
182.679	1227.921	1385.738	1355.387	1.019	1406.299	1377.090	0.078
182.898	1220.856	1377.484	1333.822	1.022	1400.442	1369.975	0.081
183.116	1226.877	1383.423	1351.782	1.023	1403.493	1378.723	0.066
183.335	1217.251	1378.734	1345.556	1.025	1403.002	1370.349	0.084
183.553	1220.446	1377.566	1347.441	1.026	1406.238	1372.965	0.086
183.772	1238.898	1387.437	1357.926	1.026	1412.443	1387.779	0.067
183.990	1218.439	1381.048	1337.406	1.026	1397.247	1367.222	0.080
184.209	1231.054	1384.693	1346.929	1.027	1406.115	1378.556	0.074
184.427	1222.637	1377.976	1345.515	1.027	1404.988	1379.837	0.064
184.645	1223.170	1385.246	1350.656	1.027	1413.324	1374.144	0.100
