wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1252.179	1300.255	1301.279	0.999	1300.063	1300.345	-0.003
182.898	1256.378	1306.079	1305.439	0.999	1306.962	1309.609	-0.022
183.116	1265.709	1310.342	1308.639	1.000	1314.258	1313.172	0.010
183.335	1271.878	1319.263	1321.746	1.000	1322.271	1319.861	0.021
183.553	1264.250	1314.796	1317.535	1.000	1316.921	1318.117	-0.010
183.772	1274.310	1322.297	1319.097	1.000	1323.820	1324.178	-0.003
183.990	1260.653	1311.929	1310.162	1.000	1309.945	1312.659	-0.023
184.209	1267.065	1316.434	1310.380	1.000	1320.492	1317.681	0.023
184.427	1260.832	1309.074	1310.457	1.000	1313.222	1313.530	-0.003
184.645	1271.213	1321.362	1323.756	1.001	1323.999	1320.900	0.026
184.864	1267.539	1315.308	1309.535	1.001	1313.951	1314.489	-0.005
185.082	1266.118	1323.129	1319.301	1.001	1318.905	1321.645	-0.022
185.300	1264.326	1318.623	1313.682	1.001	1316.242	1315.802	0.004
185.519	1272.928	1317.215	1320.735	1.001	1317.804	1322.328	-0.042
185.737	1258.528	1317.305	1316.153	1.001	1313.350	1315.747	-0.019
185.956	1271.021	1353.234	1368.786	1.001	1355.064	1357.654	-0.013
186.174	1263.443	1369.029	1384.811	1.000	1367.442	1376.713	-0.037
186.392	1264.442	1367.634	1392.337	0.999	1373.573	1367.530	0.025
186.611	1260.627	1365.483	1386.027	0.997	1357.829	1364.795	-0.030
186.829	1270.765	1374.661	1398.993	0.995	1378.437	1373.192	0.022
187.047	1259.859	1369.182	1383.480	0.992	1367.762	1361.342	0.027
187.265	1268.960	1374.225	1396.023	0.990	1373.189	1365.111	0.035
187.484	1267.360	1370.910	1390.622	0.989	1372.037	1357.800	0.063
187.702	1268.115	1366.648	1395.512	0.987	1374.789	1357.582	0.076
187.920	1267.053	1368.837	1396.523	0.986	1375.083	1352.332	0.103
188.138	1269.267	1376.811	1396.868	0.985	1370.987	1357.343	0.063
188.357	1268.793	1373.701	1391.454	0.984	1369.157	1352.278	0.080
188.575	1270.854	1377.374	1398.135	0.983	1379.115	1358.505	0.092
188.793	1268.192	1364.766	1387.704	0.983	1368.120	1347.123	0.102
189.011	1271.776	1378.501	1396.100	0.983	1373.137	1353.912	0.091
189.229	1266.515	1368.005	1392.772	0.983	1368.850	1348.152	0.098
189.448	1272.121	1371.665	1396.612	0.983	1382.277	1356.339	0.117
189.666	1263.469	1366.814	1396.139	0.983	1368.632	1348.772	0.091
189.884	1267.808	1375.787	1390.481	0.983	1378.219	1355.932	0.098
190.102	1261.894	1370.360	1394.769	0.983	1371.819	1352.274	0.085
