wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
405.154	1318.354	1314.591	1319.916	0.996	1316.767	1304.979	0.232	405.154	0.232	25.920	35.000
405.353	1320.658	1317.765	1326.444	0.995	1313.926	1312.445	0.232	405.353	0.232	0.000	0.000
405.552	1331.896	1339.679	1333.100	0.996	1327.980	1323.761	0.232	405.552	0.232	0.000	0.000
405.751	1347.743	1339.909	1349.893	0.997	1339.602	1332.597	0.232	405.751	0.232	0.000	0.000
405.949	1332.101	1337.503	1338.424	0.997	1334.687	1332.320	0.232	405.949	0.232	0.000	0.000
406.148	1340.165	1339.423	1339.986	0.997	1338.706	1331.481	0.232	406.148	0.232	0.000	0.000
406.347	1323.295	1332.460	1334.712	0.997	1325.471	1323.708	0.232	406.347	0.232	0.000	0.000
406.545	1334.456	1336.632	1344.210	0.998	1331.487	1326.820	0.232	406.545	0.232	0.000	0.000
406.744	1326.981	1325.599	1331.820	0.998	1332.511	1324.165	0.232	406.744	0.232	0.000	0.000
406.943	1333.228	1339.576	1341.087	0.997	1337.324	1330.926	0.232	406.943	0.232	0.000	0.000
407.142	1332.844	1334.866	1331.948	0.997	1326.956	1328.958	0.232	407.142	0.232	0.000	0.000
407.340	1340.063	1338.655	1339.269	0.998	1340.447	1327.891	0.232	407.340	0.232	0.000	0.000
407.539	1327.340	1338.732	1336.760	0.998	1325.138	1325.300	0.232	407.539	0.232	0.000	0.000
407.738	1337.170	1339.525	1337.784	0.998	1338.732	1334.262	0.232	407.738	0.232	0.000	0.000
407.936	1337.068	1337.733	1336.863	0.999	1340.805	1334.625	0.232	407.936	0.232	0.000	0.000
408.135	1343.314	1367.864	1383.940	0.999	1362.360	1360.986	0.232	408.135	0.232	0.000	0.000
408.334	1327.007	1362.821	1400.196	0.998	1365.227	1365.293	0.232	408.334	0.232	0.000	0.000
408.532	1335.071	1380.024	1399.019	0.997	1371.985	1362.273	0.232	408.532	0.232	0.000	0.000
408.731	1333.228	1366.738	1389.009	0.995	1362.258	1361.824	0.232	408.731	0.232	0.000	0.000
408.930	1344.184	1386.680	1407.262	0.993	1377.797	1369.260	0.232	408.930	0.232	0.000	0.000
409.128	1335.660	1367.557	1388.702	0.991	1365.406	1356.786	0.232	409.128	0.232	0.000	0.000
409.327	1331.180	1371.781	1398.583	0.989	1364.715	1359.247	0.232	409.327	0.232	0.000	0.000
409.526	1339.474	1373.649	1406.673	0.987	1382.302	1364.341	0.232	409.526	0.232	0.000	0.000
409.724	1335.890	1379.461	1397.227	0.985	1362.872	1362.616	0.232	409.724	0.232	0.000	0.000
409.923	1342.572	1377.976	1395.768	0.984	1369.809	1353.499	0.232	409.923	0.232	0.000	0.000
410.121	1338.015	1374.289	1404.958	0.983	1375.774	1353.219	0.232	410.121	0.232	0.000	0.000
410.320	1337.375	1369.733	1405.598	0.982	1370.705	1343.745	0.232	410.320	0.232	0.000	0.000
410.519	1342.597	1379.921	1412.484	0.981	1377.131	1359.476	0.233	410.519	0.233	0.000	0.000
410.717	1328.210	1365.688	1397.815	0.980	1370.065	1348.762	0.233	410.717	0.233	0.000	0.000
410.916	1338.706	1374.315	1398.916	0.980	1373.061	1347.843	0.234	410.916	0.234	0.000	0.000
411.114	1331.436	1366.558	1396.791	0.979	1368.760	1340.391	0.234	411.114	0.234	0.000	0.000
411.313	1340.524	1380.510	1404.369	0.979	1380.561	1345.599	0.235	411.313	0.235	0.000	0.000
411.512	1333.125	1370.731	1396.638	0.979	1357.419	1344.214	0.236	411.512	0.236	0.000	0.000
411.710	1341.676	1362.898	1402.935	0.979	1370.245	1341.812	0.236	411.710	0.236	0.000	0.000
411.909	1336.453	1376.952	1403.729	0.979	1362.795	1342.699	0.237	411.909	0.237	0.000	0.000
412.107	1341.317	1389.060	1408.337	0.979	1377.848	1344.492	0.237	412.107	0.237	0.000	0.000
412.306	1340.933	1369.042	1401.963	0.979	1359.749	1343.649	0.238	412.306	0.238	0.000	0.000
412.505	1372.677	1409.642	1438.724	0.979	1408.286	1373.986	0.238	412.505	0.238	0.000	0.000
412.703	1342.316	1371.781	1402.884	0.979	1370.014	1352.403	0.239	412.703	0.239	0.000	0.000
412.902	1336.607	1375.928	1406.724	0.979	1372.037	1350.913	0.239	412.902	0.239	0.000	0.000
413.100	1336.760	1371.397	1409.105	0.979	1373.163	1349.457	0.240	413.100	0.240	0.000	0.000
413.299	1344.491	1375.032	1412.382	0.979	1374.597	1352.947	0.241	413.299	0.241	0.000	0.000
413.497	1327.365	1371.038	1402.935	0.978	1362.949	1349.819	0.241	413.497	0.241	0.000	0.000
413.696	1336.684	1383.428	1418.961	0.978	1377.848	1355.902	0.242	413.696	0.242	0.000	0.000
413.894	1329.951	1366.482	1409.438	0.977	1360.619	1343.240	0.242	413.894	0.242	0.000	0.000
414.093	1336.044	1380.459	1415.454	0.976	1371.448	1357.015	0.243	414.093	0.243	0.000	0.000
414.292	1340.882	1370.987	1420.241	0.975	1375.160	1360.587	0.243	414.292	0.243	0.000	0.000
414.490	1345.643	1378.821	1423.313	0.974	1373.803	1367.042	0.244	414.490	0.244	0.000	0.000
414.689	1334.789	1370.833	1421.162	0.973	1355.653	1345.887	0.244	414.689	0.244	0.000	0.000
414.887	1338.629	1377.617	1432.964	0.972	1368.376	1353.334	0.245	414.887	0.245	0.000	0.000
415.086	1335.122	1372.984	1435.472	0.970	1361.950	1358.947	0.245	415.086	0.245	0.000	0.000
415.284	1338.476	1384.452	1459.024	0.968	1378.488	1365.166	0.246	415.284	0.246	0.000	0.000
