wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1189.153	1191.585	1190.356	1.001	1200.788	1203.335	-0.086
182.898	1193.351	1191.252	1196.654	1.000	1207.956	1207.492	0.014
183.116	1195.015	1196.641	1197.524	0.999	1210.682	1206.548	0.133
183.335	1201.876	1203.604	1205.588	0.999	1219.540	1213.612	0.178
183.553	1190.817	1201.722	1200.084	0.999	1214.164	1211.983	0.043
183.772	1202.926	1204.756	1200.225	0.999	1216.737	1222.362	-0.148
183.990	1190.868	1191.419	1195.847	0.999	1213.690	1215.987	-0.042
184.209	1196.615	1201.057	1204.769	0.999	1222.407	1214.669	0.155
184.427	1192.046	1191.457	1194.951	0.999	1209.210	1207.196	0.054
184.645	1204.833	1208.686	1205.012	0.999	1225.044	1224.854	0.004
184.864	1195.399	1198.804	1192.686	0.999	1213.997	1215.121	-0.025
185.082	1205.665	1206.266	1206.126	1.000	1221.217	1222.586	-0.037
185.300	1192.903	1196.795	1194.644	1.000	1214.650	1214.892	-0.005
185.519	1204.436	1203.988	1206.561	1.000	1220.295	1218.872	0.041
185.737	1190.855	1201.902	1206.855	1.000	1218.221	1206.609	0.240
185.956	1197.371	1235.373	1253.126	1.000	1264.045	1259.963	0.027
186.174	1195.489	1247.431	1271.456	0.999	1268.563	1269.555	-0.006
186.392	1203.732	1252.256	1273.133	0.997	1273.389	1275.793	-0.015
186.611	1192.596	1250.835	1271.123	0.995	1264.224	1259.818	0.028
186.829	1201.479	1257.478	1279.456	0.992	1273.389	1272.963	0.003
187.047	1193.415	1254.355	1269.075	0.990	1263.674	1261.457	0.014
187.265	1204.346	1254.611	1279.916	0.988	1270.009	1259.343	0.077
187.484	1198.484	1248.224	1281.056	0.987	1271.968	1257.283	0.097
187.702	1201.940	1257.005	1276.845	0.985	1276.217	1256.366	0.135
187.920	1195.131	1258.464	1272.057	0.983	1272.480	1250.422	0.146
188.138	1203.950	1256.390	1275.590	0.983	1270.931	1257.895	0.094
188.357	1196.359	1250.387	1276.256	0.982	1262.022	1255.306	0.047
188.575	1206.804	1262.573	1277.549	0.982	1285.100	1255.562	0.206
188.793	1197.550	1251.104	1276.934	0.982	1269.305	1247.072	0.161
189.011	1199.035	1254.483	1280.083	0.982	1277.766	1252.907	0.165
189.229	1198.113	1253.651	1274.566	0.982	1264.774	1253.581	0.080
189.448	1198.510	1255.738	1276.934	0.982	1273.107	1253.051	0.136
189.666	1198.676	1258.029	1271.072	0.982	1271.430	1252.280	0.133
189.884	1197.716	1255.930	1279.507	0.983	1276.243	1252.630	0.155
190.102	1199.790	1257.299	1275.667	0.983	1272.800	1256.664	0.108
190.320	1204.526	1264.006	1289.721	0.983	1279.251	1264.548	0.095
190.538	1198.523	1259.834	1281.836	0.983	1271.801	1260.045	0.076
190.757	1206.996	1261.421	1289.120	0.983	1280.556	1266.249	0.094
190.975	1192.071	1260.640	1282.758	0.983	1272.966	1253.547	0.119
191.193	1198.727	1262.931	1289.696	0.983	1278.867	1264.472	0.086
191.411	1195.502	1258.336	1287.622	0.982	1269.881	1266.349	0.021
191.629	1201.902	1261.408	1300.422	0.982	1269.011	1269.440	-0.003
191.847	1195.681	1254.739	1295.046	0.980	1272.173	1260.570	0.071
192.065	1203.207	1260.474	1303.827	0.979	1281.606	1270.069	0.069
192.283	1197.409	1249.965	1310.009	0.977	1268.051	1263.165	0.031
192.501	1201.748	1259.219	1318.162	0.974	1275.629	1265.803	0.062
192.719	1196.193	1256.442	1317.036	0.971	1268.243	1267.105	0.007
192.937	1199.418	1259.616	1331.090	0.967	1276.192	1274.361	0.010
193.155	1193.364	1251.066	1327.890	0.963	1272.992	1261.468	0.068
193.373	1197.063	1263.302	1353.784	0.959	1278.073	1273.839	0.023
193.591	1198.369	1259.322	1361.989	0.955	1271.494	1273.044	-0.009
193.809	1204.910	1262.406	1356.715	0.950	1276.627	1275.042	0.010
194.027	1197.793	1254.406	1344.939	0.945	1269.549	1255.105	0.098
194.245	1203.847	1264.198	1340.076	0.941	1288.441	1244.163	0.322
194.463	1195.540	1253.664	1311.826	0.938	1267.782	1223.705	0.409
194.681	1200.033	1263.622	1313.068	0.938	1278.124	1217.654	0.647
194.899	1194.657	1261.843	1293.139	0.939	1272.480	1210.047	0.704
195.117	1203.246	1273.568	1302.303	0.942	1282.924	1220.855	0.656
195.335	1196.219	1259.078	1291.679	0.946	1276.499	1209.350	0.786
195.553	1208.353	1276.537	1288.889	0.952	1284.268	1225.723	0.641
195.770	1194.849	1263.110	1282.272	0.958	1279.366	1224.017	0.462
195.988	1202.964	1270.611	1281.811	0.964	1283.065	1235.757	0.388
196.206	1198.049	1262.854	1276.896	0.970	1276.985	1236.693	0.310
196.424	1202.542	1260.717	1286.432	0.975	1283.654	1248.637	0.245
