wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1243.301	1239.881	1244.182	0.997	1269.495	1262.045	0.145
178.089	1252.394	1249.425	1253.971	0.997	1271.379	1268.754	0.065
178.308	1275.987	1273.263	1283.298	0.996	1304.863	1297.413	0.130
178.526	1286.186	1286.718	1285.551	0.996	1319.568	1305.384	0.240
178.745	1285.264	1283.237	1287.189	0.996	1314.489	1306.541	0.138
178.964	1286.206	1282.663	1290.323	0.996	1313.424	1305.603	0.147
179.182	1268.491	1272.055	1268.553	0.996	1293.948	1289.648	0.080
179.401	1274.492	1273.693	1273.529	0.997	1309.000	1294.376	0.239
179.620	1273.058	1272.137	1272.833	0.997	1294.726	1293.299	0.030
179.838	1294.173	1285.694	1284.466	0.998	1313.977	1312.738	0.028
180.057	1280.021	1276.437	1274.615	0.998	1306.952	1304.406	0.043
180.275	1279.141	1272.219	1280.984	0.999	1299.047	1303.155	-0.081
180.494	1283.052	1276.007	1274.369	0.999	1301.361	1303.785	-0.054
180.713	1285.162	1284.240	1286.780	0.999	1307.239	1310.740	-0.064
180.931	1274.328	1282.397	1276.990	0.999	1306.870	1309.400	-0.033
181.150	1279.387	1363.394	1331.835	1.000	1399.090	1335.981	0.325
181.368	1277.769	1413.856	1347.482	1.002	1437.203	1342.115	0.394
181.587	1276.581	1397.350	1347.707	1.006	1429.769	1350.337	0.317
181.805	1258.149	1389.997	1338.778	1.011	1419.283	1346.685	0.260
182.024	1289.278	1422.048	1368.924	1.016	1443.695	1383.547	0.214
182.242	1268.430	1406.504	1346.929	1.022	1427.188	1373.026	0.181
182.461	1281.168	1412.627	1350.635	1.027	1444.576	1385.881	0.193
182.679	1289.729	1422.888	1358.582	1.032	1443.818	1401.883	0.138
182.898	1278.977	1401.425	1358.049	1.036	1427.741	1390.493	0.125
183.116	1287.845	1412.238	1365.442	1.039	1436.404	1401.051	0.118
183.335	1277.994	1409.863	1350.656	1.041	1441.975	1406.660	0.105
183.553	1290.200	1408.613	1350.021	1.042	1430.629	1406.063	0.084
183.772	1293.968	1419.734	1364.398	1.043	1454.713	1417.115	0.116
183.990	1271.871	1405.173	1344.082	1.043	1429.298	1406.656	0.067
184.209	1281.004	1412.095	1362.739	1.044	1439.886	1415.405	0.073
184.427	1287.353	1413.897	1347.072	1.044	1431.510	1409.047	0.074
184.645	1283.831	1417.379	1358.663	1.044	1440.603	1412.532	0.086
184.864	1271.215	1404.476	1353.113	1.044	1433.087	1396.423	0.112
185.082	1282.459	1407.139	1359.749	1.044	1430.690	1406.558	0.077
185.300	1280.841	1411.358	1360.322	1.043	1434.602	1405.617	0.091
185.519	1296.385	1426.246	1366.732	1.042	1448.631	1417.691	0.099
185.737	1276.151	1415.781	1355.039	1.042	1432.759	1407.208	0.077
185.956	1357.291	1482.832	1430.772	1.041	1517.586	1482.440	0.107
186.174	1280.390	1425.181	1362.022	1.041	1439.415	1406.546	0.101
186.392	1281.824	1419.283	1359.462	1.041	1445.907	1405.898	0.121
186.611	1284.445	1422.662	1349.222	1.041	1447.852	1404.930	0.132
186.829	1284.568	1438.719	1361.060	1.042	1447.607	1408.706	0.118
187.047	1266.198	1423.400	1346.355	1.044	1449.634	1400.188	0.136
187.265	1294.582	1441.954	1368.596	1.046	1469.213	1422.988	0.134
187.484	1272.935	1430.793	1349.837	1.048	1451.641	1414.135	0.102
187.702	1277.605	1438.063	1357.783	1.050	1469.274	1416.105	0.141
187.920	1284.834	1459.403	1352.274	1.053	1477.958	1426.709	0.134
188.138	1285.920	1466.018	1363.599	1.056	1477.691	1429.784	0.125
188.357	1265.972	1456.659	1342.259	1.059	1469.786	1422.840	0.114
188.575	1274.738	1482.770	1353.421	1.064	1502.697	1434.569	0.154
188.793	1279.817	1486.006	1356.063	1.069	1502.431	1436.772	0.152
189.011	1283.564	1488.034	1364.623	1.074	1524.201	1455.816	0.145
189.229	1285.039	1497.557	1361.162	1.079	1518.733	1456.064	0.136
189.448	1284.281	1526.843	1358.704	1.084	1544.230	1467.513	0.152
189.666	1273.611	1524.344	1346.765	1.090	1551.172	1466.188	0.159
189.884	1286.616	1547.322	1357.127	1.097	1561.351	1484.978	0.141
190.102	1271.399	1520.781	1344.860	1.104	1544.168	1481.282	0.114
190.320	1291.347	1527.559	1361.756	1.111	1539.274	1505.654	0.063
190.538	1278.444	1486.743	1360.957	1.117	1519.286	1508.607	0.020
190.757	1290.179	1472.858	1370.828	1.119	1499.441	1522.226	-0.045
190.975	1281.353	1450.085	1357.189	1.117	1470.155	1509.892	-0.083
191.193	1291.592	1448.897	1361.101	1.113	1468.353	1503.942	-0.080
191.411	1278.506	1434.541	1353.216	1.107	1461.205	1491.969	-0.068
191.629	1294.255	1442.733	1375.436	1.099	1468.701	1490.084	-0.050
191.847	1281.803	1427.270	1366.876	1.091	1457.109	1483.896	-0.062
192.065	1280.165	1420.778	1363.394	1.082	1441.770	1474.149	-0.079
192.283	1276.376	1413.324	1357.885	1.073	1433.066	1448.700	-0.041
192.501	1284.220	1422.581	1371.791	1.064	1440.971	1439.687	0.004
192.719	1286.595	1423.645	1367.183	1.057	1447.402	1438.326	0.025
192.937	1288.951	1435.339	1373.327	1.051	1462.270	1437.761	0.066
193.155	1270.478	1412.648	1350.738	1.046	1436.097	1401.778	0.101
193.373	1274.820	1415.925	1349.960	1.043	1445.723	1411.076	0.098
193.591	1281.557	1424.772	1355.325	1.041	1447.873	1406.839	0.123
193.809	1291.101	1428.417	1365.463	1.040	1446.931	1410.344	0.116
194.027	1278.444	1406.586	1346.048	1.040	1430.097	1395.812	0.111
194.245	1279.653	1416.600	1361.244	1.040	1438.657	1399.798	0.122
194.463	1278.588	1414.942	1361.182	1.041	1441.176	1405.833	0.106
194.681	1281.885	1414.757	1355.223	1.041	1442.569	1410.058	0.098
