wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1189.153	1191.585	1190.356	1.001	1201.479	1201.067	0.015
182.898	1193.351	1191.252	1196.654	1.000	1203.822	1206.161	-0.088
183.116	1195.015	1196.641	1197.524	0.999	1212.743	1208.965	0.104
183.335	1201.876	1203.604	1205.588	0.999	1220.001	1215.389	0.128
183.553	1190.817	1201.722	1200.084	0.999	1206.945	1211.331	-0.104
183.772	1202.926	1204.756	1200.225	0.999	1212.922	1213.334	-0.018
183.990	1190.868	1191.419	1195.847	0.999	1203.271	1206.726	-0.107
184.209	1196.615	1201.057	1204.769	0.999	1214.689	1213.070	0.041
184.427	1192.046	1191.457	1194.951	0.999	1204.884	1208.885	-0.118
184.645	1204.833	1208.686	1205.012	0.999	1217.453	1218.332	-0.029
184.864	1195.399	1198.804	1192.686	0.999	1210.631	1209.493	0.034
185.082	1205.665	1206.266	1206.126	1.000	1215.930	1218.095	-0.083
185.300	1192.903	1196.795	1194.644	1.000	1206.676	1208.019	-0.040
185.519	1204.436	1203.988	1206.561	1.000	1213.165	1215.710	-0.111
185.737	1190.855	1201.902	1206.855	1.000	1214.458	1216.673	-0.039
185.956	1197.371	1235.373	1253.126	1.000	1255.392	1252.974	0.018
186.174	1195.489	1247.431	1271.456	0.999	1259.117	1268.340	-0.059
186.392	1203.732	1252.256	1273.133	0.997	1267.808	1266.082	0.012
186.611	1192.596	1250.835	1271.123	0.995	1262.445	1258.812	0.023
186.829	1201.479	1257.478	1279.456	0.992	1267.846	1267.945	-0.001
187.047	1193.415	1254.355	1269.075	0.990	1264.902	1254.054	0.071
187.265	1204.346	1254.611	1279.916	0.988	1265.414	1262.379	0.022
187.484	1198.484	1248.224	1281.056	0.987	1265.798	1258.685	0.049
187.702	1201.940	1257.005	1276.845	0.985	1268.461	1251.853	0.125
187.920	1195.131	1258.464	1272.057	0.983	1266.297	1246.507	0.142
188.138	1203.950	1256.390	1275.590	0.983	1277.651	1255.681	0.154
188.357	1196.359	1250.387	1276.256	0.982	1268.819	1248.842	0.140
188.575	1206.804	1262.573	1277.549	0.982	1271.289	1255.222	0.124
188.793	1197.550	1251.104	1276.934	0.982	1266.118	1246.619	0.145
189.011	1199.035	1254.483	1280.083	0.982	1272.761	1253.460	0.132
189.229	1198.113	1253.651	1274.566	0.982	1266.259	1248.364	0.132
189.448	1198.510	1255.738	1276.934	0.982	1274.297	1254.774	0.129
189.666	1198.676	1258.029	1271.072	0.982	1270.829	1247.603	0.169
189.884	1197.716	1255.930	1279.507	0.983	1268.678	1250.693	0.127
190.102	1199.790	1257.299	1275.667	0.983	1263.968	1250.977	0.098
190.320	1204.526	1264.006	1289.721	0.983	1278.496	1264.498	0.091
190.538	1198.523	1259.834	1281.836	0.983	1267.283	1256.558	0.074
190.757	1206.996	1261.421	1289.120	0.983	1270.649	1256.973	0.105
190.975	1192.071	1260.640	1282.758	0.983	1268.998	1254.969	0.087
191.193	1198.727	1262.931	1289.696	0.983	1275.219	1262.320	0.080
191.411	1195.502	1258.336	1287.622	0.982	1270.598	1256.315	0.092
191.629	1201.902	1261.408	1300.422	0.982	1269.805	1268.272	0.010
191.847	1195.681	1254.739	1295.046	0.980	1264.301	1259.993	0.028
192.065	1203.207	1260.474	1303.827	0.979	1279.008	1268.065	0.068
192.283	1197.409	1249.965	1310.009	0.977	1265.798	1261.603	0.027
192.501	1201.748	1259.219	1318.162	0.974	1271.545	1264.170	0.049
192.719	1196.193	1256.442	1317.036	0.971	1263.366	1258.234	0.035
192.937	1199.418	1259.616	1331.090	0.967	1273.171	1269.434	0.023
193.155	1193.364	1251.066	1327.890	0.963	1261.984	1262.689	-0.004
193.373	1197.063	1263.302	1353.784	0.959	1271.776	1277.240	-0.031
193.591	1198.369	1259.322	1361.989	0.955	1273.171	1275.158	-0.011
193.809	1204.910	1262.406	1356.715	0.950	1273.350	1267.069	0.042
194.027	1197.793	1254.406	1344.939	0.945	1268.627	1248.926	0.142
194.245	1203.847	1264.198	1340.076	0.941	1275.283	1237.732	0.324
194.463	1195.540	1253.664	1311.826	0.938	1266.835	1222.192	0.427
194.681	1200.033	1263.622	1313.068	0.938	1274.131	1212.817	0.763
194.899	1194.657	1261.843	1293.139	0.939	1263.597	1214.578	0.539
195.117	1203.246	1273.568	1302.303	0.942	1280.108	1215.152	0.810
195.335	1196.219	1259.078	1291.679	0.946	1274.745	1215.116	0.619
195.553	1208.353	1276.537	1288.889	0.952	1286.828	1223.798	0.706
195.770	1194.849	1263.110	1282.272	0.958	1278.432	1221.419	0.498
195.988	1202.964	1270.611	1281.811	0.964	1281.926	1229.268	0.477
196.206	1198.049	1262.854	1276.896	0.970	1275.437	1232.845	0.347
196.424	1202.542	1260.717	1286.432	0.975	1276.781	1255.315	0.148
196.642	1203.578	1257.222	1283.513	0.979	1274.566	1252.501	0.162
196.860	1203.604	1262.150	1279.443	0.982	1272.019	1259.436	0.088
197.078	1198.855	1255.059	1277.664	0.985	1270.112	1256.443	0.092
197.295	1203.847	1264.134	1279.660	0.986	1268.883	1263.670	0.036
197.513	1198.612	1259.680	1282.860	0.987	1273.542	1262.799	0.067
197.731	1205.038	1265.542	1290.156	0.988	1275.936	1271.702	0.027
197.949	1196.180	1254.317	1279.225	0.987	1270.841	1251.410	0.131
198.167	1201.082	1260.461	1289.542	0.987	1271.481	1263.105	0.055
198.384	1196.603	1258.259	1277.766	0.986	1274.541	1259.233	0.095
198.602	1205.857	1271.405	1285.420	0.985	1280.492	1263.222	0.114
198.820	1193.787	1258.502	1281.478	0.985	1263.046	1258.763	0.028
199.038	1202.170	1261.536	1286.137	0.984	1276.678	1256.610	0.136
199.255	1197.691	1255.942	1281.491	0.984	1269.485	1252.681	0.116
199.473	1196.807	1266.323	1287.494	0.983	1275.821	1257.792	0.112
199.691	1197.473	1257.466	1279.699	0.983	1274.630	1249.519	0.171
199.908	1207.713	1265.491	1288.172	0.983	1272.889	1263.143	0.070
200.126	1201.223	1258.682	1280.044	0.982	1271.187	1246.228	0.192
200.344	1202.862	1267.129	1286.060	0.982	1281.056	1260.717	0.131
200.561	1199.623	1256.787	1279.276	0.982	1261.766	1251.111	0.082
200.779	1208.391	1261.907	1288.966	0.982	1279.264	1257.419	0.160
200.997	1195.451	1255.008	1282.899	0.982	1273.555	1252.413	0.137
201.214	1204.782	1264.198	1288.032	0.982	1282.272	1262.769	0.126
201.432	1195.476	1257.786	1278.406	0.982	1273.120	1247.874	0.171
201.650	1205.575	1269.459	1289.785	0.982	1282.489	1260.837	0.144
201.867	1202.503	1256.621	1280.633	0.982	1265.798	1257.232	0.063
202.085	1205.332	1266.861	1290.963	0.982	1279.827	1262.837	0.112
202.302	1196.692	1262.061	1294.316	0.982	1275.449	1263.610	0.071
202.520	1203.924	1264.070	1305.631	0.981	1283.104	1275.525	0.044
202.738	1198.343	1258.131	1301.471	0.980	1270.201	1257.075	0.088
202.955	1207.841	1269.037	1307.654	0.978	1276.409	1269.215	0.048
203.173	1195.630	1257.798	1306.207	0.977	1272.915	1266.220	0.039
203.390	1202.260	1268.857	1308.370	0.975	1280.441	1267.756	0.077
203.608	1197.716	1260.704	1303.660	0.973	1275.795	1254.446	0.139
203.825	1202.439	1260.358	1305.452	0.971	1273.683	1253.696	0.143
204.043	1203.207	1260.294	1293.254	0.970	1273.043	1249.514	0.178
204.260	1206.369	1266.387	1294.892	0.969	1280.800	1252.547	0.207
204.478	1197.179	1264.134	1294.700	0.969	1276.473	1241.127	0.256
204.695	1203.962	1266.477	1290.476	0.970	1274.041	1244.159	0.241
204.913	1201.249	1260.051	1288.147	0.971	1275.846	1242.245	0.260
205.130	1207.239	1268.729	1283.513	0.972	1278.419	1250.193	0.219
205.347	1194.004	1262.176	1280.441	0.974	1272.582	1247.823	0.164
205.565	1202.426	1266.157	1286.880	0.976	1278.982	1253.567	0.175
205.782	1193.979	1260.678	1280.902	0.978	1269.613	1248.595	0.141
206.000	1204.039	1264.557	1286.982	0.980	1279.494	1257.614	0.149
206.217	1198.651	1261.971	1279.686	0.982	1272.902	1256.871	0.106
