wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1189.153	1191.585	1190.356	1.001	1206.919	1202.527	0.123
182.898	1193.351	1191.252	1196.654	1.000	1211.374	1211.472	-0.002
183.116	1195.015	1196.641	1197.524	0.999	1212.602	1214.936	-0.054
183.335	1201.876	1203.604	1205.588	0.999	1226.196	1216.131	0.232
183.553	1190.817	1201.722	1200.084	0.999	1214.778	1213.082	0.032
183.772	1202.926	1204.756	1200.225	0.999	1225.249	1223.039	0.045
183.990	1190.868	1191.419	1195.847	0.999	1212.513	1213.480	-0.019
184.209	1196.615	1201.057	1204.769	0.999	1218.145	1223.854	-0.102
184.427	1192.046	1191.457	1194.951	0.999	1210.452	1212.760	-0.051
184.645	1204.833	1208.686	1205.012	0.999	1219.450	1224.023	-0.118
184.864	1195.399	1198.804	1192.686	0.999	1209.274	1212.691	-0.096
185.082	1205.665	1206.266	1206.126	1.000	1219.873	1220.271	-0.012
185.300	1192.903	1196.795	1194.644	1.000	1217.402	1217.286	0.002
185.519	1204.436	1203.988	1206.561	1.000	1219.514	1218.129	0.042
185.737	1190.855	1201.902	1206.855	1.000	1213.767	1216.365	-0.047
185.956	1197.371	1235.373	1253.126	1.000	1253.037	1256.673	-0.027
186.174	1195.489	1247.431	1271.456	0.999	1265.555	1273.953	-0.049
186.392	1203.732	1252.256	1273.133	0.997	1280.313	1273.177	0.042
186.611	1192.596	1250.835	1271.123	0.995	1264.237	1262.874	0.008
186.829	1201.479	1257.478	1279.456	0.992	1273.670	1268.555	0.032
187.047	1193.415	1254.355	1269.075	0.990	1265.056	1261.064	0.025
187.265	1204.346	1254.611	1279.916	0.988	1268.665	1258.179	0.077
187.484	1198.484	1248.224	1281.056	0.987	1265.133	1256.904	0.057
187.702	1201.940	1257.005	1276.845	0.985	1273.811	1258.093	0.107
187.920	1195.131	1258.464	1272.057	0.983	1271.033	1254.953	0.103
188.138	1203.950	1256.390	1275.590	0.983	1274.413	1257.027	0.123
188.357	1196.359	1250.387	1276.256	0.982	1264.582	1248.390	0.118
188.575	1206.804	1262.573	1277.549	0.982	1277.613	1256.819	0.151
188.793	1197.550	1251.104	1276.934	0.982	1269.728	1248.002	0.156
189.011	1199.035	1254.483	1280.083	0.982	1273.312	1255.032	0.123
189.229	1198.113	1253.651	1274.566	0.982	1267.270	1252.148	0.107
189.448	1198.510	1255.738	1276.934	0.982	1271.609	1256.232	0.103
189.666	1198.676	1258.029	1271.072	0.982	1272.979	1252.054	0.144
189.884	1197.716	1255.930	1279.507	0.983	1276.064	1258.114	0.113
190.102	1199.790	1257.299	1275.667	0.983	1268.230	1256.941	0.078
190.320	1204.526	1264.006	1289.721	0.983	1278.316	1270.111	0.051
190.538	1198.523	1259.834	1281.836	0.983	1270.355	1262.499	0.050
190.757	1206.996	1261.421	1289.120	0.983	1277.869	1261.541	0.114
190.975	1192.071	1260.640	1282.758	0.983	1273.734	1251.634	0.137
191.193	1198.727	1262.931	1289.696	0.983	1278.176	1259.201	0.119
191.411	1195.502	1258.336	1287.622	0.982	1271.392	1262.250	0.056
191.629	1201.902	1261.408	1300.422	0.982	1277.395	1268.460	0.055
191.847	1195.681	1254.739	1295.046	0.980	1263.571	1263.821	-0.002
192.065	1203.207	1260.474	1303.827	0.979	1280.288	1270.821	0.057
192.283	1197.409	1249.965	1310.009	0.977	1274.310	1264.478	0.059
192.501	1201.748	1259.219	1318.162	0.974	1278.982	1272.447	0.038
192.719	1196.193	1256.442	1317.036	0.971	1272.467	1267.192	0.031
192.937	1199.418	1259.616	1331.090	0.967	1278.124	1268.716	0.055
193.155	1193.364	1251.066	1327.890	0.963	1272.185	1265.649	0.038
193.373	1197.063	1263.302	1353.784	0.959	1280.070	1277.916	0.011
193.591	1198.369	1259.322	1361.989	0.955	1272.083	1278.616	-0.037
193.809	1204.910	1262.406	1356.715	0.950	1281.056	1273.486	0.045
194.027	1197.793	1254.406	1344.939	0.945	1275.270	1259.289	0.100
194.245	1203.847	1264.198	1340.076	0.941	1283.040	1249.052	0.244
194.463	1195.540	1253.664	1311.826	0.938	1274.169	1225.506	0.419
194.681	1200.033	1263.622	1313.068	0.938	1276.909	1212.349	0.795
194.899	1194.657	1261.843	1293.139	0.939	1271.251	1207.920	0.762
195.117	1203.246	1273.568	1302.303	0.942	1285.049	1217.997	0.744
195.335	1196.219	1259.078	1291.679	0.946	1276.819	1217.273	0.583
195.553	1208.353	1276.537	1288.889	0.952	1285.164	1221.556	0.765
195.770	1194.849	1263.110	1282.272	0.958	1282.067	1220.720	0.528
195.988	1202.964	1270.611	1281.811	0.964	1283.500	1240.075	0.336
196.206	1198.049	1262.854	1276.896	0.970	1275.757	1238.965	0.279
196.424	1202.542	1260.717	1286.432	0.975	1281.747	1253.505	0.191
196.642	1203.578	1257.222	1283.513	0.979	1277.433	1251.185	0.191
196.860	1203.604	1262.150	1279.443	0.982	1273.478	1259.424	0.098
197.078	1198.855	1255.059	1277.664	0.985	1270.662	1259.745	0.072
197.295	1203.847	1264.134	1279.660	0.986	1280.851	1262.799	0.116
197.513	1198.612	1259.680	1282.860	0.987	1276.883	1263.658	0.080
197.731	1205.038	1265.542	1290.156	0.988	1279.673	1265.546	0.091
197.949	1196.180	1254.317	1279.225	0.987	1270.253	1257.464	0.082
198.167	1201.082	1260.461	1289.542	0.987	1277.011	1269.559	0.045
198.384	1196.603	1258.259	1277.766	0.986	1276.819	1261.442	0.092
198.602	1205.857	1271.405	1285.420	0.985	1278.496	1263.587	0.100
198.820	1193.787	1258.502	1281.478	0.985	1269.689	1257.528	0.076
199.038	1202.170	1261.536	1286.137	0.984	1277.037	1261.360	0.102
199.255	1197.691	1255.942	1281.491	0.984	1269.075	1259.192	0.065
199.473	1196.807	1266.323	1287.494	0.983	1277.075	1266.527	0.061
199.691	1197.473	1257.466	1279.699	0.983	1277.267	1259.986	0.106
