wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1129.168	1140.964	1127.448	1.012	1182.497	1199.783	-0.122
182.898	1139.326	1130.233	1132.158	1.009	1196.603	1203.441	-0.049
183.116	1141.906	1145.306	1141.046	1.007	1202.900	1213.057	-0.067
183.335	1159.683	1149.975	1158.577	1.005	1222.893	1218.504	0.031
183.553	1148.829	1149.115	1160.051	1.003	1208.609	1213.631	-0.035
183.772	1157.717	1164.024	1151.163	1.001	1217.031	1216.240	0.006
183.990	1146.330	1138.220	1143.545	1.000	1206.023	1208.422	-0.017
184.209	1146.289	1152.761	1152.228	1.000	1210.580	1207.602	0.021
184.427	1137.155	1144.978	1149.525	1.000	1202.004	1198.675	0.023
184.645	1152.843	1154.645	1154.358	1.000	1216.084	1213.716	0.017
184.864	1154.071	1147.436	1145.019	0.999	1203.822	1200.936	0.026
185.082	1155.095	1149.648	1155.382	0.999	1209.607	1214.982	-0.041
185.300	1153.785	1149.361	1143.340	0.999	1204.922	1207.217	-0.019
185.519	1155.996	1159.150	1156.734	0.999	1216.519	1209.627	0.053
185.737	1141.210	1151.573	1150.631	1.000	1213.396	1208.801	0.029
185.956	1154.235	1212.397	1192.819	1.000	1268.819	1246.622	0.094
186.174	1154.604	1240.127	1208.547	1.002	1292.652	1267.935	0.086
186.392	1150.508	1245.779	1215.469	1.004	1290.067	1273.691	0.054
186.611	1140.555	1213.462	1202.403	1.007	1283.590	1263.388	0.066
186.829	1158.167	1240.578	1220.671	1.009	1301.945	1284.594	0.056
187.047	1148.501	1230.297	1212.070	1.011	1287.481	1279.992	0.024
187.265	1153.047	1236.318	1219.893	1.013	1299.001	1283.802	0.048
187.484	1149.689	1248.974	1216.616	1.015	1306.604	1285.539	0.063
187.702	1162.837	1230.788	1209.817	1.016	1293.087	1282.250	0.038
187.920	1145.511	1236.645	1218.091	1.017	1296.262	1281.756	0.044
188.138	1152.843	1246.967	1218.541	1.018	1295.596	1288.423	0.022
188.357	1155.177	1241.192	1208.424	1.019	1296.902	1292.668	0.013
188.575	1158.454	1242.789	1225.791	1.020	1306.809	1298.420	0.025
188.793	1143.545	1230.461	1198.758	1.020	1294.163	1289.740	0.013
189.011	1157.389	1245.001	1210.268	1.021	1302.022	1297.740	0.013
189.229	1146.002	1240.127	1216.616	1.022	1306.246	1294.773	0.032
189.448	1159.601	1235.007	1214.241	1.022	1297.158	1296.192	0.003
189.666	1146.781	1237.997	1210.145	1.022	1294.879	1287.512	0.022
189.884	1157.430	1247.745	1215.388	1.023	1308.831	1297.447	0.034
190.102	1151.982	1256.429	1212.111	1.023	1304.095	1292.184	0.035
190.320	1162.181	1256.675	1223.047	1.024	1320.530	1311.721	0.025
190.538	1157.758	1257.535	1213.749	1.025	1314.054	1304.032	0.029
190.757	1156.283	1254.217	1224.767	1.026	1314.898	1301.201	0.039
190.975	1152.515	1255.364	1209.653	1.027	1311.289	1313.347	-0.006
191.193	1147.968	1261.713	1215.101	1.029	1321.324	1312.840	0.022
191.411	1141.906	1268.020	1213.790	1.030	1320.556	1307.393	0.033
191.629	1146.985	1285.428	1221.286	1.032	1333.612	1316.383	0.042
191.847	1143.995	1281.168	1209.162	1.035	1338.168	1306.840	0.076
192.065	1157.307	1304.638	1218.582	1.039	1361.822	1326.556	0.082
192.283	1141.824	1301.197	1217.108	1.043	1350.354	1316.227	0.078
192.501	1153.908	1319.547	1204.861	1.049	1374.366	1322.013	0.118
192.719	1148.255	1334.129	1208.465	1.055	1387.140	1340.983	0.093
192.937	1154.276	1353.789	1218.910	1.063	1407.236	1357.374	0.095
193.155	1146.084	1380.495	1210.472	1.072	1430.685	1351.899	0.141
193.373	1154.604	1410.641	1220.835	1.083	1461.251	1372.497	0.148
193.591	1144.200	1388.154	1218.828	1.094	1445.712	1390.462	0.088
193.809	1153.252	1371.525	1227.389	1.106	1435.242	1407.160	0.046
194.027	1151.982	1331.139	1211.169	1.114	1396.382	1416.696	-0.035
194.245	1153.867	1306.645	1215.101	1.119	1375.518	1423.769	-0.086
194.463	1145.347	1278.219	1210.350	1.119	1346.821	1420.122	-0.135
194.681	1148.870	1271.748	1221.859	1.115	1336.146	1420.930	-0.162
194.899	1156.283	1252.661	1216.207	1.108	1316.460	1406.910	-0.194
195.117	1155.300	1265.849	1226.733	1.097	1320.735	1399.515	-0.169
195.335	1148.009	1250.408	1232.713	1.085	1308.831	1390.762	-0.179
195.553	1165.663	1252.538	1233.696	1.072	1309.599	1369.211	-0.150
195.770	1152.884	1246.640	1227.921	1.060	1297.414	1360.923	-0.158
195.988	1147.313	1241.192	1225.955	1.048	1308.626	1333.881	-0.063
196.206	1153.826	1242.994	1207.114	1.038	1305.990	1312.058	-0.017
196.424	1159.027	1261.180	1225.095	1.030	1299.539	1310.070	-0.031
196.642	1158.536	1248.974	1218.419	1.024	1314.386	1304.162	0.029
196.860	1149.238	1233.246	1216.248	1.020	1305.324	1308.115	-0.008
197.078	1148.378	1240.496	1216.739	1.017	1302.995	1294.397	0.025
197.295	1154.317	1253.766	1220.876	1.016	1310.828	1291.464	0.057
197.513	1152.515	1242.912	1222.514	1.015	1305.554	1294.082	0.034
197.731	1166.810	1256.675	1234.147	1.015	1316.306	1302.630	0.042
197.949	1141.046	1239.922	1205.475	1.015	1296.518	1287.725	0.025
198.167	1156.078	1248.237	1222.924	1.016	1309.369	1293.064	0.049
198.384	1149.893	1241.315	1215.633	1.017	1298.745	1288.427	0.031
198.602	1158.044	1252.087	1222.596	1.018	1307.218	1305.620	0.005
198.820	1146.985	1238.366	1207.974	1.019	1294.726	1290.467	0.013
199.038	1155.177	1240.332	1215.469	1.020	1304.274	1292.617	0.035
