wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1243.301	1239.881	1244.182	0.997	1264.907	1265.556	-0.013
178.089	1252.394	1249.425	1253.971	0.997	1275.086	1268.550	0.148
178.308	1275.987	1273.263	1283.298	0.996	1302.303	1294.924	0.143
178.526	1286.186	1286.718	1285.551	0.996	1315.472	1305.975	0.170
178.745	1285.264	1283.237	1287.189	0.996	1307.014	1302.991	0.089
178.964	1286.206	1282.663	1290.323	0.996	1302.406	1299.543	0.084
179.182	1268.491	1272.055	1268.553	0.996	1290.138	1285.791	0.097
179.401	1274.492	1273.693	1273.529	0.997	1306.174	1296.009	0.168
179.620	1273.058	1272.137	1272.833	0.997	1297.921	1293.871	0.077
179.838	1294.173	1285.694	1284.466	0.998	1310.290	1307.834	0.072
180.057	1280.021	1276.437	1274.615	0.998	1302.651	1298.948	0.078
180.275	1279.141	1272.219	1280.984	0.999	1306.010	1299.126	0.129
180.494	1283.052	1276.007	1274.369	0.999	1305.089	1301.964	0.066
180.713	1285.162	1284.240	1286.780	0.999	1308.980	1304.930	0.081
180.931	1274.328	1282.397	1276.990	0.999	1303.573	1302.239	0.020
181.150	1279.387	1363.394	1331.835	1.000	1391.001	1333.647	0.313
181.368	1277.769	1413.856	1347.482	1.002	1429.789	1342.936	0.368
181.587	1276.581	1397.350	1347.707	1.006	1426.533	1345.125	0.340
181.805	1258.149	1389.997	1338.778	1.011	1417.645	1340.494	0.287
182.024	1289.278	1422.048	1368.924	1.016	1453.382	1374.762	0.283
182.242	1268.430	1406.504	1346.929	1.022	1420.246	1368.275	0.182
182.461	1281.168	1412.627	1350.635	1.027	1437.039	1386.975	0.168
182.679	1289.729	1422.888	1358.582	1.032	1441.094	1398.332	0.144
182.898	1278.977	1401.425	1358.049	1.036	1424.567	1393.485	0.104
183.116	1287.845	1412.238	1365.442	1.039	1437.224	1407.455	0.097
183.335	1277.994	1409.863	1350.656	1.041	1432.738	1400.544	0.101
183.553	1290.200	1408.613	1350.021	1.042	1433.250	1406.426	0.090
183.772	1293.968	1419.734	1364.398	1.043	1443.613	1422.817	0.065
183.990	1271.871	1405.173	1344.082	1.043	1422.376	1401.356	0.065
184.209	1281.004	1412.095	1362.739	1.044	1429.707	1405.358	0.078
184.427	1287.353	1413.897	1347.072	1.044	1430.424	1405.818	0.082
184.645	1283.831	1417.379	1358.663	1.044	1437.613	1405.134	0.103
184.864	1271.215	1404.476	1353.113	1.044	1425.571	1402.624	0.070
185.082	1282.459	1407.139	1359.749	1.044	1419.857	1406.900	0.043
185.300	1280.841	1411.358	1360.322	1.043	1437.019	1407.476	0.091
185.519	1296.385	1426.246	1366.732	1.042	1443.285	1419.932	0.075
185.737	1276.151	1415.781	1355.039	1.042	1427.291	1400.852	0.084
185.956	1357.291	1482.832	1430.772	1.041	1509.640	1481.033	0.090
186.174	1280.390	1425.181	1362.022	1.041	1436.097	1405.139	0.096
186.392	1281.824	1419.283	1359.462	1.041	1439.968	1407.390	0.100
186.611	1284.445	1422.662	1349.222	1.041	1441.565	1405.079	0.115
186.829	1284.568	1438.719	1361.060	1.042	1454.836	1405.291	0.149
187.047	1266.198	1423.400	1346.355	1.044	1447.033	1389.946	0.165
187.265	1294.582	1441.954	1368.596	1.046	1461.738	1419.431	0.127
187.484	1272.935	1430.793	1349.837	1.048	1452.440	1401.514	0.145
187.702	1277.605	1438.063	1357.783	1.050	1462.741	1415.997	0.126
187.920	1284.834	1459.403	1352.274	1.053	1476.688	1436.387	0.102
188.138	1285.920	1466.018	1363.599	1.056	1482.054	1420.034	0.165
188.357	1265.972	1456.659	1342.259	1.059	1478.613	1415.551	0.153
188.575	1274.738	1482.770	1353.421	1.064	1487.440	1437.684	0.116
188.793	1279.817	1486.006	1356.063	1.069	1502.513	1434.342	0.159
189.011	1283.564	1488.034	1364.623	1.074	1512.998	1453.704	0.130
189.229	1285.039	1497.557	1361.162	1.079	1517.565	1451.601	0.145
189.448	1284.281	1526.843	1358.704	1.084	1540.953	1473.040	0.133
189.666	1273.611	1524.344	1346.765	1.090	1550.804	1461.232	0.169
189.884	1286.616	1547.322	1357.127	1.097	1557.972	1483.136	0.140
190.102	1271.399	1520.781	1344.860	1.104	1536.427	1481.305	0.101
190.320	1291.347	1527.559	1361.756	1.111	1541.875	1504.448	0.070
190.538	1278.444	1486.743	1360.957	1.117	1513.060	1512.905	0.000
190.757	1290.179	1472.858	1370.828	1.119	1489.570	1524.151	-0.069
190.975	1281.353	1450.085	1357.189	1.117	1474.968	1510.510	-0.073
191.193	1291.592	1448.897	1361.101	1.113	1470.360	1500.250	-0.067
191.411	1278.506	1434.541	1353.216	1.107	1455.123	1491.788	-0.082
191.629	1294.255	1442.733	1375.436	1.099	1456.720	1495.982	-0.094
191.847	1281.803	1427.270	1366.876	1.091	1448.958	1485.058	-0.085
192.065	1280.165	1420.778	1363.394	1.082	1443.285	1464.779	-0.054
192.283	1276.376	1413.324	1357.885	1.073	1437.715	1441.890	-0.011
192.501	1284.220	1422.581	1371.791	1.064	1442.733	1437.748	0.014
192.719	1286.595	1423.645	1367.183	1.057	1443.285	1430.253	0.038
192.937	1288.951	1435.339	1373.327	1.051	1458.318	1426.185	0.091
193.155	1270.478	1412.648	1350.738	1.046	1434.070	1398.436	0.107
193.373	1274.820	1415.925	1349.960	1.043	1435.135	1406.549	0.085
193.591	1281.557	1424.772	1355.325	1.041	1440.930	1408.353	0.099
