wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1243.301	1239.881	1244.182	0.997	1272.669	1264.168	0.148
178.089	1252.394	1249.425	1253.971	0.997	1268.389	1266.611	0.051
178.308	1275.987	1273.263	1283.298	0.996	1305.703	1289.539	0.341
178.526	1286.186	1286.718	1285.551	0.996	1312.154	1313.399	-0.020
178.745	1285.264	1283.237	1287.189	0.996	1313.977	1302.338	0.226
178.964	1286.206	1282.663	1290.323	0.996	1303.901	1309.276	-0.115
179.182	1268.491	1272.055	1268.553	0.996	1289.524	1285.057	0.104
179.401	1274.492	1273.693	1273.529	0.997	1302.611	1299.827	0.045
179.620	1273.058	1272.137	1272.833	0.997	1295.054	1294.708	0.007
179.838	1294.173	1285.694	1284.466	0.998	1318.277	1304.789	0.356
180.057	1280.021	1276.437	1274.615	0.998	1295.299	1297.496	-0.058
180.275	1279.141	1272.219	1280.984	0.999	1306.932	1302.235	0.080
180.494	1283.052	1276.007	1274.369	0.999	1300.931	1310.924	-0.193
180.713	1285.162	1284.240	1286.780	0.999	1313.997	1313.215	0.012
180.931	1274.328	1282.397	1276.990	0.999	1307.157	1305.103	0.028
181.150	1279.387	1363.394	1331.835	1.000	1391.349	1327.525	0.367
181.368	1277.769	1413.856	1347.482	1.002	1439.046	1343.757	0.388
181.587	1276.581	1397.350	1347.707	1.006	1421.393	1352.026	0.283
181.805	1258.149	1389.997	1338.778	1.011	1418.034	1346.561	0.257
182.024	1289.278	1422.048	1368.924	1.016	1453.013	1378.634	0.263
182.242	1268.430	1406.504	1346.929	1.022	1427.373	1378.864	0.158
182.461	1281.168	1412.627	1350.635	1.027	1435.790	1380.286	0.193
182.679	1289.729	1422.888	1358.582	1.032	1443.675	1400.277	0.144
182.898	1278.977	1401.425	1358.049	1.036	1423.564	1394.037	0.099
183.116	1287.845	1412.238	1365.442	1.039	1442.221	1404.476	0.122
183.335	1277.994	1409.863	1350.656	1.041	1428.991	1401.119	0.089
183.553	1290.200	1408.613	1350.021	1.042	1436.404	1405.829	0.102
183.772	1293.968	1419.734	1364.398	1.043	1448.119	1424.611	0.072
183.990	1271.871	1405.173	1344.082	1.043	1428.663	1399.390	0.090
184.209	1281.004	1412.095	1362.739	1.044	1440.766	1409.868	0.093
184.427	1287.353	1413.897	1347.072	1.044	1435.749	1401.115	0.115
184.645	1283.831	1417.379	1358.663	1.044	1434.274	1407.849	0.084
184.864	1271.215	1404.476	1353.113	1.044	1425.673	1405.896	0.060
185.082	1282.459	1407.139	1359.749	1.044	1437.142	1410.021	0.084
185.300	1280.841	1411.358	1360.322	1.043	1433.721	1404.656	0.092
185.519	1296.385	1426.246	1366.732	1.042	1450.064	1423.837	0.081
185.737	1276.151	1415.781	1355.039	1.042	1437.162	1397.972	0.121
185.956	1357.291	1482.832	1430.772	1.041	1517.074	1483.592	0.102
186.174	1280.390	1425.181	1362.022	1.041	1436.609	1408.251	0.087
186.392	1281.824	1419.283	1359.462	1.041	1444.228	1411.632	0.097
186.611	1284.445	1422.662	1349.222	1.041	1440.132	1401.027	0.126
186.829	1284.568	1438.719	1361.060	1.042	1443.634	1411.503	0.098
187.047	1266.198	1423.400	1346.355	1.044	1443.961	1394.415	0.142
187.265	1294.582	1441.954	1368.596	1.046	1464.011	1418.168	0.137
187.484	1272.935	1430.793	1349.837	1.048	1451.662	1415.294	0.099
187.702	1277.605	1438.063	1357.783	1.050	1465.281	1413.610	0.140
187.920	1284.834	1459.403	1352.274	1.053	1482.688	1426.320	0.146
188.138	1285.920	1466.018	1363.599	1.056	1484.245	1428.422	0.144
188.357	1265.972	1456.659	1342.259	1.059	1481.603	1408.457	0.180
188.575	1274.738	1482.770	1353.421	1.064	1499.379	1430.779	0.158
188.793	1279.817	1486.006	1356.063	1.069	1500.465	1439.266	0.141
189.011	1283.564	1488.034	1364.623	1.074	1518.794	1454.562	0.139
189.229	1285.039	1497.557	1361.162	1.079	1519.286	1454.407	0.141
189.448	1284.281	1526.843	1358.704	1.084	1545.909	1464.383	0.162
189.666	1273.611	1524.344	1346.765	1.090	1552.565	1465.987	0.161
189.884	1286.616	1547.322	1357.127	1.097	1556.559	1485.517	0.133
190.102	1271.399	1520.781	1344.860	1.104	1546.606	1479.563	0.121
190.320	1291.347	1527.559	1361.756	1.111	1541.424	1503.970	0.070
190.538	1278.444	1486.743	1360.957	1.117	1518.098	1508.035	0.019
190.757	1290.179	1472.858	1370.828	1.119	1492.949	1525.525	-0.065
