wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
581.128	1265.619	1538.409	1579.214	0.977	1548.776	1472.550	0.417	581.128	0.417	0.000	0.000
581.331	1262.291	1549.724	1580.110	0.977	1555.125	1483.092	0.419	581.331	0.419	0.000	0.000
581.533	1258.810	1543.400	1583.925	0.977	1556.738	1484.193	0.420	581.533	0.420	0.000	0.000
581.735	1268.153	1551.439	1587.278	0.977	1552.719	1486.797	0.422	581.735	0.422	0.000	0.000
581.937	1264.288	1542.402	1585.921	0.977	1558.146	1479.339	0.423	581.937	0.423	0.000	0.000
582.139	1266.233	1556.456	1578.651	0.977	1552.540	1476.832	0.425	582.139	0.425	0.000	0.000
582.341	1262.522	1543.477	1585.589	0.977	1559.451	1482.166	0.426	582.341	0.426	0.000	0.000
582.542	1264.672	1549.007	1582.005	0.977	1561.755	1489.820	0.428	582.542	0.428	0.000	0.000
582.744	1257.222	1544.732	1579.010	0.978	1554.383	1470.247	0.429	582.744	0.429	0.000	0.000
582.946	1263.110	1558.146	1590.913	0.978	1567.592	1492.151	0.431	582.946	0.431	0.000	0.000
583.148	1261.907	1541.992	1581.083	0.978	1554.050	1479.917	0.432	583.148	0.432	0.000	0.000
583.350	1279.008	1562.165	1598.824	0.978	1565.314	1492.644	0.433	583.350	0.433	0.000	0.000
583.552	1262.701	1547.957	1588.533	0.978	1558.223	1487.094	0.435	583.552	0.435	0.000	0.000
583.754	1264.211	1558.120	1588.558	0.978	1567.643	1487.951	0.436	583.754	0.436	0.000	0.000
583.955	1256.147	1551.592	1590.401	0.977	1563.880	1485.936	0.437	583.955	0.437	0.000	0.000
584.157	1262.240	1556.482	1596.443	0.977	1571.995	1496.065	0.439	584.157	0.439	0.000	0.000
584.359	1259.962	1544.015	1588.840	0.977	1556.405	1485.708	0.440	584.359	0.440	0.000	0.000
584.560	1267.488	1559.656	1595.137	0.977	1564.571	1491.703	0.441	584.560	0.441	0.000	0.000
584.762	1260.678	1556.507	1600.564	0.976	1560.603	1481.527	0.442	584.762	0.442	0.000	0.000
584.964	1264.953	1561.346	1601.870	0.976	1562.319	1492.701	0.443	584.964	0.443	0.000	0.000
585.165	1266.413	1557.941	1591.477	0.976	1570.997	1479.661	0.444	585.165	0.444	0.000	0.000
585.367	1268.870	1572.226	1598.312	0.976	1572.200	1494.485	0.445	585.367	0.445	0.000	0.000
585.569	1257.069	1561.781	1593.499	0.976	1571.355	1486.227	0.446	585.569	0.446	0.000	0.000
585.770	1268.768	1566.619	1601.153	0.977	1561.960	1498.913	0.447	585.770	0.447	0.000	0.000
585.972	1264.109	1560.271	1594.881	0.977	1575.963	1486.844	0.448	585.972	0.448	0.000	0.000
586.173	1267.078	1563.394	1605.940	0.978	1575.144	1502.447	0.449	586.173	0.449	0.000	0.000
586.375	1267.104	1570.971	1599.336	0.978	1577.448	1496.804	0.450	586.375	0.450	0.000	0.000
586.576	1271.686	1570.152	1601.128	0.978	1578.830	1501.467	0.451	586.576	0.451	0.000	0.000
586.777	1266.259	1562.088	1611.163	0.978	1573.634	1491.520	0.452	586.777	0.452	0.000	0.000
586.979	1269.382	1573.378	1613.748	0.978	1576.910	1494.064	0.453	586.979	0.453	0.000	0.000
587.180	1261.600	1562.831	1600.283	0.978	1562.498	1490.307	0.454	587.180	0.454	0.000	0.000
587.382	1262.086	1573.378	1612.315	0.977	1591.400	1499.923	0.454	587.382	0.454	0.000	0.000
587.583	1255.635	1572.686	1602.254	0.977	1578.446	1496.901	0.455	587.583	0.455	0.000	0.000
587.784	1267.257	1574.325	1602.689	0.977	1583.233	1490.815	0.456	587.784	0.456	0.000	0.000
587.985	1259.654	1573.224	1612.903	0.977	1586.177	1505.738	0.456	587.985	0.456	0.000	0.000
588.187	1263.085	1585.077	1620.122	0.978	1585.461	1508.638	0.457	588.187	0.457	0.000	0.000
588.388	1261.037	1563.087	1607.527	0.978	1573.275	1494.872	0.458	588.388	0.458	0.000	0.000
588.589	1269.587	1590.504	1614.158	0.978	1591.425	1500.351	0.458	588.589	0.458	0.000	0.000
588.790	1258.272	1560.527	1602.459	0.978	1577.832	1498.418	0.459	588.790	0.459	0.000	0.000
588.991	1262.701	1576.117	1606.862	0.978	1585.998	1500.793	0.459	588.991	0.459	0.000	0.000
589.192	1262.214	1578.165	1604.660	0.978	1583.336	1501.580	0.460	589.192	0.460	0.000	0.000
589.393	1262.342	1581.979	1616.411	0.978	1594.548	1511.803	0.460	589.393	0.460	0.000	0.000
589.595	1261.907	1589.326	1624.935	0.979	1597.339	1515.866	0.460	589.595	0.460	0.000	0.000
589.796	1265.389	1583.643	1621.402	0.979	1588.968	1503.696	0.461	589.796	0.461	0.000	0.000
589.997	1258.989	1582.901	1626.753	0.979	1587.227	1510.307	0.461	589.997	0.461	0.000	0.000
590.198	1264.902	1587.739	1628.545	0.979	1601.256	1517.875	0.461	590.198	0.461	0.000	0.000
590.398	1259.373	1589.019	1627.700	0.978	1598.363	1505.927	0.461	590.398	0.461	0.000	0.000
590.599	1263.981	1602.740	1636.967	0.978	1602.817	1513.774	0.461	590.599	0.461	0.000	0.000
590.800	1253.408	1587.560	1621.735	0.977	1594.318	1503.341	0.461	590.800	0.461	0.000	0.000
591.001	1261.088	1587.329	1615.924	0.977	1610.062	1508.152	0.461	591.001	0.461	0.000	0.000
591.202	1257.811	1596.212	1625.857	0.978	1600.590	1502.198	0.461	591.202	0.461	0.000	0.000
591.403	1262.394	1590.017	1628.929	0.978	1603.764	1515.191	0.461	591.403	0.461	0.000	0.000
591.604	1252.384	1601.409	1631.284	0.978	1603.816	1509.454	0.461	591.604	0.461	0.000	0.000
591.804	1265.209	1607.092	1636.967	0.979	1613.876	1518.725	0.461	591.804	0.461	0.000	0.000
592.005	1254.048	1593.089	1628.442	0.979	1603.201	1514.154	0.461	592.005	0.461	0.000	0.000
592.206	1274.246	1612.494	1650.765	0.979	1615.745	1526.957	0.460	592.206	0.460	0.000	0.000
592.406	1257.658	1590.504	1627.700	0.979	1605.991	1512.420	0.460	592.406	0.460	0.000	0.000
592.607	1267.027	1609.115	1646.208	0.979	1618.945	1523.679	0.459	592.607	0.459	0.000	0.000
592.808	1255.379	1610.625	1637.069	0.979	1609.371	1521.912	0.459	592.808	0.459	0.000	0.000
593.008	1272.633	1623.450	1640.935	0.979	1623.758	1526.363	0.458	593.008	0.458	0.000	0.000
593.209	1255.558	1606.657	1641.473	0.980	1614.542	1514.531	0.458	593.209	0.458	0.000	0.000
593.409	1269.945	1622.017	1657.268	0.980	1629.953	1527.666	0.457	593.409	0.457	0.000	0.000
593.610	1256.403	1612.494	1642.138	0.981	1624.884	1528.905	0.456	593.610	0.456	0.000	0.000
593.810	1262.829	1617.716	1640.858	0.981	1624.807	1531.768	0.455	593.810	0.455	0.000	0.000
594.011	1259.014	1612.135	1646.285	0.981	1617.230	1528.525	0.454	594.011	0.454	0.000	0.000
594.211	1264.160	1624.858	1658.727	0.982	1635.585	1534.470	0.453	594.211	0.453	0.000	0.000
594.411	1263.136	1622.887	1653.325	0.982	1630.234	1528.760	0.452	594.411	0.452	0.000	0.000
594.612	1267.053	1633.562	1659.674	0.982	1637.505	1545.586	0.451	594.612	0.451	0.000	0.000
594.812	1253.382	1619.226	1645.952	0.982	1622.478	1527.001	0.450	594.812	0.450	0.000	0.000
595.012	1263.213	1633.613	1659.495	0.982	1635.917	1540.752	0.448	595.012	0.448	0.000	0.000
595.212	1258.374	1629.748	1664.538	0.982	1638.221	1542.908	0.447	595.212	0.447	0.000	0.000
595.413	1275.501	1640.167	1667.994	0.982	1648.256	1547.653	0.446	595.413	0.446	0.000	0.000
595.613	1259.808	1640.781	1656.039	0.983	1641.601	1537.465	0.444	595.613	0.444	0.000	0.000
595.813	1261.958	1622.990	1649.639	0.983	1635.073	1535.139	0.443	595.813	0.443	0.000	0.000
596.013	1258.067	1630.465	1660.263	0.983	1638.247	1536.393	0.441	596.013	0.441	0.000	0.000
596.213	1268.051	1655.604	1672.090	0.984	1660.621	1552.880	0.440	596.213	0.440	0.000	0.000
596.413	1263.162	1644.954	1680.538	0.984	1649.818	1547.880	0.438	596.413	0.438	0.000	0.000
596.613	1265.952	1649.818	1681.203	0.984	1668.224	1560.129	0.436	596.613	0.436	0.000	0.000
596.813	1260.218	1647.565	1671.782	0.984	1665.127	1544.954	0.434	596.813	0.434	0.000	0.000
597.013	1267.693	1656.935	1684.915	0.984	1668.045	1563.734	0.432	597.013	0.432	0.000	0.000
597.213	1257.555	1657.754	1684.019	0.984	1668.301	1556.862	0.430	597.213	0.430	0.000	0.000
597.413	1267.718	1666.483	1683.763	0.984	1684.915	1560.147	0.428	597.413	0.428	0.000	0.000
597.613	1260.730	1659.802	1689.856	0.984	1678.157	1552.046	0.426	597.613	0.426	0.000	0.000
597.813	1265.133	1678.336	1691.750	0.985	1691.827	1562.736	0.424	597.813	0.424	0.000	0.000
598.013	1266.003	1682.202	1708.339	0.985	1693.184	1577.235	0.422	598.013	0.422	0.000	0.000
598.212	1260.627	1682.048	1696.000	0.986	1681.690	1567.047	0.420	598.212	0.420	0.000	0.000
598.412	1257.606	1687.475	1702.528	0.986	1695.974	1568.852	0.417	598.412	0.417	0.000	0.000
598.612	1267.565	1691.136	1705.856	0.987	1701.888	1585.000	0.415	598.612	0.415	0.000	0.000
598.811	1258.707	1697.664	1703.782	0.988	1696.870	1578.374	0.412	598.811	0.412	0.000	0.000
599.011	1266.489	1693.670	1719.219	0.989	1717.811	1578.991	0.410	599.011	0.410	0.000	0.000
599.211	1265.158	1710.668	1719.628	0.990	1711.923	1591.132	0.407	599.211	0.407	0.000	0.000
599.410	1260.806	1716.787	1728.178	0.990	1738.111	1596.842	0.405	599.410	0.405	0.000	0.000
599.610	1262.650	1718.067	1730.022	0.991	1724.825	1595.664	0.402	599.610	0.402	0.000	0.000
599.809	1260.806	1729.458	1728.153	0.992	1744.511	1605.194	0.399	599.809	0.399	0.000	0.000
600.009	1261.907	1731.839	1732.710	0.993	1734.911	1603.032	0.396	600.009	0.396	0.000	0.000
600.208	1265.312	1744.127	1745.100	0.994	1759.512	1616.384	0.394	600.208	0.394	0.000	0.000
600.408	1262.803	1746.175	1758.104	0.995	1760.024	1613.315	0.391	600.408	0.391	0.000	0.000
600.607	1262.957	1757.848	1768.933	0.996	1776.075	1627.423	0.388	600.607	0.388	0.000	0.000
600.806	1263.930	1757.208	1762.636	0.996	1772.543	1626.999	0.385	600.806	0.385	0.000	0.000
601.006	1260.474	1774.821	1772.261	0.996	1782.142	1639.245	0.382	601.006	0.382	0.000	0.000
601.205	1257.376	1778.610	1771.339	0.997	1792.766	1640.441	0.379	601.205	0.379	0.000	0.000
601.404	1270.611	1784.293	1775.871	0.998	1796.145	1648.836	0.376	601.404	0.376	0.000	0.000
601.603	1256.301	1806.769	1779.736	0.999	1805.387	1641.759	0.372	601.603	0.372	0.000	0.000
601.802	1263.546	1808.664	1803.262	1.001	1823.895	1670.124	0.369	601.802	0.369	0.000	0.000
602.002	1263.162	1821.284	1807.102	1.002	1831.729	1671.786	0.366	602.002	0.366	0.000	0.000
602.201	1269.280	1825.943	1812.299	1.003	1832.113	1682.355	0.363	602.201	0.363	0.000	0.000
602.400	1291.910	1882.006	1859.325	1.005	1889.661	1728.554	0.360	602.400	0.360	0.000	0.000
602.599	1258.118	1862.090	1837.386	1.006	1876.247	1701.784	0.356	602.599	0.356	0.000	0.000
602.798	1260.832	1871.024	1848.778	1.008	1885.258	1697.128	0.353	602.798	0.353	0.000	0.000
602.997	1269.049	1893.296	1852.823	1.009	1904.304	1718.297	0.350	602.997	0.350	0.000	0.000
603.196	1264.800	1902.793	1859.402	1.011	1906.992	1730.806	0.346	603.196	0.346	0.000	0.000
603.394	1259.808	1903.331	1859.530	1.013	1916.592	1731.083	0.343	603.394	0.343	0.000	0.000
603.593	1262.906	1922.582	1876.298	1.015	1927.395	1746.148	0.340	603.593	0.340	0.000	0.000
603.792	1261.165	1956.220	1899.005	1.017	1954.325	1760.213	0.337	603.792	0.337	0.000	0.000
603.991	1254.586	1955.964	1899.875	1.019	1973.295	1762.901	0.333	603.991	0.333	0.000	0.000
604.190	1262.752	1993.211	1926.422	1.022	2003.989	1784.951	0.330	604.190	0.330	0.000	0.000
604.388	1268.563	2000.968	1936.252	1.024	2016.865	1812.850	0.327	604.388	0.327	0.000	0.000
604.587	1268.461	2018.452	1947.772	1.027	2037.780	1811.118	0.323	604.587	0.323	0.000	0.000
604.786	1258.451	2037.908	1960.444	1.029	2047.226	1830.625	0.320	604.786	0.320	0.000	0.000
604.984	1265.901	2050.580	1975.368	1.031	2065.607	1834.132	0.316	604.984	0.316	0.000	0.000
605.183	1255.994	2072.775	1978.747	1.033	2087.930	1844.879	0.313	605.183	0.313	0.000	0.000
605.381	1257.222	2100.038	2000.353	1.036	2114.221	1865.448	0.310	605.381	0.310	0.000	0.000
605.580	1265.670	2125.843	2030.971	1.038	2147.014	1884.330	0.306	605.580	0.306	0.000	0.000
605.778	1267.001	2151.314	2047.790	1.041	2163.730	1909.775	0.303	605.778	0.303	0.000	0.000
605.977	1255.046	2179.064	2061.485	1.043	2186.923	1920.848	0.300	605.977	0.300	0.000	0.000
606.175	1269.997	2228.625	2100.371	1.046	2231.416	1945.052	0.296	606.175	0.296	0.000	0.000
