wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
406.524	1318.354	1314.591	1319.916	0.996	1310.956	1303.500	0.225	406.524	0.225	26.103	35.000
406.712	1320.658	1317.765	1326.444	0.995	1320.300	1308.444	0.225	406.712	0.225	0.000	0.000
406.899	1331.896	1339.679	1333.100	0.996	1333.304	1323.378	0.225	406.899	0.225	0.000	0.000
407.087	1347.743	1339.909	1349.893	0.997	1335.327	1342.726	0.225	407.087	0.225	0.000	0.000
407.275	1332.101	1337.503	1338.424	0.997	1330.437	1332.805	0.225	407.275	0.225	0.000	0.000
407.462	1340.165	1339.423	1339.986	0.997	1342.930	1334.570	0.225	407.462	0.225	0.000	0.000
407.650	1323.295	1332.460	1334.712	0.997	1325.369	1328.305	0.225	407.650	0.225	0.000	0.000
407.838	1334.456	1336.632	1344.210	0.998	1338.936	1327.970	0.225	407.838	0.225	0.000	0.000
408.025	1326.981	1325.599	1331.820	0.998	1330.412	1324.242	0.225	408.025	0.225	0.000	0.000
408.213	1333.228	1339.576	1341.087	0.997	1342.879	1340.935	0.225	408.213	0.225	0.000	0.000
408.401	1332.844	1334.866	1331.948	0.997	1327.852	1326.660	0.225	408.401	0.225	0.000	0.000
408.589	1340.063	1338.655	1339.269	0.998	1332.255	1328.325	0.225	408.589	0.225	0.000	0.000
408.777	1327.340	1338.732	1336.760	0.998	1339.756	1325.939	0.225	408.777	0.225	0.000	0.000
408.964	1337.170	1339.525	1337.784	0.998	1333.791	1336.920	0.225	408.964	0.225	0.000	0.000
409.152	1337.068	1337.733	1336.863	0.999	1334.687	1325.547	0.225	409.152	0.225	0.000	0.000
409.340	1343.314	1367.864	1383.940	0.999	1365.048	1368.071	0.225	409.340	0.225	0.000	0.000
409.528	1327.007	1362.821	1400.196	0.998	1363.230	1363.554	0.225	409.528	0.225	0.000	0.000
409.716	1335.071	1380.024	1399.019	0.997	1369.144	1363.652	0.225	409.716	0.225	0.000	0.000
409.904	1333.228	1366.738	1389.009	0.995	1358.366	1360.729	0.225	409.904	0.225	0.000	0.000
410.092	1344.184	1386.680	1407.262	0.993	1377.387	1371.826	0.225	410.092	0.225	0.000	0.000
410.281	1335.660	1367.557	1388.702	0.991	1366.302	1351.714	0.225	410.281	0.225	0.000	0.000
410.469	1331.180	1371.781	1398.583	0.989	1371.192	1353.856	0.225	410.469	0.225	0.000	0.000
410.657	1339.474	1373.649	1406.673	0.987	1371.422	1365.250	0.226	410.657	0.226	0.000	0.000
410.845	1335.890	1379.461	1397.227	0.985	1370.449	1358.126	0.226	410.845	0.226	0.000	0.000
411.033	1342.572	1377.976	1395.768	0.984	1370.910	1354.759	0.227	411.033	0.227	0.000	0.000
411.222	1338.015	1374.289	1404.958	0.983	1368.222	1353.396	0.227	411.222	0.227	0.000	0.000
411.410	1337.375	1369.733	1405.598	0.982	1364.971	1354.182	0.228	411.410	0.228	0.000	0.000
411.598	1342.597	1379.921	1412.484	0.981	1370.321	1355.230	0.228	411.598	0.228	0.000	0.000
411.787	1328.210	1365.688	1397.815	0.980	1370.219	1344.646	0.229	411.787	0.229	0.000	0.000
411.975	1338.706	1374.315	1398.916	0.980	1374.315	1357.573	0.229	411.975	0.229	0.000	0.000
412.164	1331.436	1366.558	1396.791	0.979	1366.098	1350.616	0.229	412.164	0.229	0.000	0.000
412.352	1340.524	1380.510	1404.369	0.979	1376.824	1346.701	0.230	412.352	0.230	0.000	0.000
412.541	1333.125	1370.731	1396.638	0.979	1364.818	1342.711	0.230	412.541	0.230	0.000	0.000
412.729	1341.676	1362.898	1402.935	0.979	1368.888	1338.680	0.231	412.729	0.231	0.000	0.000
412.918	1336.453	1376.952	1403.729	0.979	1366.072	1346.532	0.231	412.918	0.231	0.000	0.000
413.106	1341.317	1389.060	1408.337	0.979	1375.800	1353.837	0.232	413.106	0.232	0.000	0.000
413.295	1340.933	1369.042	1401.963	0.979	1370.936	1339.339	0.232	413.295	0.232	0.000	0.000
413.484	1372.677	1409.642	1438.724	0.979	1408.951	1385.867	0.233	413.484	0.233	0.000	0.000
413.672	1342.316	1371.781	1402.884	0.979	1371.345	1348.417	0.233	413.672	0.233	0.000	0.000
413.861	1336.607	1375.928	1406.724	0.979	1372.241	1356.679	0.234	413.861	0.234	0.000	0.000
414.050	1336.760	1371.397	1409.105	0.979	1375.211	1351.162	0.234	414.050	0.234	0.000	0.000
414.239	1344.491	1375.032	1412.382	0.979	1375.134	1360.338	0.235	414.239	0.235	0.000	0.000
414.427	1327.365	1371.038	1402.935	0.978	1363.922	1339.427	0.235	414.427	0.235	0.000	0.000
414.616	1336.684	1383.428	1418.961	0.978	1372.830	1356.928	0.236	414.616	0.236	0.000	0.000
414.805	1329.951	1366.482	1409.438	0.977	1365.534	1349.668	0.236	414.805	0.236	0.000	0.000
414.994	1336.044	1380.459	1415.454	0.976	1369.656	1358.140	0.237	414.994	0.237	0.000	0.000
415.183	1340.882	1370.987	1420.241	0.975	1370.757	1358.689	0.237	415.183	0.237	0.000	0.000
415.372	1345.643	1378.821	1423.313	0.974	1377.566	1357.963	0.238	415.372	0.238	0.000	0.000
415.561	1334.789	1370.833	1421.162	0.973	1366.994	1353.884	0.238	415.561	0.238	0.000	0.000
415.750	1338.629	1377.617	1432.964	0.972	1368.632	1360.548	0.239	415.750	0.239	0.000	0.000
415.939	1335.122	1372.984	1435.472	0.970	1369.605	1361.082	0.239	415.939	0.239	0.000	0.000
416.128	1338.476	1384.452	1459.024	0.968	1375.390	1361.251	0.240	416.128	0.240	0.000	0.000
416.318	1338.604	1374.648	1459.408	0.965	1376.286	1364.077	0.240	416.318	0.240	0.000	0.000
416.507	1337.477	1380.101	1478.633	0.961	1376.798	1376.117	0.241	416.507	0.241	0.000	0.000
416.696	1335.557	1371.525	1478.275	0.957	1371.422	1365.201	0.241	416.696	0.241	0.000	0.000
416.885	1340.037	1379.333	1476.816	0.952	1381.201	1356.908	0.241	416.885	0.241	0.000	0.000
417.074	1333.868	1378.232	1456.387	0.948	1364.587	1338.341	0.242	417.074	0.242	0.000	0.000
417.264	1343.288	1381.560	1456.362	0.945	1371.806	1322.451	0.242	417.264	0.242	0.000	0.000
417.453	1339.704	1377.438	1434.397	0.943	1366.763	1314.428	0.243	417.453	0.243	0.000	0.000
417.642	1344.722	1385.912	1430.225	0.943	1383.940	1309.344	0.243	417.642	0.243	0.000	0.000
