wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1252.179	1300.255	1301.279	0.999	1300.729	1301.841	-0.010
182.898	1256.378	1306.079	1305.439	0.999	1308.870	1307.997	0.007
183.116	1265.709	1310.342	1308.639	1.000	1312.594	1313.850	-0.011
183.335	1271.878	1319.263	1321.746	1.000	1322.476	1323.944	-0.012
183.553	1264.250	1314.796	1317.535	1.000	1315.590	1318.296	-0.022
183.772	1274.310	1322.297	1319.097	1.000	1322.220	1321.990	0.002
183.990	1260.653	1311.929	1310.162	1.000	1307.961	1309.946	-0.018
184.209	1267.065	1316.434	1310.380	1.000	1319.545	1318.283	0.011
184.427	1260.832	1309.074	1310.457	1.000	1312.249	1312.032	0.002
184.645	1271.213	1321.362	1323.756	1.001	1323.257	1324.012	-0.006
184.864	1267.539	1315.308	1309.535	1.001	1315.154	1316.820	-0.015
185.082	1266.118	1323.129	1319.301	1.001	1318.585	1322.951	-0.035
185.300	1264.326	1318.623	1313.682	1.001	1317.753	1320.428	-0.021
185.519	1272.928	1317.215	1320.735	1.001	1326.725	1318.829	0.069
185.737	1258.528	1317.305	1316.153	1.001	1321.106	1323.796	-0.018
185.956	1271.021	1353.234	1368.786	1.001	1360.709	1366.970	-0.029
186.174	1263.443	1369.029	1384.811	1.000	1373.483	1373.231	0.001
186.392	1264.442	1367.634	1392.337	0.999	1375.224	1370.522	0.019
186.611	1260.627	1365.483	1386.027	0.997	1360.478	1364.451	-0.017
186.829	1270.765	1374.661	1398.993	0.995	1377.912	1376.591	0.005
187.047	1259.859	1369.182	1383.480	0.992	1372.152	1360.885	0.046
187.265	1268.960	1374.225	1396.023	0.990	1374.328	1364.820	0.041
187.484	1267.360	1370.910	1390.622	0.989	1376.965	1363.356	0.058
187.702	1268.115	1366.648	1395.512	0.987	1373.752	1360.552	0.058
187.920	1267.053	1368.837	1396.523	0.986	1367.966	1356.193	0.054
188.138	1269.267	1376.811	1396.868	0.985	1380.331	1354.797	0.113
188.357	1268.793	1373.701	1391.454	0.984	1375.621	1344.559	0.149
188.575	1270.854	1377.374	1398.135	0.983	1377.195	1359.600	0.079
188.793	1268.192	1364.766	1387.704	0.983	1364.958	1347.375	0.087
189.011	1271.776	1378.501	1396.100	0.983	1380.369	1356.089	0.110
189.229	1266.515	1368.005	1392.772	0.983	1371.000	1352.079	0.087
189.448	1272.121	1371.665	1396.612	0.983	1377.067	1358.365	0.085
189.666	1263.469	1366.814	1396.139	0.983	1369.643	1343.272	0.124
189.884	1267.808	1375.787	1390.481	0.983	1376.453	1361.318	0.065
190.102	1261.894	1370.360	1394.769	0.983	1376.197	1356.075	0.084
190.320	1270.253	1382.545	1413.649	0.983	1383.723	1362.998	0.088
190.538	1262.650	1376.312	1401.796	0.983	1375.019	1350.854	0.105
190.757	1271.341	1379.985	1407.147	0.983	1377.912	1359.308	0.083
190.975	1264.352	1377.451	1404.023	0.982	1375.224	1357.972	0.073
191.193	1271.648	1380.651	1404.907	0.982	1379.435	1364.661	0.064
191.411	1265.017	1374.264	1402.449	0.982	1376.069	1357.010	0.082
191.629	1271.225	1379.704	1413.406	0.982	1383.224	1365.262	0.076
191.847	1259.693	1370.168	1409.502	0.981	1370.846	1358.669	0.050
192.065	1270.035	1375.237	1422.813	0.980	1380.600	1369.890	0.044
192.283	1258.797	1372.369	1422.263	0.978	1368.056	1363.635	0.018
192.501	1274.336	1375.416	1433.386	0.976	1380.382	1363.922	0.073
192.719	1263.648	1371.486	1428.202	0.974	1377.054	1367.300	0.039
192.937	1273.363	1378.744	1446.263	0.971	1377.349	1374.268	0.013
193.155	1266.720	1365.893	1446.340	0.968	1369.195	1366.737	0.011
193.373	1268.217	1373.009	1464.144	0.964	1372.254	1375.808	-0.015
193.591	1264.544	1374.085	1476.662	0.960	1375.889	1371.094	0.019
193.809	1271.187	1380.843	1484.675	0.955	1383.480	1375.638	0.031
194.027	1266.323	1373.777	1474.051	0.950	1374.968	1357.164	0.078
194.245	1272.403	1378.539	1466.717	0.945	1382.686	1353.666	0.133
194.463	1264.864	1378.155	1439.530	0.942	1370.769	1320.824	0.277
194.681	1273.529	1378.718	1431.863	0.940	1385.860	1323.566	0.351
194.899	1262.355	1377.233	1418.001	0.941	1375.262	1309.520	0.379
195.117	1268.397	1380.254	1421.649	0.943	1387.153	1318.353	0.376
195.335	1266.681	1372.779	1412.305	0.947	1383.480	1309.181	0.439
195.553	1272.864	1379.921	1411.703	0.951	1390.059	1317.517	0.419
195.770	1268.781	1382.174	1396.151	0.955	1384.862	1322.286	0.336
195.988	1276.358	1387.524	1397.879	0.961	1386.155	1329.414	0.316
196.206	1269.049	1379.230	1399.607	0.967	1379.486	1331.232	0.249
196.424	1271.558	1387.716	1410.103	0.972	1383.403	1351.511	0.146
196.642	1261.818	1375.992	1403.563	0.977	1378.296	1345.881	0.142
196.860	1268.934	1376.581	1401.975	0.980	1381.790	1349.961	0.144
197.078	1262.278	1371.064	1395.665	0.983	1372.587	1353.329	0.083
197.295	1269.728	1379.717	1404.049	0.984	1381.393	1366.743	0.061
197.513	1270.816	1374.277	1396.830	0.985	1382.968	1357.515	0.112
197.731	1276.704	1383.403	1411.114	0.986	1386.168	1366.775	0.085
197.949	1262.253	1370.974	1397.137	0.986	1372.331	1360.608	0.049
198.167	1269.446	1378.641	1396.855	0.986	1384.030	1363.766	0.085
198.384	1265.709	1375.941	1397.534	0.986	1374.929	1359.340	0.067
198.602	1273.926	1382.584	1402.897	0.986	1381.790	1368.128	0.059
198.820	1264.390	1372.741	1397.495	0.985	1372.958	1354.893	0.079
199.038	1273.849	1378.949	1402.500	0.985	1375.864	1362.998	0.059
199.255	1268.256	1370.782	1394.360	0.985	1375.262	1360.661	0.064
199.473	1273.785	1378.654	1405.265	0.984	1387.358	1356.876	0.136
199.691	1268.793	1370.398	1394.513	0.984	1376.453	1354.766	0.098
199.908	1273.248	1385.553	1402.219	0.984	1380.945	1367.135	0.060
200.126	1264.211	1374.341	1395.217	0.984	1379.832	1356.880	0.096
200.344	1272.813	1377.950	1402.475	0.984	1385.592	1361.629	0.104
200.561	1260.486	1364.946	1398.519	0.984	1378.385	1352.223	0.109
200.779	1273.504	1383.134	1402.603	0.983	1382.264	1363.740	0.081
200.997	1269.561	1378.872	1398.430	0.983	1382.584	1356.105	0.116
201.214	1271.085	1378.347	1403.844	0.983	1381.880	1359.516	0.098
201.432	1258.771	1372.254	1393.528	0.983	1375.531	1352.720	0.094
201.650	1272.685	1385.566	1411.409	0.983	1389.099	1369.440	0.080
201.867	1264.544	1371.320	1402.347	0.983	1375.198	1355.134	0.087
202.085	1279.046	1383.134	1406.596	0.983	1390.289	1366.931	0.102
202.302	1268.320	1382.481	1404.164	0.983	1379.192	1360.484	0.080
202.520	1272.441	1386.462	1411.102	0.983	1389.444	1363.922	0.107
202.738	1267.385	1375.006	1410.039	0.982	1374.993	1359.582	0.067
202.955	1274.118	1385.182	1422.506	0.982	1384.900	1372.355	0.052
203.173	1266.681	1376.683	1417.655	0.981	1376.005	1360.353	0.067
203.390	1274.361	1384.440	1420.842	0.980	1384.209	1369.391	0.063
203.608	1268.857	1374.456	1415.031	0.978	1378.705	1362.292	0.070
203.825	1271.673	1378.526	1415.402	0.977	1382.763	1364.048	0.080
204.043	1266.784	1377.374	1412.266	0.976	1369.963	1353.474	0.076
204.260	1268.832	1379.435	1415.479	0.975	1389.700	1358.901	0.128
204.478	1269.574	1381.496	1415.914	0.975	1381.227	1353.437	0.124
204.695	1269.894	1380.510	1407.326	0.974	1377.464	1353.192	0.111
204.913	1270.176	1378.104	1407.966	0.974	1389.662	1348.577	0.183
205.130	1277.152	1386.462	1408.708	0.975	1384.196	1356.180	0.132
205.347	1265.862	1375.813	1404.702	0.976	1376.645	1350.478	0.117
205.565	1268.345	1378.117	1400.260	0.977	1382.622	1351.047	0.140
205.782	1270.483	1378.181	1393.208	0.978	1377.323	1350.200	0.127
206.000	1272.992	1377.413	1409.540	0.979	1382.289	1354.251	0.129
206.217	1269.101	1372.792	1398.161	0.980	1371.550	1348.262	0.112
206.435	1274.093	1378.629	1406.750	0.981	1382.264	1362.108	0.090
206.652	1266.272	1374.865	1398.532	0.981	1374.417	1352.260	0.100
206.869	1270.073	1384.440	1407.889	0.982	1392.299	1367.151	0.100
207.087	1271.763	1377.681	1404.459	0.982	1376.773	1360.638	0.072
207.304	1278.048	1378.757	1401.195	0.982	1389.329	1365.525	0.105
207.521	1262.496	1375.057	1401.719	0.983	1377.989	1358.297	0.081
207.739	1271.686	1382.980	1403.934	0.983	1385.323	1358.693	0.116
207.956	1267.539	1381.701	1408.388	0.983	1378.552	1358.182	0.088
208.173	1272.032	1383.032	1410.846	0.983	1382.046	1361.897	0.088
208.391	1267.462	1379.397	1402.897	0.983	1378.782	1355.088	0.104
208.608	1272.237	1388.766	1404.343	0.983	1388.728	1366.375	0.093
208.825	1269.625	1379.320	1404.753	0.983	1374.942	1359.877	0.067
209.042	1277.177	1382.980	1410.948	0.983	1388.369	1361.580	0.120
209.260	1268.627	1379.550	1404.331	0.983	1382.213	1358.851	0.100
209.477	1274.489	1386.552	1412.138	0.983	1386.526	1364.922	0.093
209.694	1268.409	1375.390	1400.337	0.983	1376.875	1357.104	0.087
209.911	1273.145	1386.820	1409.527	0.983	1382.955	1360.086	0.101
210.129	1263.994	1376.389	1401.271	0.983	1384.132	1359.312	0.101
210.346	1274.669	1384.952	1405.150	0.983	1389.585	1367.132	0.094
210.563	1263.443	1377.438	1400.094	0.983	1382.392	1362.887	0.078
210.780	1273.926	1379.550	1411.665	0.983	1385.272	1366.523	0.080
210.997	1269.190	1379.793	1400.619	0.983	1385.400	1361.683	0.099
211.214	1275.629	1382.366	1408.452	0.983	1390.123	1361.395	0.125
211.432	1265.529	1381.867	1398.635	0.983	1376.414	1358.042	0.079
211.649	1271.661	1384.120	1410.692	0.983	1382.993	1362.925	0.086
211.866	1268.665	1382.609	1409.182	0.983	1380.382	1361.795	0.079
212.083	1272.915	1390.404	1411.319	0.983	1388.804	1362.634	0.111
212.300	1273.030	1377.720	1404.715	0.983	1380.753	1359.072	0.098
212.517	1276.640	1385.028	1405.739	0.983	1389.163	1366.249	0.099
212.734	1269.689	1379.909	1401.643	0.983	1381.918	1358.838	0.100
212.951	1273.913	1386.411	1405.047	0.983	1388.651	1364.750	0.101
213.168	1266.541	1376.529	1403.703	0.984	1372.600	1360.084	0.055
213.386	1273.312	1392.632	1413.418	0.984	1392.875	1366.847	0.107
213.603	1266.195	1375.825	1401.156	0.984	1382.315	1360.897	0.089
213.820	1267.501	1381.841	1408.183	0.984	1383.928	1362.527	0.088
214.037	1266.451	1381.521	1405.918	0.984	1379.998	1358.296	0.092
214.254	1267.117	1384.043	1409.642	0.983	1387.409	1365.508	0.087
214.471	1263.021	1379.409	1399.620	0.983	1381.905	1359.654	0.090
214.688	1271.750	1390.788	1406.251	0.983	1389.176	1368.043	0.086
214.905	1269.062	1378.923	1400.759	0.984	1379.832	1358.908	0.091
215.122	1277.753	1390.993	1408.734	0.984	1390.289	1370.436	0.084
215.339	1266.937	1382.430	1402.654	0.984	1382.302	1358.917	0.098
215.556	1277.318	1385.003	1406.071	0.985	1385.707	1373.660	0.051
215.772	1266.592	1376.926	1402.935	0.985	1377.643	1364.267	0.056
215.989	1271.315	1381.201	1408.683	0.985	1385.784	1360.751	0.107
216.206	1266.438	1381.573	1402.539	0.985	1382.827	1366.008	0.068
216.423	1270.701	1383.454	1408.990	0.984	1391.288	1367.944	0.093
216.640	1270.675	1377.822	1407.902	0.984	1383.915	1359.885	0.104
216.857	1275.872	1396.638	1409.412	0.984	1391.518	1366.041	0.108
217.074	1271.405	1381.790	1406.302	0.984	1382.174	1361.586	0.089
217.291	1274.797	1388.062	1408.247	0.984	1388.305	1366.540	0.092
217.508	1264.237	1374.558	1398.327	0.984	1373.304	1356.050	0.075
217.725	1276.461	1387.614	1410.282	0.984	1396.471	1365.677	0.129
217.941	1268.486	1388.267	1406.481	0.984	1383.416	1367.737	0.064
218.158	1276.525	1387.524	1412.574	0.984	1388.292	1373.737	0.061
218.375	1266.528	1376.773	1402.129	0.984	1384.900	1362.158	0.093
218.592	1272.851	1389.291	1404.420	0.984	1390.584	1365.055	0.106
218.809	1264.403	1378.232	1403.665	0.984	1381.585	1358.709	0.094
219.025	1274.835	1389.867	1411.665	0.984	1394.974	1371.405	0.095
219.242	1270.752	1379.345	1404.011	0.984	1382.763	1361.637	0.091
219.459	1273.222	1391.390	1414.967	0.984	1386.552	1370.096	0.068
219.676	1265.453	1386.744	1400.555	0.984	1392.760	1358.108	0.138
219.892	1276.755	1399.543	1414.519	0.984	1402.551	1369.071	0.134
220.109	1269.267	1395.627	1394.782	0.985	1402.091	1358.243	0.174
220.326	1271.392	1408.427	1408.785	0.987	1411.127	1366.916	0.165
220.543	1264.608	1401.079	1403.307	0.988	1409.054	1368.580	0.143
220.759	1278.124	1407.159	1417.898	0.990	1416.439	1380.342	0.131
220.976	1267.411	1398.071	1407.467	0.992	1396.305	1377.097	0.070
221.193	1276.409	1397.278	1414.263	0.993	1397.675	1380.606	0.066
221.409	1274.861	1381.829	1415.223	0.993	1393.873	1383.620	0.039
221.626	1276.665	1388.856	1416.081	0.992	1394.065	1382.584	0.045
221.843	1266.067	1387.742	1408.990	0.991	1388.382	1379.182	0.034
222.059	1278.585	1394.526	1416.145	0.990	1395.576	1380.938	0.058
222.276	1268.781	1381.854	1407.659	0.988	1379.729	1365.883	0.058
222.493	1273.977	1390.392	1415.620	0.987	1392.145	1378.932	0.051
222.709	1270.803	1380.408	1406.775	0.986	1389.099	1361.192	0.117
222.926	1275.769	1385.067	1414.570	0.985	1397.111	1372.037	0.101
223.142	1269.472	1379.793	1402.935	0.984	1384.030	1359.339	0.105
223.359	1270.317	1391.288	1407.607	0.983	1387.217	1363.509	0.098
223.576	1267.833	1385.745	1400.900	0.983	1392.196	1364.819	0.108
223.792	1278.304	1393.924	1417.553	0.983	1396.279	1370.133	0.109
224.009	1264.723	1382.238	1410.871	0.983	1385.195	1365.774	0.076
224.225	1275.577	1388.932	1415.786	0.983	1393.694	1368.042	0.106
224.442	1268.000	1392.388	1411.434	0.983	1391.736	1358.182	0.137
224.658	1274.361	1393.016	1413.546	0.983	1395.204	1370.842	0.098
224.875	1266.566	1387.742	1408.683	0.983	1392.913	1369.885	0.087
225.091	1277.869	1395.396	1413.329	0.984	1394.961	1370.798	0.100
225.308	1268.025	1389.150	1407.825	0.984	1390.712	1361.612	0.118
225.524	1273.209	1401.809	1414.314	0.985	1398.891	1370.597	0.111
225.741	1265.862	1377.656	1406.993	0.985	1389.444	1365.555	0.093
225.957	1271.149	1395.115	1412.215	0.985	1399.441	1375.604	0.089
226.174	1265.133	1384.644	1404.292	0.986	1387.870	1368.621	0.074
226.390	1278.291	1398.084	1418.871	0.986	1401.988	1380.365	0.083
226.606	1265.990	1388.497	1417.207	0.986	1388.830	1370.003	0.072
226.823	1272.185	1390.123	1411.639	0.986	1393.771	1369.967	0.095
227.039	1267.897	1383.889	1411.818	0.985	1383.851	1366.730	0.069
227.256	1274.233	1391.262	1415.582	0.985	1393.169	1367.248	0.107
227.472	1269.037	1389.688	1412.062	0.984	1389.406	1366.725	0.091
227.688	1277.190	1394.974	1412.599	0.984	1394.116	1375.252	0.076
227.905	1264.800	1389.483	1402.590	0.984	1387.294	1362.328	0.099
228.121	1273.593	1391.876	1415.914	0.984	1394.040	1371.459	0.090
228.337	1269.293	1389.828	1411.729	0.985	1387.179	1364.816	0.091
228.554	1280.787	1398.289	1416.990	0.985	1393.796	1377.875	0.066
228.770	1273.478	1389.739	1413.751	0.985	1387.972	1366.905	0.088
228.986	1274.208	1393.694	1416.106	0.985	1388.932	1376.323	0.051
229.203	1273.824	1394.104	1413.367	0.985	1392.017	1372.357	0.079
229.419	1271.584	1389.252	1418.334	0.985	1395.563	1373.458	0.085
229.635	1267.206	1386.436	1411.665	0.985	1391.659	1368.491	0.089
229.852	1271.763	1392.120	1413.982	0.984	1393.182	1372.192	0.082
230.068	1267.590	1386.270	1411.383	0.984	1387.844	1361.448	0.108
230.284	1270.931	1398.379	1421.303	0.984	1397.547	1381.614	0.058
230.500	1267.449	1387.806	1407.953	0.984	1391.736	1363.061	0.114
230.717	1273.875	1393.105	1416.196	0.984	1399.300	1368.967	0.120
230.933	1271.776	1384.145	1409.361	0.984	1386.987	1365.851	0.088
231.149	1277.344	1396.804	1419.831	0.983	1396.126	1381.226	0.058
231.365	1265.005	1382.840	1411.153	0.983	1388.139	1360.419	0.111
231.581	1276.166	1397.022	1418.065	0.983	1397.073	1370.562	0.107
231.797	1267.885	1382.852	1413.444	0.983	1388.024	1366.890	0.084
232.014	1272.569	1391.147	1415.031	0.983	1394.321	1371.619	0.090
232.230	1270.560	1388.100	1411.537	0.983	1389.048	1363.232	0.107
232.446	1279.584	1392.836	1415.671	0.982	1396.791	1370.821	0.109
232.662	1272.429	1393.220	1412.446	0.983	1398.827	1374.783	0.092
232.878	1274.413	1390.212	1421.534	0.983	1400.555	1372.711	0.108
233.094	1267.385	1392.747	1414.596	0.983	1391.070	1365.352	0.101
233.310	1278.457	1394.052	1421.329	0.983	1398.353	1370.797	0.113
233.526	1264.762	1391.185	1412.036	0.983	1394.680	1365.913	0.109
233.743	1278.342	1390.161	1415.402	0.983	1395.307	1371.920	0.097
233.959	1269.817	1390.417	1413.802	0.983	1395.448	1367.940	0.107
234.175	1278.163	1392.286	1421.124	0.983	1397.764	1376.131	0.087
234.391	1273.913	1391.377	1414.814	0.983	1394.078	1369.236	0.101
234.607	1271.494	1395.768	1418.628	0.983	1399.339	1376.907	0.084
234.823	1270.061	1391.838	1416.542	0.983	1389.956	1368.027	0.088
235.039	1272.211	1394.308	1420.625	0.983	1392.273	1370.697	0.086
235.255	1266.720	1388.408	1409.886	0.983	1387.076	1359.367	0.114
235.471	1272.173	1398.046	1417.322	0.983	1400.119	1374.560	0.097
235.687	1266.067	1391.992	1413.150	0.983	1393.732	1365.408	0.109
235.903	1277.536	1393.259	1420.612	0.983	1398.532	1371.619	0.109
236.119	1266.349	1391.876	1412.689	0.983	1392.312	1367.103	0.097
236.335	1272.710	1396.510	1414.775	0.984	1397.854	1370.173	0.109
236.551	1269.229	1384.132	1413.687	0.984	1390.353	1365.660	0.099
236.767	1272.557	1394.987	1419.230	0.984	1399.710	1372.036	0.107
236.982	1264.621	1384.683	1411.063	0.984	1386.948	1368.427	0.071
237.198	1275.360	1395.755	1421.956	0.983	1397.329	1376.343	0.082
237.414	1269.408	1387.601	1416.030	0.983	1390.251	1364.799	0.103
237.630	1276.205	1400.055	1421.802	0.983	1398.110	1374.924	0.092
237.846	1262.125	1388.433	1417.002	0.983	1396.651	1368.485	0.102
238.062	1278.739	1400.260	1426.909	0.982	1404.241	1378.819	0.098
238.278	1270.752	1389.611	1412.522	0.982	1389.432	1366.012	0.095
238.494	1272.173	1393.976	1418.769	0.982	1398.532	1370.778	0.108
238.709	1269.830	1392.606	1417.015	0.982	1396.203	1369.708	0.102
238.925	1274.656	1400.939	1420.356	0.982	1397.278	1373.148	0.095
239.141	1266.438	1381.688	1407.479	0.982	1387.358	1358.764	0.117
239.357	1269.702	1392.452	1417.975	0.982	1399.659	1372.884	0.100
239.573	1269.779	1390.404	1416.913	0.983	1391.928	1366.881	0.100
239.788	1271.993	1387.716	1419.434	0.982	1397.815	1367.303	0.121
