wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1129.168	1140.964	1127.448	1.012	1195.937	1202.684	-0.042
182.898	1139.326	1130.233	1132.158	1.009	1202.618	1212.301	-0.062
183.116	1141.906	1145.306	1141.046	1.007	1218.900	1220.994	-0.012
183.335	1159.683	1149.975	1158.577	1.005	1220.257	1228.689	-0.057
183.553	1148.829	1149.115	1160.051	1.003	1212.014	1222.537	-0.067
183.772	1157.717	1164.024	1151.163	1.001	1214.983	1221.058	-0.044
183.990	1146.330	1138.220	1143.545	1.000	1208.737	1207.756	0.007
184.209	1146.289	1152.761	1152.228	1.000	1219.770	1216.333	0.021
184.427	1137.155	1144.978	1149.525	1.000	1211.834	1206.430	0.033
184.645	1152.843	1154.645	1154.358	1.000	1225.274	1216.915	0.053
184.864	1154.071	1147.436	1145.019	0.999	1216.954	1208.586	0.062
185.082	1155.095	1149.648	1155.382	0.999	1220.615	1217.975	0.018
185.300	1153.785	1149.361	1143.340	0.999	1212.525	1217.654	-0.036
185.519	1155.996	1159.150	1156.734	0.999	1221.050	1223.775	-0.018
185.737	1141.210	1151.573	1150.631	1.000	1214.497	1214.329	0.001
185.956	1154.235	1212.397	1192.819	1.000	1276.089	1248.977	0.109
186.174	1154.604	1240.127	1208.547	1.002	1302.099	1274.524	0.090
186.392	1150.508	1245.779	1215.469	1.004	1300.844	1273.254	0.088
186.611	1140.555	1213.462	1202.403	1.007	1287.891	1265.115	0.073
186.829	1158.167	1240.578	1220.671	1.009	1312.108	1291.028	0.064
187.047	1148.501	1230.297	1212.070	1.011	1297.926	1282.141	0.048
187.265	1153.047	1236.318	1219.893	1.013	1303.353	1294.072	0.028
187.484	1149.689	1248.974	1216.616	1.015	1305.119	1295.383	0.028
187.702	1162.837	1230.788	1209.817	1.016	1298.105	1285.813	0.041
187.920	1145.511	1236.645	1218.091	1.017	1305.170	1290.687	0.041
188.138	1152.843	1246.967	1218.541	1.018	1303.071	1296.581	0.019
188.357	1155.177	1241.192	1208.424	1.019	1302.022	1297.650	0.013
188.575	1158.454	1242.789	1225.791	1.020	1302.508	1306.461	-0.012
188.793	1143.545	1230.461	1198.758	1.020	1296.492	1290.576	0.017
189.011	1157.389	1245.001	1210.268	1.021	1309.190	1309.738	-0.002
189.229	1146.002	1240.127	1216.616	1.022	1304.402	1308.193	-0.010
189.448	1159.601	1235.007	1214.241	1.022	1307.142	1313.440	-0.018
189.666	1146.781	1237.997	1210.145	1.022	1294.982	1299.291	-0.012
189.884	1157.430	1247.745	1215.388	1.023	1310.879	1301.949	0.026
190.102	1151.982	1256.429	1212.111	1.023	1311.033	1300.722	0.029
190.320	1162.181	1256.675	1223.047	1.024	1318.405	1313.582	0.014
190.538	1157.758	1257.535	1213.749	1.025	1313.465	1312.455	0.003
190.757	1156.283	1254.217	1224.767	1.026	1315.538	1311.842	0.010
190.975	1152.515	1255.364	1209.653	1.027	1311.442	1304.089	0.021
191.193	1147.968	1261.713	1215.101	1.029	1321.503	1314.473	0.018
191.411	1141.906	1268.020	1213.790	1.030	1333.637	1312.932	0.050
191.629	1146.985	1285.428	1221.286	1.032	1333.330	1314.639	0.046
191.847	1143.995	1281.168	1209.162	1.035	1327.263	1321.866	0.013
192.065	1157.307	1304.638	1218.582	1.039	1354.194	1333.578	0.048
192.283	1141.824	1301.197	1217.108	1.043	1355.320	1326.404	0.063
192.501	1153.908	1319.547	1204.861	1.049	1380.049	1333.502	0.100
192.719	1148.255	1334.129	1208.465	1.055	1392.286	1353.841	0.074
192.937	1154.276	1353.789	1218.910	1.063	1410.590	1350.272	0.117
193.155	1146.084	1380.495	1210.472	1.072	1422.801	1363.068	0.106
193.373	1154.604	1410.641	1220.835	1.083	1450.551	1375.324	0.127
193.591	1144.200	1388.154	1218.828	1.094	1452.522	1386.876	0.104
193.809	1153.252	1371.525	1227.389	1.106	1428.586	1409.735	0.031
194.027	1151.982	1331.139	1211.169	1.114	1401.246	1425.965	-0.041
194.245	1153.867	1306.645	1215.101	1.119	1378.744	1444.476	-0.111
194.463	1145.347	1278.219	1210.350	1.119	1347.154	1437.743	-0.161
194.681	1148.870	1271.748	1221.859	1.115	1328.517	1441.230	-0.211
194.899	1156.283	1252.661	1216.207	1.108	1317.765	1412.921	-0.201
195.117	1155.300	1265.849	1226.733	1.097	1325.778	1416.423	-0.185
195.335	1148.009	1250.408	1232.713	1.085	1309.727	1396.984	-0.187
195.553	1165.663	1252.538	1233.696	1.072	1310.521	1388.181	-0.186
195.770	1152.884	1246.640	1227.921	1.060	1303.967	1357.749	-0.132
195.988	1147.313	1241.192	1225.955	1.048	1306.732	1348.606	-0.101
196.206	1153.826	1242.994	1207.114	1.038	1304.198	1324.382	-0.055
196.424	1159.027	1261.180	1225.095	1.030	1322.962	1315.131	0.021
196.642	1158.536	1248.974	1218.419	1.024	1311.750	1306.967	0.014
196.860	1149.238	1233.246	1216.248	1.020	1309.420	1295.604	0.039
197.078	1148.378	1240.496	1216.739	1.017	1309.906	1285.411	0.071
197.295	1154.317	1253.766	1220.876	1.016	1307.295	1298.640	0.025
197.513	1152.515	1242.912	1222.514	1.015	1311.673	1288.107	0.070
197.731	1166.810	1256.675	1234.147	1.015	1324.575	1304.552	0.059
197.949	1141.046	1239.922	1205.475	1.015	1307.372	1281.957	0.072
198.167	1156.078	1248.237	1222.924	1.016	1302.252	1307.963	-0.017
198.384	1149.893	1241.315	1215.633	1.017	1301.689	1289.260	0.037
198.602	1158.044	1252.087	1222.596	1.018	1323.500	1306.636	0.047
198.820	1146.985	1238.366	1207.974	1.019	1299.129	1296.701	0.007
199.038	1155.177	1240.332	1215.469	1.020	1303.379	1294.784	0.026
199.255	1153.293	1242.544	1217.067	1.021	1305.887	1301.151	0.014
199.473	1154.522	1243.527	1220.999	1.021	1308.626	1309.762	-0.003
199.691	1155.177	1239.922	1228.495	1.022	1311.007	1303.833	0.020
199.908	1152.474	1255.651	1217.763	1.021	1313.209	1318.323	-0.014
200.126	1147.968	1237.096	1221.286	1.021	1300.767	1296.484	0.012
200.344	1152.638	1253.807	1229.191	1.021	1308.140	1314.295	-0.017
200.561	1153.948	1246.435	1211.988	1.021	1303.891	1291.034	0.039
200.779	1160.338	1253.480	1213.995	1.021	1313.286	1298.120	0.045
200.997	1151.204	1250.449	1213.831	1.022	1304.607	1306.605	-0.006
201.214	1153.948	1244.633	1227.266	1.023	1311.596	1307.638	0.011
201.432	1137.729	1249.138	1212.807	1.023	1308.038	1299.064	0.024
201.650	1159.273	1258.149	1233.369	1.024	1318.789	1315.808	0.008
