wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1129.168	1140.964	1127.448	1.012	1191.867	1204.031	-0.077
182.898	1139.326	1130.233	1132.158	1.009	1196.705	1209.072	-0.085
183.116	1141.906	1145.306	1141.046	1.007	1206.791	1225.272	-0.109
183.335	1159.683	1149.975	1158.577	1.005	1227.962	1228.046	-0.001
183.553	1148.829	1149.115	1160.051	1.003	1214.804	1218.738	-0.025
183.772	1157.717	1164.024	1151.163	1.001	1224.327	1224.518	-0.001
183.990	1146.330	1138.220	1143.545	1.000	1204.513	1212.699	-0.057
184.209	1146.289	1152.761	1152.228	1.000	1220.359	1217.101	0.020
184.427	1137.155	1144.978	1149.525	1.000	1210.580	1206.430	0.025
184.645	1152.843	1154.645	1154.358	1.000	1225.018	1215.943	0.058
184.864	1154.071	1147.436	1145.019	0.999	1215.239	1213.754	0.011
185.082	1155.095	1149.648	1155.382	0.999	1216.391	1210.582	0.043
185.300	1153.785	1149.361	1143.340	0.999	1211.169	1214.252	-0.023
185.519	1155.996	1159.150	1156.734	0.999	1222.407	1217.609	0.033
185.737	1141.210	1151.573	1150.631	1.000	1217.953	1210.900	0.042
185.956	1154.235	1212.397	1192.819	1.000	1268.256	1249.233	0.079
186.174	1154.604	1240.127	1208.547	1.002	1291.244	1265.653	0.090
186.392	1150.508	1245.779	1215.469	1.004	1294.879	1270.941	0.079
186.611	1140.555	1213.462	1202.403	1.007	1294.137	1267.280	0.083
186.829	1158.167	1240.578	1220.671	1.009	1310.239	1291.235	0.058
187.047	1148.501	1230.297	1212.070	1.011	1298.259	1282.219	0.049
187.265	1153.047	1236.318	1219.893	1.013	1301.151	1284.372	0.052
187.484	1149.689	1248.974	1216.616	1.015	1297.747	1299.019	-0.004
187.702	1162.837	1230.788	1209.817	1.016	1297.516	1294.994	0.008
187.920	1145.511	1236.645	1218.091	1.017	1296.902	1291.677	0.015
188.138	1152.843	1246.967	1218.541	1.018	1302.687	1294.079	0.026
188.357	1155.177	1241.192	1208.424	1.019	1296.287	1289.825	0.020
188.575	1158.454	1242.789	1225.791	1.020	1313.209	1303.824	0.027
188.793	1143.545	1230.461	1198.758	1.020	1297.107	1301.417	-0.012
189.011	1157.389	1245.001	1210.268	1.021	1309.855	1303.151	0.020
189.229	1146.002	1240.127	1216.616	1.022	1304.198	1290.849	0.038
189.448	1159.601	1235.007	1214.241	1.022	1301.715	1304.803	-0.009
189.666	1146.781	1237.997	1210.145	1.022	1293.753	1296.673	-0.009
189.884	1157.430	1247.745	1215.388	1.023	1307.167	1302.918	0.013
190.102	1151.982	1256.429	1212.111	1.023	1300.665	1297.527	0.009
190.320	1162.181	1256.675	1223.047	1.024	1321.605	1310.594	0.031
190.538	1157.758	1257.535	1213.749	1.025	1322.860	1299.308	0.067
190.757	1156.283	1254.217	1224.767	1.026	1310.188	1313.812	-0.010
190.975	1152.515	1255.364	1209.653	1.027	1315.974	1306.719	0.025
191.193	1147.968	1261.713	1215.101	1.029	1320.761	1311.813	0.023
191.411	1141.906	1268.020	1213.790	1.030	1329.516	1310.110	0.047
191.629	1146.985	1285.428	1221.286	1.032	1346.795	1318.656	0.066
191.847	1143.995	1281.168	1209.162	1.035	1336.581	1311.001	0.062
192.065	1157.307	1304.638	1218.582	1.039	1360.133	1328.870	0.073
192.283	1141.824	1301.197	1217.108	1.043	1356.037	1319.673	0.081
192.501	1153.908	1319.547	1204.861	1.049	1370.245	1337.717	0.071
192.719	1148.255	1334.129	1208.465	1.055	1390.417	1340.632	0.100
192.937	1154.276	1353.789	1218.910	1.063	1394.846	1365.810	0.056
193.155	1146.084	1380.495	1210.472	1.072	1420.420	1350.472	0.128
193.373	1154.604	1410.641	1220.835	1.083	1456.106	1384.442	0.118
193.591	1144.200	1388.154	1218.828	1.094	1453.827	1389.957	0.100
193.809	1153.252	1371.525	1227.389	1.106	1435.882	1410.386	0.041
194.027	1151.982	1331.139	1211.169	1.114	1395.588	1418.151	-0.038
194.245	1153.867	1306.645	1215.101	1.119	1377.566	1435.282	-0.100
194.463	1145.347	1278.219	1210.350	1.119	1334.149	1417.257	-0.158
194.681	1148.870	1271.748	1221.859	1.115	1340.344	1428.953	-0.165
194.899	1156.283	1252.661	1216.207	1.108	1321.401	1404.982	-0.178
195.117	1155.300	1265.849	1226.733	1.097	1323.679	1414.822	-0.188
195.335	1148.009	1250.408	1232.713	1.085	1307.628	1393.679	-0.187
195.553	1165.663	1252.538	1233.696	1.072	1317.791	1391.365	-0.171
195.770	1152.884	1246.640	1227.921	1.060	1310.265	1354.195	-0.107
195.988	1147.313	1241.192	1225.955	1.048	1307.807	1346.675	-0.094
196.206	1153.826	1242.994	1207.114	1.038	1307.602	1321.859	-0.039
196.424	1159.027	1261.180	1225.095	1.030	1316.793	1325.200	-0.023
196.642	1158.536	1248.974	1218.419	1.024	1308.447	1310.034	-0.005
