wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
405.349	1318.354	1314.591	1319.916	0.996	1315.334	1310.410	0.211	405.349	0.211	25.430	35.000
405.544	1320.658	1317.765	1326.444	0.995	1322.322	1316.217	0.211	405.544	0.211	0.000	0.000
405.739	1331.896	1339.679	1333.100	0.996	1332.767	1325.036	0.211	405.739	0.211	0.000	0.000
405.934	1347.743	1339.909	1349.893	0.997	1339.448	1336.832	0.211	405.934	0.211	0.000	0.000
406.129	1332.101	1337.503	1338.424	0.997	1340.652	1327.981	0.211	406.129	0.211	0.000	0.000
406.324	1340.165	1339.423	1339.986	0.997	1337.861	1334.468	0.211	406.324	0.211	0.000	0.000
406.519	1323.295	1332.460	1334.712	0.997	1328.287	1327.692	0.211	406.519	0.211	0.000	0.000
406.714	1334.456	1336.632	1344.210	0.998	1336.248	1337.368	0.211	406.714	0.211	0.000	0.000
406.909	1326.981	1325.599	1331.820	0.998	1337.170	1328.583	0.211	406.909	0.211	0.000	0.000
407.104	1333.228	1339.576	1341.087	0.997	1338.783	1333.632	0.211	407.104	0.211	0.000	0.000
407.299	1332.844	1334.866	1331.948	0.997	1329.234	1322.932	0.211	407.299	0.211	0.000	0.000
407.494	1340.063	1338.655	1339.269	0.998	1343.032	1335.399	0.211	407.494	0.211	0.000	0.000
407.689	1327.340	1338.732	1336.760	0.998	1332.152	1330.410	0.211	407.689	0.211	0.000	0.000
407.884	1337.170	1339.525	1337.784	0.998	1340.472	1337.074	0.211	407.884	0.211	0.000	0.000
408.079	1337.068	1337.733	1336.863	0.999	1338.552	1332.426	0.211	408.079	0.211	0.000	0.000
408.274	1343.314	1367.864	1383.940	0.999	1357.726	1357.508	0.211	408.274	0.211	0.000	0.000
408.469	1327.007	1362.821	1400.196	0.998	1368.325	1375.849	0.211	408.469	0.211	0.000	0.000
408.664	1335.071	1380.024	1399.019	0.997	1368.197	1370.925	0.211	408.664	0.211	0.000	0.000
408.859	1333.228	1366.738	1389.009	0.995	1367.301	1371.144	0.211	408.859	0.211	0.000	0.000
409.054	1344.184	1386.680	1407.262	0.993	1378.411	1374.621	0.211	409.054	0.211	0.000	0.000
409.249	1335.660	1367.557	1388.702	0.991	1371.448	1356.811	0.211	409.249	0.211	0.000	0.000
409.444	1331.180	1371.781	1398.583	0.989	1380.229	1367.119	0.211	409.444	0.211	0.000	0.000
409.639	1339.474	1373.649	1406.673	0.987	1375.595	1360.525	0.211	409.639	0.211	0.000	0.000
409.835	1335.890	1379.461	1397.227	0.985	1367.378	1353.864	0.211	409.835	0.211	0.000	0.000
410.030	1342.572	1377.976	1395.768	0.984	1371.166	1356.547	0.211	410.030	0.211	0.000	0.000
410.225	1338.015	1374.289	1404.958	0.983	1372.190	1352.540	0.211	410.225	0.211	0.000	0.000
410.420	1337.375	1369.733	1405.598	0.982	1365.125	1356.974	0.212	410.420	0.212	0.000	0.000
410.615	1342.597	1379.921	1412.484	0.981	1378.027	1359.325	0.212	410.615	0.212	0.000	0.000
410.810	1328.210	1365.688	1397.815	0.980	1366.021	1341.936	0.213	410.810	0.213	0.000	0.000
411.006	1338.706	1374.315	1398.916	0.980	1372.753	1351.304	0.213	411.006	0.213	0.000	0.000
