wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1252.179	1300.255	1301.279	0.999	1303.289	1296.380	0.063
182.898	1256.378	1306.079	1305.439	0.999	1314.194	1307.307	0.055
183.116	1265.709	1310.342	1308.639	1.000	1316.038	1319.366	-0.028
183.335	1271.878	1319.263	1321.746	1.000	1327.148	1327.361	-0.002
183.553	1264.250	1314.796	1317.535	1.000	1321.273	1317.963	0.026
183.772	1274.310	1322.297	1319.097	1.000	1320.709	1322.323	-0.015
183.990	1260.653	1311.929	1310.162	1.000	1311.314	1314.885	-0.030
184.209	1267.065	1316.434	1310.380	1.000	1320.505	1319.985	0.004
184.427	1260.832	1309.074	1310.457	1.000	1316.844	1310.137	0.055
184.645	1271.213	1321.362	1323.756	1.001	1320.210	1323.871	-0.031
184.864	1267.539	1315.308	1309.535	1.001	1313.337	1314.335	-0.009
185.082	1266.118	1323.129	1319.301	1.001	1322.719	1323.848	-0.009
185.300	1264.326	1318.623	1313.682	1.001	1324.204	1321.581	0.019
185.519	1272.928	1317.215	1320.735	1.001	1319.570	1326.455	-0.060
185.737	1258.528	1317.305	1316.153	1.001	1317.394	1320.489	-0.022
185.956	1271.021	1353.234	1368.786	1.001	1361.694	1354.283	0.037
186.174	1263.443	1369.029	1384.811	1.000	1372.549	1374.972	-0.010
186.392	1264.442	1367.634	1392.337	0.999	1374.686	1368.796	0.024
186.611	1260.627	1365.483	1386.027	0.997	1367.774	1365.625	0.009
186.829	1270.765	1374.661	1398.993	0.995	1379.934	1376.986	0.012
187.047	1259.859	1369.182	1383.480	0.992	1368.440	1364.861	0.015
187.265	1268.960	1374.225	1396.023	0.990	1373.176	1360.890	0.054
187.484	1267.360	1370.910	1390.622	0.989	1375.313	1360.939	0.062
187.702	1268.115	1366.648	1395.512	0.987	1376.670	1358.113	0.081
187.920	1267.053	1368.837	1396.523	0.986	1375.326	1353.795	0.096
188.138	1269.267	1376.811	1396.868	0.985	1379.806	1360.695	0.082
188.357	1268.793	1373.701	1391.454	0.984	1367.186	1349.848	0.084
188.575	1270.854	1377.374	1398.135	0.983	1381.009	1362.722	0.079
188.793	1268.192	1364.766	1387.704	0.983	1369.989	1347.916	0.106
189.011	1271.776	1378.501	1396.100	0.983	1376.901	1358.303	0.085
189.229	1266.515	1368.005	1392.772	0.983	1374.008	1350.896	0.105
189.448	1272.121	1371.665	1396.612	0.983	1380.549	1354.879	0.117
189.666	1263.469	1366.814	1396.139	0.983	1374.891	1353.530	0.092
189.884	1267.808	1375.787	1390.481	0.983	1375.685	1355.567	0.090
190.102	1261.894	1370.360	1394.769	0.983	1374.353	1352.123	0.096
190.320	1270.253	1382.545	1413.649	0.983	1386.756	1362.847	0.100
190.538	1262.650	1376.312	1401.796	0.983	1375.992	1348.224	0.122
190.757	1271.341	1379.985	1407.147	0.983	1377.374	1366.416	0.047
190.975	1264.352	1377.451	1404.023	0.982	1378.449	1354.576	0.102
191.193	1271.648	1380.651	1404.907	0.982	1384.376	1363.982	0.087
191.411	1265.017	1374.264	1402.449	0.982	1370.065	1352.460	0.080
191.629	1271.225	1379.704	1413.406	0.982	1382.046	1360.350	0.095
191.847	1259.693	1370.168	1409.502	0.981	1370.910	1357.753	0.055
192.065	1270.035	1375.237	1422.813	0.980	1381.931	1372.787	0.037
192.283	1258.797	1372.369	1422.263	0.978	1373.137	1360.191	0.052
192.501	1274.336	1375.416	1433.386	0.976	1380.113	1369.208	0.047
192.719	1263.648	1371.486	1428.202	0.974	1369.950	1365.106	0.020
192.937	1273.363	1378.744	1446.263	0.971	1377.169	1367.507	0.042
193.155	1266.720	1365.893	1446.340	0.968	1373.470	1361.608	0.051
193.373	1268.217	1373.009	1464.144	0.964	1378.693	1377.511	0.005
193.591	1264.544	1374.085	1476.662	0.960	1371.704	1378.944	-0.028
193.809	1271.187	1380.843	1484.675	0.955	1378.014	1377.006	0.004
194.027	1266.323	1373.777	1474.051	0.950	1380.664	1363.607	0.070
194.245	1272.403	1378.539	1466.717	0.945	1382.302	1347.799	0.164
194.463	1264.864	1378.155	1439.530	0.942	1374.264	1324.428	0.264
194.681	1273.529	1378.718	1431.863	0.940	1380.753	1320.714	0.356
194.899	1262.355	1377.233	1418.001	0.941	1371.768	1304.401	0.415
195.117	1268.397	1380.254	1421.649	0.943	1384.043	1319.005	0.359
195.335	1266.681	1372.779	1412.305	0.947	1379.333	1311.931	0.396
195.553	1272.864	1379.921	1411.703	0.951	1385.643	1318.917	0.389
195.770	1268.781	1382.174	1396.151	0.955	1389.406	1319.534	0.376
195.988	1276.358	1387.524	1397.879	0.961	1387.704	1327.753	0.336
196.206	1269.049	1379.230	1399.607	0.967	1381.521	1331.962	0.252
196.424	1271.558	1387.716	1410.103	0.972	1383.416	1345.788	0.178
196.642	1261.818	1375.992	1403.563	0.977	1377.835	1348.156	0.128
196.860	1268.934	1376.581	1401.975	0.980	1379.870	1360.411	0.084
197.078	1262.278	1371.064	1395.665	0.983	1373.342	1350.198	0.101
197.295	1269.728	1379.717	1404.049	0.984	1380.779	1360.027	0.090
197.513	1270.816	1374.277	1396.830	0.985	1378.475	1363.317	0.066
197.731	1276.704	1383.403	1411.114	0.986	1384.337	1369.400	0.065
197.949	1262.253	1370.974	1397.137	0.986	1370.501	1358.260	0.052
198.167	1269.446	1378.641	1396.855	0.986	1384.657	1360.724	0.101
198.384	1265.709	1375.941	1397.534	0.986	1373.432	1360.160	0.057
198.602	1273.926	1382.584	1402.897	0.986	1385.835	1369.679	0.068
198.820	1264.390	1372.741	1397.495	0.985	1375.096	1353.165	0.096
199.038	1273.849	1378.949	1402.500	0.985	1381.547	1357.425	0.110
199.255	1268.256	1370.782	1394.360	0.985	1378.065	1357.408	0.091
199.473	1273.785	1378.654	1405.265	0.984	1379.025	1361.097	0.081
199.691	1268.793	1370.398	1394.513	0.984	1379.627	1358.003	0.094
199.908	1273.248	1385.553	1402.219	0.984	1389.048	1367.853	0.088
200.126	1264.211	1374.341	1395.217	0.984	1380.177	1350.396	0.129
200.344	1272.813	1377.950	1402.475	0.984	1387.857	1364.739	0.097
200.561	1260.486	1364.946	1398.519	0.984	1376.721	1356.932	0.081
200.779	1273.504	1383.134	1402.603	0.983	1382.289	1361.776	0.091
200.997	1269.561	1378.872	1398.430	0.983	1382.673	1359.314	0.100
201.214	1271.085	1378.347	1403.844	0.983	1385.809	1360.032	0.111
201.432	1258.771	1372.254	1393.528	0.983	1377.797	1357.779	0.080
201.650	1272.685	1385.566	1411.409	0.983	1392.120	1363.928	0.117
201.867	1264.544	1371.320	1402.347	0.983	1373.393	1359.123	0.061
202.085	1279.046	1383.134	1406.596	0.983	1389.624	1366.365	0.103
202.302	1268.320	1382.481	1404.164	0.983	1382.008	1356.887	0.108
