wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1129.168	1140.964	1127.448	1.012	1185.979	1201.933	-0.107
182.898	1139.326	1130.233	1132.158	1.009	1195.911	1206.153	-0.072
183.116	1141.906	1145.306	1141.046	1.007	1210.017	1219.783	-0.058
183.335	1159.683	1149.975	1158.577	1.005	1214.036	1222.748	-0.065
183.553	1148.829	1149.115	1160.051	1.003	1210.247	1214.042	-0.026
183.772	1157.717	1164.024	1151.163	1.001	1214.829	1226.670	-0.082
183.990	1146.330	1138.220	1143.545	1.000	1205.690	1196.615	0.072
184.209	1146.289	1152.761	1152.228	1.000	1209.223	1217.485	-0.054
184.427	1137.155	1144.978	1149.525	1.000	1201.415	1208.990	-0.048
184.645	1152.843	1154.645	1154.358	1.000	1223.969	1216.915	0.045
184.864	1154.071	1147.436	1145.019	0.999	1211.604	1207.435	0.033
185.082	1155.095	1149.648	1155.382	0.999	1211.527	1215.366	-0.029
185.300	1153.785	1149.361	1143.340	0.999	1202.106	1208.138	-0.051
185.519	1155.996	1159.150	1156.734	0.999	1213.626	1219.221	-0.040
185.737	1141.210	1151.573	1150.631	1.000	1218.797	1211.591	0.042
185.956	1154.235	1212.397	1192.819	1.000	1271.584	1250.206	0.087
186.174	1154.604	1240.127	1208.547	1.002	1299.206	1271.448	0.093
186.392	1150.508	1245.779	1215.469	1.004	1285.100	1276.853	0.027
186.611	1140.555	1213.462	1202.403	1.007	1288.326	1274.394	0.043
186.829	1158.167	1240.578	1220.671	1.009	1295.801	1295.576	0.001
187.047	1148.501	1230.297	1212.070	1.011	1294.111	1282.270	0.037
187.265	1153.047	1236.318	1219.893	1.013	1295.545	1285.591	0.031
187.484	1149.689	1248.974	1216.616	1.015	1301.587	1295.123	0.019
187.702	1162.837	1230.788	1209.817	1.016	1290.835	1293.980	-0.011
187.920	1145.511	1236.645	1218.091	1.017	1299.590	1295.088	0.013
188.138	1152.843	1246.967	1218.541	1.018	1305.452	1307.266	-0.005
188.357	1155.177	1241.192	1208.424	1.019	1298.028	1298.459	-0.001
188.575	1158.454	1242.789	1225.791	1.020	1309.497	1310.142	-0.002
188.793	1143.545	1230.461	1198.758	1.020	1298.796	1296.663	0.006
189.011	1157.389	1245.001	1210.268	1.021	1309.471	1307.804	0.005
189.229	1146.002	1240.127	1216.616	1.022	1300.102	1307.774	-0.021
189.448	1159.601	1235.007	1214.241	1.022	1304.274	1311.451	-0.021
189.666	1146.781	1237.997	1210.145	1.022	1296.543	1302.196	-0.016
189.884	1157.430	1247.745	1215.388	1.023	1300.716	1305.745	-0.015
190.102	1151.982	1256.429	1212.111	1.023	1310.214	1308.997	0.003
190.320	1162.181	1256.675	1223.047	1.024	1328.543	1315.653	0.035
190.538	1157.758	1257.535	1213.749	1.025	1317.177	1302.746	0.041
190.757	1156.283	1254.217	1224.767	1.026	1313.439	1313.260	0.000
190.975	1152.515	1255.364	1209.653	1.027	1313.721	1322.000	-0.022
191.193	1147.968	1261.713	1215.101	1.029	1320.863	1317.712	0.008
191.411	1141.906	1268.020	1213.790	1.030	1320.249	1316.413	0.009
191.629	1146.985	1285.428	1221.286	1.032	1344.338	1324.840	0.045
191.847	1143.995	1281.168	1209.162	1.035	1345.669	1317.547	0.065
192.065	1157.307	1304.638	1218.582	1.039	1361.515	1339.535	0.049
192.283	1141.824	1301.197	1217.108	1.043	1361.054	1322.023	0.085
192.501	1153.908	1319.547	1204.861	1.049	1375.083	1337.825	0.080
192.719	1148.255	1334.129	1208.465	1.055	1389.547	1343.982	0.091
192.937	1154.276	1353.789	1218.910	1.063	1412.561	1363.442	0.092
193.155	1146.084	1380.495	1210.472	1.072	1425.847	1363.754	0.109
193.373	1154.604	1410.641	1220.835	1.083	1457.667	1381.559	0.126
193.591	1144.200	1388.154	1218.828	1.094	1449.578	1385.419	0.102
193.809	1153.252	1371.525	1227.389	1.106	1437.188	1425.838	0.018
194.027	1151.982	1331.139	1211.169	1.114	1407.339	1432.353	-0.041
194.245	1153.867	1306.645	1215.101	1.119	1375.313	1436.342	-0.106
194.463	1145.347	1278.219	1210.350	1.119	1341.829	1426.483	-0.156
194.681	1148.870	1271.748	1221.859	1.115	1337.656	1427.897	-0.170
194.899	1156.283	1252.661	1216.207	1.108	1326.905	1416.437	-0.183
