wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
578.284	1350.610	1500.393	1549.570	0.966	1495.324	1425.665	0.315	578.284	0.315	0.000	0.000
578.482	1339.295	1485.417	1545.295	0.966	1487.491	1416.987	0.316	578.482	0.316	0.000	0.000
578.680	1340.805	1495.324	1551.848	0.966	1494.121	1420.045	0.318	578.680	0.318	0.000	0.000
578.877	1337.605	1477.456	1531.932	0.966	1470.186	1411.024	0.320	578.877	0.320	0.000	0.000
579.075	1341.752	1502.185	1554.229	0.966	1493.712	1409.968	0.321	579.075	0.321	0.000	0.000
579.273	1334.303	1479.350	1534.543	0.965	1484.905	1401.734	0.323	579.273	0.323	0.000	0.000
579.471	1340.933	1504.463	1555.765	0.965	1503.593	1419.877	0.324	579.471	0.324	0.000	0.000
579.669	1342.188	1494.992	1544.271	0.965	1486.493	1407.017	0.326	579.669	0.326	0.000	0.000
579.866	1344.107	1491.612	1545.756	0.965	1492.252	1417.290	0.327	579.866	0.327	0.000	0.000
580.064	1341.804	1491.382	1548.981	0.965	1489.948	1411.824	0.329	580.064	0.329	0.000	0.000
580.262	1339.448	1497.168	1553.691	0.965	1485.110	1420.890	0.330	580.262	0.330	0.000	0.000
580.460	1352.171	1497.577	1548.392	0.965	1499.446	1420.075	0.332	580.460	0.332	0.000	0.000
580.657	1347.640	1498.345	1558.709	0.965	1496.912	1422.365	0.333	580.657	0.333	0.000	0.000
580.855	1342.188	1494.505	1552.437	0.965	1489.052	1412.919	0.335	580.855	0.335	0.000	0.000
581.053	1355.960	1504.387	1554.152	0.965	1502.467	1420.321	0.336	581.053	0.336	0.000	0.000
581.251	1345.055	1503.286	1545.858	0.965	1492.355	1413.744	0.337	581.251	0.337	0.000	0.000
581.448	1339.628	1503.593	1561.320	0.965	1500.547	1420.586	0.339	581.448	0.339	0.000	0.000
581.646	1338.527	1505.129	1557.839	0.965	1499.216	1413.709	0.340	581.646	0.340	0.000	0.000
581.844	1344.875	1499.600	1555.151	0.966	1490.076	1423.359	0.341	581.844	0.341	0.000	0.000
582.041	1345.720	1504.617	1553.922	0.966	1499.574	1418.543	0.342	582.041	0.342	0.000	0.000
