wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1252.179	1300.255	1301.279	0.999	1304.966	1310.845	-0.046
182.898	1256.378	1306.079	1305.439	0.999	1312.364	1309.187	0.025
183.116	1265.709	1310.342	1308.639	1.000	1316.998	1315.693	0.011
183.335	1271.878	1319.263	1321.746	1.000	1322.169	1320.501	0.015
183.553	1264.250	1314.796	1317.535	1.000	1318.457	1320.139	-0.013
183.772	1274.310	1322.297	1319.097	1.000	1323.103	1321.043	0.019
183.990	1260.653	1311.929	1310.162	1.000	1310.662	1314.092	-0.029
184.209	1267.065	1316.434	1310.380	1.000	1320.261	1321.893	-0.013
184.427	1260.832	1309.074	1310.457	1.000	1311.698	1312.954	-0.011
184.645	1271.213	1321.362	1323.756	1.001	1321.273	1325.613	-0.036
184.864	1267.539	1315.308	1309.535	1.001	1318.981	1319.125	-0.001
185.082	1266.118	1323.129	1319.301	1.001	1325.010	1322.208	0.021
185.300	1264.326	1318.623	1313.682	1.001	1319.173	1321.684	-0.019
185.519	1272.928	1317.215	1320.735	1.001	1327.596	1326.686	0.007
185.737	1258.528	1317.305	1316.153	1.001	1319.199	1315.683	0.026
185.956	1271.021	1353.234	1368.786	1.001	1353.963	1362.062	-0.040
186.174	1263.443	1369.029	1384.811	1.000	1370.104	1374.742	-0.018
186.392	1264.442	1367.634	1392.337	0.999	1375.544	1375.112	0.002
186.611	1260.627	1365.483	1386.027	0.997	1360.965	1366.454	-0.023
186.829	1270.765	1374.661	1398.993	0.995	1383.620	1375.763	0.031
187.047	1259.859	1369.182	1383.480	0.992	1368.030	1356.629	0.048
187.265	1268.960	1374.225	1396.023	0.990	1377.374	1363.235	0.061
187.484	1267.360	1370.910	1390.622	0.989	1380.113	1362.230	0.075
187.702	1268.115	1366.648	1395.512	0.987	1375.249	1358.518	0.074
187.920	1267.053	1368.837	1396.523	0.986	1374.533	1351.196	0.106
188.138	1269.267	1376.811	1396.868	0.985	1375.966	1353.801	0.101
188.357	1268.793	1373.701	1391.454	0.984	1377.541	1347.997	0.138
188.575	1270.854	1377.374	1398.135	0.983	1383.646	1359.965	0.102
188.793	1268.192	1364.766	1387.704	0.983	1375.313	1349.174	0.121
189.011	1271.776	1378.501	1396.100	0.983	1379.435	1355.434	0.110
189.229	1266.515	1368.005	1392.772	0.983	1373.304	1351.777	0.098
189.448	1272.121	1371.665	1396.612	0.983	1374.430	1355.105	0.091
189.666	1263.469	1366.814	1396.139	0.983	1376.133	1355.027	0.090
189.884	1267.808	1375.787	1390.481	0.983	1371.550	1352.056	0.090
190.102	1261.894	1370.360	1394.769	0.983	1376.030	1354.829	0.089
190.320	1270.253	1382.545	1413.649	0.983	1387.947	1360.015	0.118
190.538	1262.650	1376.312	1401.796	0.983	1375.979	1351.168	0.107
190.757	1271.341	1379.985	1407.147	0.983	1380.894	1363.170	0.077
190.975	1264.352	1377.451	1404.023	0.982	1372.049	1354.036	0.079
191.193	1271.648	1380.651	1404.907	0.982	1382.187	1360.802	0.093
191.411	1265.017	1374.264	1402.449	0.982	1377.886	1356.469	0.091
191.629	1271.225	1379.704	1413.406	0.982	1375.569	1365.765	0.043
191.847	1259.693	1370.168	1409.502	0.981	1372.549	1362.311	0.041
192.065	1270.035	1375.237	1422.813	0.980	1382.622	1372.524	0.041
192.283	1258.797	1372.369	1422.263	0.978	1377.925	1364.374	0.052
192.501	1274.336	1375.416	1433.386	0.976	1385.208	1370.221	0.063
192.719	1263.648	1371.486	1428.202	0.974	1379.077	1361.354	0.072
192.937	1273.363	1378.744	1446.263	0.971	1375.493	1372.429	0.013
193.155	1266.720	1365.893	1446.340	0.968	1373.688	1364.532	0.039
193.373	1268.217	1373.009	1464.144	0.964	1373.150	1374.746	-0.007
193.591	1264.544	1374.085	1476.662	0.960	1376.670	1376.020	0.003
193.809	1271.187	1380.843	1484.675	0.955	1380.177	1375.124	0.021
194.027	1266.323	1373.777	1474.051	0.950	1380.497	1357.565	0.097
194.245	1272.403	1378.539	1466.717	0.945	1381.201	1346.456	0.167
194.463	1264.864	1378.155	1439.530	0.942	1375.953	1329.226	0.237
194.681	1273.529	1378.718	1431.863	0.940	1385.208	1319.883	0.382
194.899	1262.355	1377.233	1418.001	0.941	1378.347	1308.616	0.399
195.117	1268.397	1380.254	1421.649	0.943	1383.556	1322.965	0.324
195.335	1266.681	1372.779	1412.305	0.947	1382.174	1310.998	0.416
195.553	1272.864	1379.921	1411.703	0.951	1389.521	1323.760	0.360
195.770	1268.781	1382.174	1396.151	0.955	1384.798	1319.130	0.363
195.988	1276.358	1387.524	1397.879	0.961	1381.803	1328.639	0.305
196.206	1269.049	1379.230	1399.607	0.967	1384.683	1332.556	0.260
196.424	1271.558	1387.716	1410.103	0.972	1390.993	1348.027	0.194
196.642	1261.818	1375.992	1403.563	0.977	1379.909	1346.931	0.142
196.860	1268.934	1376.581	1401.975	0.980	1379.921	1352.583	0.123
197.078	1262.278	1371.064	1395.665	0.983	1370.552	1350.487	0.089
197.295	1269.728	1379.717	1404.049	0.984	1383.646	1362.169	0.091
197.513	1270.816	1374.277	1396.830	0.985	1380.677	1359.167	0.095
197.731	1276.704	1383.403	1411.114	0.986	1389.227	1370.170	0.081
197.949	1262.253	1370.974	1397.137	0.986	1381.534	1357.061	0.100
198.167	1269.446	1378.641	1396.855	0.986	1383.249	1363.955	0.081
198.384	1265.709	1375.941	1397.534	0.986	1376.414	1360.047	0.069
198.602	1273.926	1382.584	1402.897	0.986	1387.870	1364.608	0.099
198.820	1264.390	1372.741	1397.495	0.985	1375.697	1358.021	0.075
199.038	1273.849	1378.949	1402.500	0.985	1382.942	1363.591	0.085
199.255	1268.256	1370.782	1394.360	0.985	1373.675	1359.904	0.061
199.473	1273.785	1378.654	1405.265	0.984	1379.333	1358.678	0.095
199.691	1268.793	1370.398	1394.513	0.984	1377.669	1359.388	0.080
199.908	1273.248	1385.553	1402.219	0.984	1386.052	1365.637	0.087
200.126	1264.211	1374.341	1395.217	0.984	1379.089	1352.499	0.114
200.344	1272.813	1377.950	1402.475	0.984	1385.246	1367.471	0.075
200.561	1260.486	1364.946	1398.519	0.984	1377.233	1355.421	0.090
200.779	1273.504	1383.134	1402.603	0.983	1386.910	1363.777	0.099
200.997	1269.561	1378.872	1398.430	0.983	1379.371	1347.473	0.149
201.214	1271.085	1378.347	1403.844	0.983	1391.288	1359.793	0.132
201.432	1258.771	1372.254	1393.528	0.983	1377.835	1349.536	0.118
201.650	1272.685	1385.566	1411.409	0.983	1391.953	1364.872	0.112
201.867	1264.544	1371.320	1402.347	0.983	1378.949	1353.335	0.110
202.085	1279.046	1383.134	1406.596	0.983	1391.736	1366.453	0.110
202.302	1268.320	1382.481	1404.164	0.983	1384.478	1359.088	0.107
202.520	1272.441	1386.462	1411.102	0.983	1391.480	1362.363	0.122
202.738	1267.385	1375.006	1410.039	0.982	1379.077	1360.298	0.080
202.955	1274.118	1385.182	1422.506	0.982	1384.657	1369.552	0.064
203.173	1266.681	1376.683	1417.655	0.981	1378.846	1363.768	0.063
203.390	1274.361	1384.440	1420.842	0.980	1385.246	1369.153	0.068
203.608	1268.857	1374.456	1415.031	0.978	1378.219	1359.611	0.081
203.825	1271.673	1378.526	1415.402	0.977	1384.388	1357.856	0.117
204.043	1266.784	1377.374	1412.266	0.976	1378.603	1353.487	0.110
204.260	1268.832	1379.435	1415.479	0.975	1386.923	1358.776	0.118
204.478	1269.574	1381.496	1415.914	0.975	1377.720	1354.348	0.106
204.695	1269.894	1380.510	1407.326	0.974	1381.816	1351.509	0.137
204.913	1270.176	1378.104	1407.966	0.974	1378.782	1345.846	0.157
205.130	1277.152	1386.462	1408.708	0.975	1389.854	1355.444	0.158
205.347	1265.862	1375.813	1404.702	0.976	1378.923	1348.417	0.137
205.565	1268.345	1378.117	1400.260	0.977	1387.896	1355.747	0.136
205.782	1270.483	1378.181	1393.208	0.978	1382.661	1350.087	0.149
206.000	1272.992	1377.413	1409.540	0.979	1386.372	1357.460	0.128
206.217	1269.101	1372.792	1398.161	0.980	1374.814	1353.268	0.099
206.435	1274.093	1378.629	1406.750	0.981	1387.576	1361.882	0.111
206.652	1266.272	1374.865	1398.532	0.981	1384.657	1352.134	0.139
206.869	1270.073	1384.440	1407.889	0.982	1389.521	1364.286	0.103
207.087	1271.763	1377.681	1404.459	0.982	1382.443	1352.642	0.136
207.304	1278.048	1378.757	1401.195	0.982	1387.384	1364.632	0.101
207.521	1262.496	1375.057	1401.719	0.983	1379.051	1357.706	0.088
207.739	1271.686	1382.980	1403.934	0.983	1385.067	1358.152	0.118
207.956	1267.539	1381.701	1408.388	0.983	1381.509	1359.113	0.095
208.173	1272.032	1383.032	1410.846	0.983	1388.344	1365.747	0.094
208.391	1267.462	1379.397	1402.897	0.983	1376.837	1352.082	0.111
208.608	1272.237	1388.766	1404.343	0.983	1393.643	1362.777	0.127
208.825	1269.625	1379.320	1404.753	0.983	1378.257	1362.783	0.067
209.042	1277.177	1382.980	1410.948	0.983	1387.025	1363.946	0.102
209.260	1268.627	1379.550	1404.331	0.983	1378.462	1359.241	0.084
209.477	1274.489	1386.552	1412.138	0.983	1392.235	1368.307	0.099
209.694	1268.409	1375.390	1400.337	0.983	1381.419	1361.746	0.083
209.911	1273.145	1386.820	1409.527	0.983	1384.171	1362.488	0.094
210.129	1263.994	1376.389	1401.271	0.983	1384.081	1355.073	0.120
210.346	1274.669	1384.952	1405.150	0.983	1383.736	1361.158	0.101
210.563	1263.443	1377.438	1400.094	0.983	1384.120	1361.302	0.091
210.780	1273.926	1379.550	1411.665	0.983	1390.801	1364.485	0.111
210.997	1269.190	1379.793	1400.619	0.983	1387.780	1359.003	0.121
211.214	1275.629	1382.366	1408.452	0.983	1391.044	1366.351	0.105
