wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1087.983	1144.077	1133.551	1.009	1273.345	1272.561	0.002
178.089	1085.628	1141.353	1141.087	1.007	1266.464	1279.692	-0.031
178.308	1103.814	1163.635	1163.758	1.005	1306.809	1306.667	0.000
178.526	1115.672	1166.810	1166.810	1.004	1316.782	1319.513	-0.006
178.745	1108.504	1162.366	1172.032	1.002	1307.116	1313.845	-0.014
178.964	1112.129	1170.005	1172.032	1.001	1317.581	1306.452	0.024
179.182	1102.032	1151.348	1152.044	1.000	1289.585	1294.446	-0.011
179.401	1109.528	1164.434	1165.253	1.000	1295.934	1304.409	-0.019
179.620	1100.005	1161.690	1158.843	0.999	1294.582	1291.092	0.008
179.838	1113.358	1169.902	1175.862	0.999	1308.529	1309.345	-0.002
180.057	1106.026	1161.751	1159.109	0.999	1306.952	1298.271	0.019
180.275	1110.941	1168.243	1162.570	0.999	1300.542	1305.247	-0.011
180.494	1103.773	1161.895	1162.284	0.999	1303.041	1303.042	-0.000
180.713	1119.829	1162.099	1164.147	1.000	1314.489	1305.216	0.021
180.931	1106.886	1161.034	1165.438	1.000	1305.109	1307.640	-0.006
181.150	1110.716	1235.785	1208.609	1.000	1370.849	1336.150	0.062
181.368	1100.046	1269.556	1227.102	1.002	1409.924	1341.749	0.108
181.587	1106.497	1269.311	1228.945	1.005	1400.176	1339.935	0.100
181.805	1093.411	1262.061	1222.228	1.009	1387.294	1331.676	0.091
182.024	1115.815	1276.212	1249.077	1.013	1418.792	1378.659	0.062
182.242	1103.241	1269.659	1238.202	1.017	1405.378	1362.913	0.066
182.461	1108.791	1268.819	1236.420	1.020	1403.412	1374.717	0.045
182.679	1110.245	1279.407	1245.800	1.022	1418.095	1379.500	0.058
182.898	1104.039	1264.436	1228.105	1.025	1404.579	1371.622	0.050
183.116	1111.535	1277.011	1241.069	1.026	1408.306	1380.317	0.043
183.335	1107.746	1270.273	1234.679	1.028	1408.859	1375.721	0.051
183.553	1110.020	1271.789	1239.205	1.029	1402.285	1382.135	0.031
183.772	1122.656	1284.670	1243.711	1.029	1423.768	1394.953	0.044
183.990	1111.535	1261.958	1229.580	1.030	1402.019	1377.924	0.038
184.209	1107.439	1270.498	1237.854	1.030	1406.770	1389.055	0.026
184.427	1106.518	1274.205	1233.676	1.030	1406.012	1385.076	0.031
184.645	1113.747	1278.240	1242.134	1.030	1411.132	1388.394	0.035
184.864	1101.500	1269.065	1234.659	1.030	1399.111	1385.343	0.021
185.082	1104.736	1272.669	1231.444	1.030	1401.036	1383.752	0.026
185.300	1103.712	1271.256	1237.178	1.030	1411.132	1377.781	0.050
185.519	1115.262	1292.084	1244.899	1.030	1422.806	1394.886	0.041
185.737	1111.699	1269.106	1237.219	1.030	1407.364	1378.978	0.044
185.956	1156.754	1328.681	1295.463	1.030	1479.821	1454.368	0.036
186.174	1106.149	1274.390	1237.096	1.030	1411.050	1385.123	0.039
186.392	1118.764	1280.349	1232.550	1.030	1416.908	1381.687	0.055
186.611	1107.398	1286.780	1242.707	1.030	1425.734	1387.815	0.055
186.829	1117.392	1292.555	1239.472	1.031	1427.004	1396.736	0.045
187.047	1098.530	1277.769	1226.836	1.032	1411.501	1373.733	0.056
187.265	1116.184	1307.034	1249.302	1.034	1429.953	1398.794	0.045
187.484	1105.166	1293.128	1230.031	1.036	1418.464	1377.054	0.062
187.702	1109.508	1300.665	1241.438	1.038	1431.080	1393.630	0.054
187.920	1113.071	1308.836	1227.675	1.041	1446.398	1404.683	0.058
188.138	1111.392	1319.732	1233.737	1.044	1460.878	1414.227	0.062
188.357	1105.965	1311.232	1225.832	1.048	1443.695	1395.903	0.066
188.575	1109.753	1323.234	1235.970	1.052	1459.198	1413.392	0.061
188.793	1104.941	1338.081	1227.942	1.056	1471.978	1413.428	0.075
189.011	1113.624	1349.980	1242.441	1.061	1479.719	1432.505	0.060
189.229	1113.153	1356.738	1236.236	1.067	1485.801	1435.763	0.063
189.448	1118.744	1387.806	1237.116	1.073	1504.397	1446.219	0.071
189.666	1101.623	1386.966	1231.444	1.080	1514.514	1442.287	0.084
189.884	1112.948	1393.131	1239.799	1.088	1524.590	1462.545	0.071
190.102	1104.121	1363.087	1236.502	1.096	1501.694	1461.901	0.046
190.320	1112.928	1344.041	1248.749	1.101	1495.939	1487.861	0.009
190.538	1113.644	1334.293	1238.591	1.104	1467.964	1493.586	-0.030
190.757	1119.235	1313.485	1241.131	1.104	1463.560	1496.641	-0.040
190.975	1108.627	1294.460	1231.894	1.100	1436.548	1481.853	-0.056
191.193	1112.784	1301.668	1241.663	1.095	1430.650	1471.089	-0.052
191.411	1106.456	1286.862	1237.035	1.088	1422.867	1462.626	-0.051
191.629	1117.658	1286.534	1252.579	1.080	1431.633	1466.803	-0.046
191.847	1111.760	1277.973	1246.578	1.071	1423.871	1446.899	-0.031
192.065	1111.842	1277.871	1245.779	1.061	1416.211	1433.342	-0.024
192.283	1103.896	1277.298	1238.448	1.053	1405.931	1416.515	-0.015
192.501	1111.904	1282.745	1247.377	1.045	1414.348	1414.853	-0.001
192.719	1109.467	1283.114	1243.158	1.039	1415.454	1402.315	0.019
192.937	1129.537	1293.866	1248.872	1.034	1434.356	1401.951	0.049
193.155	1101.541	1270.683	1228.372	1.031	1401.957	1382.301	0.029
193.373	1115.037	1276.110	1243.424	1.029	1408.859	1379.965	0.045
193.591	1111.289	1282.868	1241.704	1.027	1409.658	1384.670	0.038
193.809	1120.034	1287.537	1245.165	1.027	1418.689	1390.544	0.043
194.027	1106.845	1268.942	1232.734	1.027	1404.149	1369.802	0.053
194.245	1113.440	1276.642	1237.751	1.027	1409.781	1379.544	0.047
194.463	1105.596	1281.475	1232.898	1.027	1411.235	1380.448	0.046
194.681	1111.781	1281.045	1238.550	1.028	1414.532	1383.511	0.047
194.899	1105.698	1276.028	1237.137	1.030	1411.788	1387.102	0.037
195.117	1111.515	1283.175	1246.988	1.031	1424.239	1396.673	0.040
195.335	1106.210	1276.192	1232.857	1.031	1409.412	1377.401	0.048
195.553	1111.064	1286.718	1252.681	1.032	1428.253	1390.361	0.055
195.770	1101.869	1270.580	1227.409	1.032	1398.087	1375.576	0.034
195.988	1107.767	1284.609	1240.127	1.032	1415.638	1387.816	0.041
196.206	1113.993	1276.909	1236.256	1.033	1412.259	1392.399	0.030
196.424	1116.061	1278.260	1235.355	1.033	1424.383	1391.220	0.049
196.642	1101.869	1268.553	1234.188	1.033	1406.545	1380.617	0.039
196.860	1114.607	1292.780	1251.616	1.033	1426.963	1402.119	0.036
197.078	1101.766	1277.871	1242.380	1.033	1410.887	1387.216	0.035
197.295	1112.416	1288.090	1248.094	1.033	1430.957	1399.516	0.045
197.513	1111.310	1287.394	1241.950	1.033	1422.376	1391.831	0.045
197.731	1113.522	1286.636	1241.192	1.033	1414.757	1396.108	0.028
197.949	1104.101	1282.889	1234.946	1.033	1415.372	1388.717	0.039
198.167	1121.120	1294.337	1247.172	1.033	1426.984	1401.733	0.037
198.384	1105.555	1281.742	1233.737	1.034	1419.242	1387.351	0.047
198.602	1116.204	1297.388	1244.366	1.035	1422.683	1396.024	0.040
198.820	1107.808	1307.321	1240.557	1.036	1431.407	1395.492	0.051
199.038	1108.402	1321.308	1236.092	1.038	1437.736	1396.424	0.058
199.255	1106.006	1323.152	1236.359	1.042	1433.599	1391.765	0.059
199.473	1116.532	1319.445	1249.384	1.046	1441.995	1409.612	0.046
199.691	1111.556	1312.215	1239.308	1.049	1448.016	1417.555	0.041
199.908	1107.111	1294.030	1234.864	1.052	1424.055	1412.360	0.016
200.126	1117.065	1297.839	1239.779	1.054	1437.899	1424.013	0.019
200.344	1118.621	1301.935	1247.664	1.055	1428.561	1423.451	0.007
200.561	1113.972	1282.950	1234.045	1.055	1422.621	1420.944	0.002
200.779	1111.248	1288.172	1236.789	1.054	1412.812	1421.521	-0.012
200.997	1105.924	1277.277	1239.943	1.052	1423.973	1417.062	0.010
201.214	1115.447	1288.295	1241.499	1.049	1419.160	1418.042	0.002
201.432	1104.490	1275.925	1232.160	1.047	1412.525	1404.940	0.011
201.650	1115.938	1285.920	1250.899	1.044	1421.720	1409.401	0.018
201.867	1104.592	1274.185	1230.583	1.041	1406.934	1391.805	0.022
202.085	1119.788	1299.518	1257.985	1.039	1431.878	1419.008	0.018
202.302	1114.075	1285.490	1238.611	1.037	1421.106	1401.061	0.029
202.520	1114.996	1290.036	1247.418	1.036	1416.949	1392.056	0.037
202.738	1108.750	1274.185	1231.566	1.035	1411.255	1382.685	0.043
202.955	1111.084	1285.346	1236.604	1.034	1418.710	1384.189	0.052
203.173	1114.279	1279.284	1239.656	1.034	1420.389	1390.895	0.044
203.390	1113.870	1287.251	1249.896	1.033	1418.771	1397.318	0.032
203.608	1101.193	1275.516	1239.205	1.033	1418.853	1388.534	0.044
203.825	1118.232	1290.241	1251.043	1.033	1425.407	1402.249	0.034
204.043	1109.364	1284.445	1243.813	1.032	1415.597	1387.835	0.041
204.260	1117.802	1294.111	1255.712	1.032	1428.499	1402.141	0.039
204.478	1106.681	1282.602	1233.287	1.032	1418.567	1382.232	0.054
204.695	1113.911	1296.446	1249.978	1.032	1427.107	1404.388	0.033
204.913	1099.124	1276.970	1235.437	1.033	1421.024	1386.895	0.049
205.130	1110.511	1283.339	1242.687	1.033	1407.098	1386.649	0.031
205.347	1104.736	1284.404	1242.400	1.033	1415.843	1391.427	0.035
205.565	1112.559	1289.831	1247.848	1.034	1424.915	1396.963	0.041
205.782	1103.261	1285.469	1241.868	1.034	1412.730	1391.154	0.031
206.000	1113.132	1285.510	1240.414	1.034	1425.489	1396.575	0.042
206.217	1114.197	1286.493	1243.711	1.034	1427.659	1403.655	0.035
206.435	1118.068	1295.176	1253.254	1.034	1422.888	1393.120	0.045
206.652	1111.576	1284.322	1234.884	1.035	1414.880	1385.520	0.044
206.869	1113.890	1287.865	1239.205	1.035	1420.471	1393.287	0.040
207.087	1115.139	1289.237	1247.909	1.036	1420.410	1396.669	0.035
207.304	1112.088	1286.493	1247.029	1.036	1430.690	1398.184	0.047
207.521	1106.313	1287.456	1242.093	1.036	1417.194	1396.849	0.029
207.739	1119.420	1295.955	1246.660	1.036	1434.623	1405.838	0.042
207.956	1111.883	1283.831	1240.721	1.036	1416.703	1396.814	0.029
208.173	1110.839	1291.572	1241.315	1.036	1428.765	1395.190	0.048
208.391	1107.296	1285.838	1240.823	1.036	1422.888	1393.087	0.043
208.608	1119.317	1298.781	1261.897	1.036	1447.709	1418.500	0.040
208.825	1107.234	1278.916	1236.420	1.036	1418.505	1388.814	0.044
209.042	1112.764	1285.326	1232.877	1.036	1412.750	1403.101	0.014
209.260	1111.330	1288.111	1245.370	1.036	1425.898	1402.904	0.033
209.477	1116.430	1288.193	1244.305	1.036	1425.489	1400.991	0.036
209.694	1106.681	1278.117	1236.748	1.036	1414.266	1392.639	0.032
209.911	1110.839	1289.975	1250.183	1.036	1426.083	1404.474	0.031
210.129	1111.515	1288.951	1234.372	1.036	1423.011	1392.511	0.045
