wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
407.302	1238.560	1342.648	1351.147	0.994	1361.234	1345.294	0.179	407.302	0.179	26.572	35.000
407.476	1248.826	1357.189	1353.067	0.996	1365.637	1356.316	0.179	407.476	0.179	0.000	0.000
407.651	1251.744	1357.726	1360.645	0.997	1371.397	1376.654	0.179	407.651	0.179	0.000	0.000
407.825	1261.984	1384.529	1371.576	0.999	1386.244	1390.387	0.179	407.825	0.179	0.000	0.000
408.000	1254.765	1373.009	1373.726	1.000	1380.920	1385.790	0.179	408.000	0.179	0.000	0.000
408.175	1262.931	1371.960	1378.974	1.000	1384.734	1379.548	0.179	408.175	0.179	0.000	0.000
408.350	1253.536	1367.531	1368.862	1.000	1375.313	1373.260	0.179	408.350	0.179	0.000	0.000
408.525	1264.570	1372.728	1365.611	1.000	1377.617	1386.724	0.179	408.525	0.179	0.000	0.000
408.700	1252.461	1368.734	1361.950	1.000	1375.057	1376.849	0.179	408.700	0.179	0.000	0.000
408.875	1263.059	1370.577	1373.445	1.001	1389.419	1385.933	0.179	408.875	0.179	0.000	0.000
409.050	1260.781	1368.043	1365.790	1.001	1374.673	1368.442	0.179	409.050	0.179	0.000	0.000
409.225	1263.008	1372.472	1367.378	1.001	1379.256	1382.655	0.179	409.225	0.179	0.000	0.000
409.401	1258.733	1371.960	1369.528	1.001	1374.469	1377.345	0.179	409.401	0.179	0.000	0.000
409.576	1266.925	1375.544	1377.131	1.001	1392.824	1387.347	0.179	409.576	0.179	0.000	0.000
409.752	1259.808	1369.809	1366.200	1.001	1376.107	1376.440	0.179	409.752	0.179	0.000	0.000
409.927	1251.718	1401.323	1417.604	1.001	1398.814	1411.789	0.179	409.927	0.179	0.000	0.000
410.103	1259.680	1406.750	1432.605	1.000	1414.558	1417.195	0.179	410.103	0.179	0.000	0.000
410.279	1254.253	1410.974	1430.327	0.999	1418.602	1416.169	0.179	410.279	0.179	0.000	0.000
410.455	1250.003	1395.204	1419.806	0.997	1403.857	1405.726	0.179	410.455	0.179	0.000	0.000
410.631	1265.440	1413.278	1436.932	0.994	1429.098	1418.167	0.179	410.631	0.179	0.000	0.000
410.807	1255.277	1407.415	1429.789	0.992	1416.887	1405.010	0.179	410.807	0.179	0.000	0.000
410.983	1258.451	1404.881	1440.080	0.990	1419.345	1405.910	0.180	410.983	0.180	0.000	0.000
411.159	1258.733	1417.041	1436.906	0.987	1417.246	1403.415	0.180	411.159	0.180	0.000	0.000
411.335	1256.173	1408.823	1432.810	0.986	1424.004	1400.185	0.180	411.335	0.180	0.000	0.000
411.512	1258.246	1407.748	1432.810	0.984	1425.386	1398.209	0.181	411.512	0.181	0.000	0.000
411.688	1258.810	1402.935	1431.607	0.983	1424.490	1388.873	0.181	411.688	0.181	0.000	0.000
411.865	1259.552	1407.671	1431.249	0.982	1424.157	1391.533	0.181	411.865	0.181	0.000	0.000
412.041	1269.664	1410.871	1438.416	0.982	1423.569	1402.368	0.182	412.041	0.182	0.000	0.000
412.218	1257.606	1406.750	1429.329	0.981	1412.382	1390.736	0.182	412.218	0.182	0.000	0.000
412.395	1261.472	1411.665	1435.626	0.981	1427.229	1404.426	0.182	412.395	0.182	0.000	0.000
412.571	1259.962	1411.870	1434.884	0.981	1417.681	1396.024	0.183	412.571	0.183	0.000	0.000
412.748	1261.626	1410.794	1440.388	0.981	1422.493	1390.940	0.183	412.748	0.183	0.000	0.000
412.925	1254.688	1406.980	1435.268	0.981	1419.140	1387.212	0.183	412.925	0.183	0.000	0.000
413.102	1260.038	1414.609	1431.453	0.981	1414.788	1391.149	0.184	413.102	0.184	0.000	0.000
413.280	1258.272	1414.634	1435.216	0.982	1422.391	1390.563	0.184	413.280	0.184	0.000	0.000
413.457	1265.798	1415.428	1442.973	0.982	1435.524	1411.688	0.184	413.457	0.184	0.000	0.000
413.634	1257.786	1409.054	1429.738	0.983	1417.655	1395.937	0.185	413.634	0.185	0.000	0.000
413.812	1282.745	1445.482	1473.744	0.983	1458.717	1434.357	0.185	413.812	0.185	0.000	0.000
413.989	1259.040	1415.377	1437.367	0.983	1422.135	1397.501	0.185	413.989	0.185	0.000	0.000
414.167	1261.446	1411.281	1447.888	0.983	1418.398	1403.271	0.186	414.167	0.186	0.000	0.000
414.344	1261.626	1415.351	1439.492	0.983	1416.759	1401.037	0.186	414.344	0.186	0.000	0.000
414.522	1262.624	1417.860	1442.948	0.983	1418.935	1405.744	0.186	414.522	0.186	0.000	0.000
414.700	1259.936	1410.462	1438.391	0.982	1417.502	1390.787	0.187	414.700	0.187	0.000	0.000
414.878	1264.672	1421.086	1454.058	0.982	1426.001	1405.080	0.187	414.878	0.187	0.000	0.000
415.056	1254.739	1411.895	1446.634	0.982	1405.905	1399.507	0.187	415.056	0.187	0.000	0.000
415.234	1257.939	1409.438	1464.682	0.981	1427.306	1410.062	0.188	415.234	0.188	0.000	0.000
415.412	1262.189	1408.567	1462.275	0.979	1421.470	1407.653	0.188	415.412	0.188	0.000	0.000
415.590	1264.723	1418.270	1470.186	0.977	1422.621	1414.397	0.188	415.590	0.188	0.000	0.000
415.768	1256.326	1397.790	1462.608	0.974	1410.846	1398.564	0.189	415.768	0.189	0.000	0.000
415.946	1260.525	1409.924	1472.720	0.971	1422.903	1406.266	0.189	415.946	0.189	0.000	0.000
416.125	1259.782	1414.378	1481.117	0.968	1415.300	1402.251	0.189	416.125	0.189	0.000	0.000
416.303	1266.413	1413.482	1493.353	0.965	1421.572	1410.492	0.190	416.303	0.190	0.000	0.000
416.482	1253.331	1406.110	1501.571	0.962	1424.413	1401.390	0.190	416.482	0.190	0.000	0.000
416.661	1273.043	1417.246	1514.908	0.958	1431.761	1407.199	0.190	416.661	0.190	0.000	0.000
416.839	1253.587	1411.332	1496.988	0.954	1410.692	1400.248	0.191	416.839	0.191	0.000	0.000
417.018	1267.513	1413.175	1497.091	0.950	1426.794	1392.686	0.191	417.018	0.191	0.000	0.000
417.197	1255.712	1408.798	1475.459	0.947	1417.553	1366.919	0.191	417.197	0.191	0.000	0.000
417.376	1266.310	1417.297	1469.418	0.946	1425.540	1371.682	0.191	417.376	0.191	0.000	0.000
417.555	1257.606	1412.100	1456.464	0.946	1418.654	1363.372	0.192	417.555	0.192	0.000	0.000
417.734	1273.222	1419.140	1460.867	0.948	1430.532	1362.243	0.192	417.734	0.192	0.000	0.000
417.913	1256.992	1410.103	1442.308	0.950	1418.730	1358.858	0.192	417.913	0.192	0.000	0.000
418.093	1262.701	1415.274	1443.357	0.954	1425.668	1364.475	0.193	418.093	0.193	0.000	0.000
418.272	1261.549	1415.121	1442.615	0.958	1421.162	1364.319	0.193	418.272	0.193	0.000	0.000
418.451	1268.179	1431.735	1445.866	0.963	1432.426	1370.179	0.193	418.451	0.193	0.000	0.000
