wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
404.576	1289.780	1297.790	1292.087	1.004	1291.516	1308.648	0.223	404.576	0.223	26.219	35.000
404.771	1301.782	1296.727	1300.097	1.003	1305.800	1305.624	0.223	404.771	0.223	0.000	0.000
404.967	1304.219	1309.767	1313.370	1.001	1314.770	1321.321	0.223	404.967	0.223	0.000	0.000
405.162	1331.206	1321.121	1325.839	1.000	1328.561	1325.771	0.223	405.162	0.223	0.000	0.000
405.357	1317.985	1315.133	1317.959	0.999	1322.806	1316.432	0.223	405.357	0.223	0.000	0.000
405.553	1316.585	1325.347	1319.592	0.999	1320.499	1328.474	0.223	405.553	0.223	0.000	0.000
405.748	1307.097	1309.430	1302.301	0.999	1316.248	1312.814	0.223	405.748	0.223	0.000	0.000
405.944	1315.029	1315.988	1320.525	1.000	1312.696	1315.276	0.223	405.944	0.223	0.000	0.000
406.139	1308.237	1306.889	1311.218	1.000	1309.352	1318.477	0.223	406.139	0.223	0.000	0.000
406.335	1333.331	1319.359	1322.080	1.000	1323.506	1322.765	0.223	406.335	0.223	0.000	0.000
406.530	1311.504	1319.670	1317.777	1.000	1310.519	1317.303	0.223	406.530	0.223	0.000	0.000
406.726	1315.807	1318.710	1321.562	1.000	1326.073	1323.556	0.223	406.726	0.223	0.000	0.000
406.921	1314.407	1312.852	1313.966	0.999	1318.633	1314.862	0.223	406.921	0.223	0.000	0.000
407.117	1316.403	1322.729	1321.329	0.999	1317.855	1321.458	0.223	407.117	0.223	0.000	0.000
407.312	1313.889	1319.073	1313.370	0.999	1314.874	1316.647	0.223	407.312	0.223	0.000	0.000
407.508	1318.555	1345.645	1380.253	0.999	1344.401	1359.167	0.223	407.508	0.223	0.000	0.000
407.703	1319.877	1352.489	1400.681	0.998	1358.270	1367.112	0.223	407.703	0.223	0.000	0.000
407.899	1318.425	1351.089	1395.678	0.995	1364.284	1369.456	0.223	407.899	0.223	0.000	0.000
408.094	1309.378	1354.407	1392.204	0.991	1351.063	1350.259	0.223	408.094	0.223	0.000	0.000
408.290	1323.817	1377.246	1411.776	0.987	1363.247	1366.949	0.223	408.290	0.223	0.000	0.000
408.486	1311.530	1357.077	1398.063	0.983	1361.433	1344.720	0.223	408.486	0.223	0.000	0.000
408.681	1319.151	1366.617	1405.088	0.980	1369.365	1340.296	0.223	408.681	0.223	0.000	0.000
408.877	1317.466	1366.980	1396.896	0.977	1360.499	1351.673	0.223	408.877	0.223	0.000	0.000
409.073	1317.596	1357.933	1404.233	0.975	1362.729	1342.690	0.223	409.073	0.223	0.000	0.000
409.268	1323.195	1363.351	1406.462	0.974	1366.254	1341.534	0.223	409.268	0.223	0.000	0.000
409.464	1316.662	1356.792	1404.777	0.972	1366.436	1339.361	0.223	409.464	0.223	0.000	0.000
409.660	1318.762	1361.951	1400.111	0.971	1358.970	1336.867	0.223	409.660	0.223	0.000	0.000
409.855	1328.535	1366.954	1417.246	0.970	1370.869	1340.299	0.223	409.855	0.223	0.000	0.000
410.051	1319.670	1359.488	1396.118	0.969	1354.537	1330.970	0.224	410.051	0.224	0.000	0.000
410.247	1321.458	1367.525	1403.325	0.968	1358.529	1337.279	0.224	410.247	0.224	0.000	0.000
410.442	1314.174	1364.621	1400.837	0.969	1354.744	1328.755	0.225	410.442	0.225	0.000	0.000
410.638	1322.729	1364.284	1406.073	0.969	1366.643	1330.113	0.225	410.638	0.225	0.000	0.000
410.834	1318.425	1355.263	1393.396	0.970	1359.851	1330.045	0.225	410.834	0.225	0.000	0.000
411.030	1316.792	1361.873	1405.607	0.970	1361.303	1328.862	0.226	411.030	0.226	0.000	0.000
411.225	1322.392	1361.147	1400.188	0.970	1361.951	1327.956	0.226	411.225	0.226	0.000	0.000
411.421	1327.058	1375.043	1420.850	0.971	1371.880	1346.140	0.227	411.421	0.227	0.000	0.000
411.617	1315.081	1356.248	1409.314	0.970	1354.174	1329.796	0.227	411.617	0.227	0.000	0.000
411.813	1367.525	1410.065	1446.981	0.970	1407.680	1374.297	0.228	411.813	0.228	0.000	0.000
412.009	1317.155	1366.280	1395.107	0.970	1364.310	1342.667	0.229	412.009	0.229	0.000	0.000
412.204	1321.458	1369.547	1416.546	0.970	1367.628	1341.002	0.229	412.204	0.229	0.000	0.000
412.400	1316.481	1365.503	1412.295	0.971	1368.821	1341.669	0.230	412.400	0.230	0.000	0.000
412.596	1324.310	1366.825	1422.561	0.970	1365.788	1352.401	0.230	412.596	0.230	0.000	0.000
412.792	1317.829	1359.333	1409.547	0.970	1355.652	1336.575	0.231	412.792	0.231	0.000	0.000
412.988	1323.817	1370.402	1429.016	0.969	1375.613	1350.400	0.231	412.988	0.231	0.000	0.000
413.184	1307.045	1359.670	1428.005	0.967	1365.036	1335.954	0.232	413.184	0.232	0.000	0.000
413.380	1325.373	1365.762	1431.686	0.966	1365.114	1340.696	0.232	413.380	0.232	0.000	0.000
413.576	1317.829	1365.710	1435.963	0.963	1363.740	1346.484	0.233	413.576	0.233	0.000	0.000
413.772	1323.092	1366.488	1449.521	0.961	1371.180	1350.574	0.233	413.772	0.233	0.000	0.000
413.968	1308.808	1364.077	1439.670	0.958	1352.593	1344.147	0.234	413.968	0.234	0.000	0.000
414.163	1319.955	1364.310	1455.976	0.955	1364.932	1335.029	0.234	414.163	0.234	0.000	0.000
414.359	1308.056	1359.903	1457.869	0.952	1357.466	1344.605	0.235	414.359	0.235	0.000	0.000
414.555	1325.502	1365.425	1476.326	0.949	1369.287	1350.766	0.235	414.555	0.235	0.000	0.000
414.751	1319.644	1359.748	1483.300	0.945	1359.151	1350.161	0.236	414.751	0.236	0.000	0.000
414.947	1325.632	1374.550	1515.186	0.940	1374.576	1362.831	0.236	414.947	0.236	0.000	0.000
415.143	1318.322	1359.981	1511.064	0.934	1359.385	1345.563	0.237	415.143	0.237	0.000	0.000
415.339	1323.791	1365.451	1506.035	0.928	1364.621	1346.361	0.237	415.339	0.237	0.000	0.000
415.536	1314.433	1361.796	1484.674	0.923	1360.396	1317.426	0.238	415.536	0.238	0.000	0.000
415.732	1321.873	1370.195	1468.990	0.919	1371.024	1311.993	0.238	415.732	0.238	0.000	0.000
415.928	1320.758	1374.239	1444.077	0.917	1361.562	1286.785	0.239	415.928	0.239	0.000	0.000
416.124	1326.721	1372.321	1445.270	0.918	1369.676	1285.576	0.239	416.124	0.239	0.000	0.000
416.320	1310.726	1361.718	1423.157	0.920	1372.813	1275.255	0.240	416.320	0.240	0.000	0.000
416.516	1328.691	1365.710	1425.334	0.925	1375.431	1280.030	0.240	416.516	0.240	0.000	0.000
416.712	1310.778	1372.917	1413.461	0.930	1362.158	1286.428	0.241	416.712	0.241	0.000	0.000
416.908	1333.124	1375.224	1415.406	0.936	1383.960	1297.544	0.241	416.908	0.241	0.000	0.000
417.104	1318.036	1369.495	1408.095	0.943	1366.514	1300.980	0.242	417.104	0.242	0.000	0.000
417.300	1321.069	1364.803	1415.328	0.949	1373.383	1313.885	0.242	417.300	0.242	0.000	0.000
417.497	1309.533	1366.514	1395.652	0.955	1366.047	1309.985	0.243	417.497	0.243	0.000	0.000
417.693	1319.307	1368.769	1412.917	0.961	1362.807	1325.761	0.243	417.693	0.243	0.000	0.000
417.889	1320.655	1370.635	1410.039	0.965	1373.798	1325.762	0.244	417.889	0.244	0.000	0.000
418.085	1329.572	1366.384	1425.620	0.968	1376.209	1346.586	0.244	418.085	0.244	0.000	0.000
418.281	1314.381	1354.615	1400.733	0.970	1350.078	1335.985	0.244	418.281	0.244	0.000	0.000
418.477	1314.485	1365.736	1415.095	0.971	1360.836	1338.922	0.245	418.477	0.245	0.000	0.000
418.674	1317.699	1359.540	1406.851	0.972	1371.958	1336.779	0.245	418.674	0.245	0.000	0.000
418.870	1320.914	1371.854	1419.735	0.972	1371.672	1345.967	0.246	418.870	0.246	0.000	0.000
419.066	1310.622	1359.929	1401.174	0.971	1362.521	1335.828	0.246	419.066	0.246	0.000	0.000
419.262	1317.414	1362.625	1409.106	0.971	1375.561	1343.277	0.247	419.262	0.247	0.000	0.000
419.459	1320.732	1360.447	1403.403	0.970	1362.495	1342.712	0.247	419.459	0.247	0.000	0.000
419.655	1315.496	1367.110	1413.124	0.970	1362.107	1338.672	0.248	419.655	0.248	0.000	0.000
419.851	1316.196	1360.888	1405.529	0.969	1357.570	1331.860	0.248	419.851	0.248	0.000	0.000
420.048	1322.858	1371.698	1420.072	0.969	1366.773	1342.992	0.249	420.048	0.249	0.000	0.000
420.244	1319.773	1369.339	1401.640	0.969	1362.988	1333.559	0.249	420.244	0.249	0.000	0.000
420.440	1327.758	1366.747	1415.017	0.969	1375.950	1340.647	0.250	420.440	0.250	0.000	0.000
