wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
182.679	1165.448	1164.245	1161.045	1.003	1201.287	1198.540	0.035
182.898	1171.541	1173.384	1167.777	1.003	1208.839	1208.111	0.009
183.116	1177.633	1186.542	1182.753	1.003	1217.108	1221.478	-0.046
183.335	1189.588	1188.948	1196.884	1.003	1234.311	1233.867	0.004
183.553	1172.846	1187.182	1185.979	1.002	1223.277	1229.312	-0.049
183.772	1189.102	1188.692	1188.667	1.001	1226.656	1231.795	-0.056
183.990	1182.062	1175.892	1174.459	1.001	1217.901	1212.601	0.070
184.209	1180.526	1181.012	1195.425	1.000	1219.335	1221.439	-0.023
184.427	1178.580	1178.683	1180.603	1.000	1217.697	1217.757	-0.001
184.645	1186.209	1187.054	1192.737	0.999	1231.802	1227.487	0.043
184.864	1177.761	1181.960	1189.179	0.998	1218.618	1217.507	0.012
185.082	1179.297	1188.206	1190.305	0.998	1221.153	1215.869	0.059
185.300	1187.643	1179.886	1184.904	0.997	1217.031	1205.970	0.205
185.519	1191.918	1195.297	1192.993	0.997	1223.124	1230.300	-0.090
185.737	1181.678	1189.230	1180.321	0.997	1218.004	1217.043	0.012
185.956	1188.820	1241.786	1243.117	0.997	1271.968	1252.484	0.116
186.174	1182.472	1257.965	1264.851	0.998	1307.244	1287.544	0.075
186.392	1190.075	1268.717	1270.534	0.998	1308.882	1277.423	0.134
186.611	1176.225	1258.118	1258.144	0.998	1297.337	1263.500	0.142
186.829	1194.811	1269.613	1285.740	0.998	1316.562	1288.315	0.115
187.047	1184.571	1268.051	1265.184	0.998	1300.051	1279.104	0.087
187.265	1187.822	1266.797	1266.771	0.998	1305.350	1283.595	0.089
187.484	1192.455	1269.510	1275.014	0.998	1312.620	1281.186	0.132
187.702	1182.779	1265.901	1271.225	0.998	1308.498	1283.375	0.097
187.920	1182.958	1266.157	1268.665	0.998	1307.679	1281.036	0.104
188.138	1192.174	1268.614	1270.585	0.997	1311.801	1283.054	0.119
188.357	1188.667	1270.893	1267.872	0.998	1311.417	1278.898	0.134
188.575	1194.990	1275.705	1280.083	0.998	1319.788	1291.638	0.111
188.793	1184.750	1261.958	1277.241	0.998	1302.252	1277.833	0.101
189.011	1189.614	1278.931	1274.246	0.997	1310.930	1283.727	0.110
189.229	1182.369	1267.309	1271.405	0.997	1308.396	1282.489	0.100
189.448	1182.932	1275.219	1284.998	0.997	1308.857	1287.994	0.079
189.666	1176.686	1263.878	1272.736	0.997	1307.167	1278.436	0.108
189.884	1180.910	1274.553	1275.219	0.997	1318.917	1287.184	0.113
190.102	1179.860	1280.979	1271.328	0.997	1316.102	1277.723	0.144
190.320	1195.604	1293.932	1283.820	0.997	1328.620	1295.611	0.124
190.538	1183.726	1269.613	1282.515	0.998	1319.301	1280.084	0.148
190.757	1192.967	1284.358	1281.772	0.999	1318.431	1288.647	0.118
190.975	1182.830	1280.953	1277.549	0.999	1322.962	1284.580	0.139
