wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs
177.870	1150.262	1243.731	1249.240	0.996	1293.108	1277.639	0.050
178.089	1160.912	1259.030	1249.220	0.998	1295.811	1299.095	-0.010
178.308	1184.217	1280.472	1279.387	1.000	1325.322	1324.219	0.003
178.526	1191.856	1284.670	1288.213	1.001	1343.406	1340.528	0.008
178.745	1188.006	1288.377	1285.490	1.001	1329.275	1333.035	-0.011
178.964	1190.198	1291.121	1286.370	1.001	1335.583	1336.629	-0.003
179.182	1178.381	1268.491	1275.209	1.001	1309.123	1315.209	-0.020
179.401	1183.664	1278.731	1282.684	1.001	1325.855	1330.230	-0.013
179.620	1175.596	1273.857	1270.847	1.000	1324.606	1321.977	0.008
179.838	1192.573	1293.087	1284.302	1.000	1343.160	1337.479	0.017
180.057	1179.077	1277.871	1276.212	1.000	1325.015	1328.448	-0.010
180.275	1192.655	1276.827	1283.298	1.001	1327.821	1331.531	-0.012
180.494	1186.245	1277.543	1286.370	1.000	1326.818	1320.388	0.020
180.713	1198.287	1286.698	1287.517	1.000	1333.207	1332.776	0.001
180.931	1181.555	1284.752	1283.523	1.000	1328.087	1332.889	-0.014
181.150	1180.224	1357.578	1335.808	1.000	1402.429	1358.105	0.097
181.368	1182.784	1396.285	1347.482	1.001	1431.858	1362.888	0.141
181.587	1175.309	1391.042	1352.888	1.004	1436.486	1372.622	0.122
181.805	1167.998	1370.337	1339.453	1.007	1415.126	1370.756	0.086
182.024	1183.542	1415.085	1365.033	1.011	1456.904	1405.922	0.090
182.242	1175.555	1389.301	1358.602	1.015	1432.247	1394.066	0.070
182.461	1184.648	1389.649	1365.995	1.019	1433.681	1399.832	0.063
182.679	1192.532	1406.156	1374.126	1.021	1438.370	1415.507	0.042
182.898	1177.562	1387.683	1354.158	1.023	1426.410	1400.998	0.047
183.116	1186.020	1397.657	1366.548	1.024	1440.848	1410.926	0.054
183.335	1186.818	1386.250	1364.459	1.025	1433.496	1415.013	0.034
183.553	1187.289	1392.148	1362.923	1.025	1433.599	1410.479	0.043
183.772	1192.491	1411.685	1374.412	1.025	1449.286	1421.905	0.049
183.990	1179.528	1388.523	1354.137	1.025	1425.222	1402.010	0.043
184.209	1190.730	1396.448	1354.772	1.025	1443.367	1407.352	0.067
184.427	1179.118	1390.161	1359.544	1.025	1434.356	1405.809	0.052
184.645	1184.074	1394.933	1354.015	1.025	1439.169	1413.678	0.046
184.864	1176.722	1385.676	1352.048	1.026	1428.233	1401.591	0.049
185.082	1181.473	1389.260	1348.567	1.026	1434.274	1404.696	0.054
185.300	1180.613	1391.574	1353.605	1.026	1435.728	1412.104	0.042
185.519	1204.042	1408.572	1371.770	1.027	1444.146	1427.374	0.031
185.737	1182.743	1394.708	1352.438	1.027	1439.292	1405.097	0.062
185.956	1246.701	1477.097	1434.643	1.028	1526.269	1502.039	0.039
186.174	1179.569	1403.289	1366.016	1.028	1441.094	1412.037	0.051
186.392	1182.866	1398.947	1360.261	1.028	1443.757	1412.040	0.056
186.611	1182.354	1402.265	1359.196	1.029	1444.596	1413.508	0.055
186.829	1195.072	1405.398	1368.555	1.029	1452.051	1423.925	0.050
187.047	1172.462	1403.022	1344.614	1.029	1441.115	1400.220	0.072
187.265	1191.631	1433.005	1373.532	1.030	1470.257	1420.210	0.086
187.484	1177.111	1416.007	1356.165	1.032	1446.235	1412.542	0.058
187.702	1183.705	1420.840	1358.397	1.034	1452.092	1420.996	0.053
187.920	1182.477	1428.929	1365.196	1.036	1479.780	1437.894	0.066
188.138	1189.870	1433.619	1366.118	1.038	1477.732	1433.466	0.073
188.357	1169.718	1433.250	1352.847	1.041	1465.117	1410.945	0.088
188.575	1181.227	1451.395	1356.697	1.044	1487.583	1428.389	0.093
188.793	1179.630	1458.993	1360.466	1.047	1501.939	1438.039	0.096
189.011	1190.464	1469.336	1366.159	1.052	1509.783	1449.979	0.090
189.229	1184.709	1471.363	1360.793	1.056	1514.473	1452.836	0.090
189.448	1187.330	1483.057	1366.896	1.061	1522.153	1474.092	0.067
189.666	1185.405	1490.696	1355.981	1.066	1529.996	1461.268	0.097
189.884	1185.528	1506.547	1363.415	1.072	1552.258	1473.576	0.105
190.102	1181.862	1502.984	1348.710	1.078	1543.308	1469.600	0.099
190.320	1192.020	1511.974	1360.486	1.085	1555.576	1501.185	0.070
190.538	1188.395	1484.654	1362.227	1.091	1527.273	1503.308	0.032
190.757	1194.846	1457.007	1367.081	1.095	1515.988	1519.907	-0.005
190.975	1177.234	1438.944	1360.834	1.096	1486.743	1501.018	-0.020
191.193	1187.760	1435.360	1362.268	1.094	1477.876	1507.910	-0.043
191.411	1184.095	1422.929	1353.011	1.090	1458.297	1499.559	-0.061
191.629	1188.866	1428.540	1367.367	1.085	1466.100	1514.330	-0.070
191.847	1186.081	1421.024	1364.684	1.078	1460.939	1489.389	-0.043
192.065	1182.149	1401.773	1367.879	1.071	1448.303	1474.455	-0.041
