wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
404.803	1318.354	1314.591	1319.916	0.996	1317.663	1302.939	0.188	404.803	0.188	25.248	35.000
405.000	1320.658	1317.765	1326.444	0.995	1327.084	1321.440	0.188	405.000	0.188	0.000	0.000
405.197	1331.896	1339.679	1333.100	0.996	1333.381	1331.486	0.188	405.197	0.188	0.000	0.000
405.393	1347.743	1339.909	1349.893	0.997	1334.840	1341.782	0.188	405.393	0.188	0.000	0.000
405.590	1332.101	1337.503	1338.424	0.997	1328.620	1327.445	0.188	405.590	0.188	0.000	0.000
405.786	1340.165	1339.423	1339.986	0.997	1337.349	1336.740	0.188	405.786	0.188	0.000	0.000
405.983	1323.295	1332.460	1334.712	0.997	1328.389	1325.828	0.188	405.983	0.188	0.000	0.000
406.180	1334.456	1336.632	1344.210	0.998	1335.634	1337.904	0.188	406.180	0.188	0.000	0.000
406.376	1326.981	1325.599	1331.820	0.998	1327.519	1329.579	0.188	406.376	0.188	0.000	0.000
406.573	1333.228	1339.576	1341.087	0.997	1345.925	1337.462	0.188	406.573	0.188	0.000	0.000
406.770	1332.844	1334.866	1331.948	0.997	1328.645	1330.618	0.188	406.770	0.188	0.000	0.000
406.966	1340.063	1338.655	1339.269	0.998	1335.250	1341.350	0.188	406.966	0.188	0.000	0.000
407.163	1327.340	1338.732	1336.760	0.998	1331.640	1330.410	0.188	407.163	0.188	0.000	0.000
407.360	1337.170	1339.525	1337.784	0.998	1343.903	1335.234	0.188	407.360	0.188	0.000	0.000
407.557	1337.068	1337.733	1336.863	0.999	1332.920	1327.874	0.188	407.557	0.188	0.000	0.000
407.753	1343.314	1367.864	1383.940	0.999	1361.822	1366.997	0.188	407.753	0.188	0.000	0.000
407.950	1327.007	1362.821	1400.196	0.998	1367.096	1376.463	0.188	407.950	0.188	0.000	0.000
408.147	1335.071	1380.024	1399.019	0.997	1368.862	1374.931	0.188	408.147	0.188	0.000	0.000
408.344	1333.228	1366.738	1389.009	0.995	1366.302	1360.271	0.188	408.344	0.188	0.000	0.000
408.541	1344.184	1386.680	1407.262	0.993	1382.763	1372.944	0.188	408.541	0.188	0.000	0.000
408.737	1335.660	1367.557	1388.702	0.991	1375.160	1363.100	0.188	408.737	0.188	0.000	0.000
408.934	1331.180	1371.781	1398.583	0.989	1371.448	1364.436	0.188	408.934	0.188	0.000	0.000
409.131	1339.474	1373.649	1406.673	0.987	1374.059	1366.160	0.188	409.131	0.188	0.000	0.000
409.328	1335.890	1379.461	1397.227	0.985	1375.518	1353.813	0.188	409.328	0.188	0.000	0.000
